Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Por qué Iberostar y Blue Diamond, dos cadenas hoteleras clave en la industria turística de Cuba, abandonan operaciones en la isla ""con efecto inmediato""","Why Iberostar and Blue Diamond, two key hotel chains in Cuba's tourism industry, are abandoning operations on the island ""effective immediately""",0.0,neutral,"[('Iberostar', 'ORG'), ('Blue Diamond', 'PERSON'), ('two', 'CARDINAL'), ('Cuba', 'GPE')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"El estremecedor caso de Agostina Vega, la adolescente de 14 años que fue asesinada y descuartizada en Argentina","The shocking case of Agostina Vega, the 14-year-old teenager who was murdered and dismembered in Argentina",0.0,neutral,"[('Agostina Vega', 'PERSON'), ('14-year-old', 'DATE'), ('Argentina', 'GPE')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué Pedro Sánchez está en uno de sus peores momentos desde que es presidente del gobierno de España (y el contraste con los elogios que recibe fuera),Why Pedro Sánchez is in one of his worst moments since he became president of the Spanish government (and the contrast with the praise he receives abroad),0.0,neutral,"[('Pedro Sánchez', 'PERSON'), ('Spanish', 'NORP')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La joven de 18 años que huyó a cientos de kilómetros de su hogar en un taxi para escapar del matrimonio forzado,The 18-year-old girl who fled hundreds of kilometers from her home in a taxi to escape forced marriage,0.0,neutral,"[('18-year-old', 'DATE'), ('hundreds of kilometers', 'QUANTITY')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""La primera innovación para partos desde los años 50"": el revolucionario dispositivo creado por un mecánico argentino que se empezó a usar en Europa","""The first innovation for childbirth since the 1950s"": the revolutionary device created by an Argentine mechanic that began to be used in Europe",0.0,neutral,"[('first', 'ORDINAL'), ('the 1950s', 'DATE'), ('Argentine', 'NORP'), ('Europe', 'LOC')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La importancia estratégica del castillo de 900 años de antigüedad que Israel capturó en Líbano,The strategic importance of the 900-year-old castle that Israel captured in Lebanon,0.0,neutral,"[('900-year-old', 'DATE'), ('Israel', 'GPE'), ('Lebanon', 'GPE')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Al menos 18 muertos en Ucrania en uno de los mayores ataques de Rusia en los últimos meses con más de 700 drones,At least 18 dead in Ukraine in one of Russia's largest attacks in recent months with more than 700 drones,-1.0,negative,"[('At least 18', 'CARDINAL'), ('Ukraine', 'GPE'), ('one', 'CARDINAL'), ('Russia', 'GPE'), ('recent months', 'DATE'), ('more than 700', 'CARDINAL')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La especie de peces formada solo por hembras que obliga a los científicos a repensar el rol del sexo en la supervivencia,The all-female fish species that forces scientists to rethink the role of sex in survival,0.0,neutral,[]
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué necesitan De la Espriella y Cepeda para ganar en segunda vuelta y convertirse en presidente de Colombia,What De la Espriella and Cepeda need to win in the second round and become president of Colombia,1.0,positive,"[('De la Espriella', 'PERSON'), ('second', 'ORDINAL'), ('Colombia', 'GPE')]"
2026_06_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Había olvidado lo que se siente al estar al aire libre"": cómo es la primera unidad de cuidados intensivos ubicada en una azotea y rodeada de jardines","""I had forgotten what it felt like to be outdoors"": what the first intensive care unit located on a rooftop and surrounded by gardens is like",0.0,neutral,"[('first', 'ORDINAL')]"
