Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2026_01_01,https://www.bbc.com/mundo,es,5 razones para mirar el futuro con optimismo,5 reasons to look at the future with optimism,0.0,"[('5', 'CARDINAL')]"
2026_01_01,https://www.bbc.com/mundo,es,Fuegos artificiales y espectáculos de luces: las imágenes de las celebraciones  de Año Nuevo alrededor del mundo,Fireworks and light shows: images of New Year's celebrations around the world,0.2681818181818182,"[('Fireworks', 'PERSON'), (""New Year's"", 'EVENT')]"
2026_01_01,https://www.bbc.com/mundo,es,"Cómo era el calendario maya que fue ""tan exacto incluso hasta en segundos"" y cómo se sigue usando hasta la actualidad","What was the Mayan calendar like that was ""so exact even down to seconds"" and how it is still used to this day",0.04722222222222221,"[('Mayan', 'NORP'), ('this day', 'DATE')]"
2026_01_01,https://www.bbc.com/mundo,es,"""Trump necesita destruir algunos objetivos en Venezuela o parecerá débil"": John Feeley, exembajador de EE.UU. y experto en América Latina","""Trump needs to destroy some targets in Venezuela or he will look weak"": John Feeley, former US ambassador and Latin America expert",-0.19166666666666665,"[('Venezuela', 'GPE'), ('John Feeley', 'PERSON'), ('US', 'GPE'), ('Latin America', 'LOC')]"
2026_01_01,https://www.bbc.com/mundo,es,"Acoger ""la nada"", la idea del filósofo Jean-Paul Sartre que te puede resultar ""liberadora"" para iniciar el nuevo año","Welcome ""nothing"", the idea of ​​philosopher Jean-Paul Sartre that can be ""liberating"" to start the new year",0.4681818181818182,"[('Jean-Paul Sartre', 'PERSON'), ('the new year', 'DATE')]"
2026_01_01,https://www.bbc.com/hindi,hi,भारत के बारे में बांग्लादेश जमात-ए इस्लामी के अमीर ने ऐसा क्या कहा कि देनी पड़ी सफ़ाई,What did the Amir of Bangladesh Jamaat-e-Islami say about India that he had to clarify?,0.0,"[('Bangladesh Jamaat-e-Islami', 'PERSON'), ('India', 'GPE')]"
2026_01_01,https://www.bbc.com/hindi,hi,"लाइव,स्विट्ज़रलैंड: पुलिस ने स्थानीय मीडिया को बताया, धमाके के वक़्त बार में 100 से ज़्यादा लोग थे मौजूद","Live, Switzerland: Police told local media, more than 100 people were present in the bar at the time of the blast.",0.1590909090909091,"[('Switzerland', 'GPE'), ('more than 100', 'CARDINAL')]"
2026_01_01,https://www.bbc.com/hindi,hi,ख़ालिदा ज़िया को श्रद्धांजलि देने ढाका गए जयशंकर की इस तस्वीर की चर्चा पाकिस्तान और बांग्लादेश के मीडिया में,"This picture of Jaishankar, who went to Dhaka to pay tribute to Khaleda Zia, is being discussed in the media of Pakistan and Bangladesh.",0.0,"[('Jaishankar', 'PERSON'), ('Dhaka', 'ORG'), ('Khaleda Zia', 'PERSON'), ('Pakistan', 'GPE'), ('Bangladesh', 'GPE')]"
2026_01_01,https://www.bbc.com/hindi,hi,"इंदौर, सबसे साफ़ शहर: 'मेरा बच्चा पाँच महीने का था, पानी ने जान ले ली', दूषित पानी से कई मौतें","Indore, the cleanest city: 'My child was five months old, water took his life', many deaths due to contaminated water",0.15833333333333333,"[('five months old', 'DATE')]"
2026_01_01,https://www.bbc.com/hindi,hi,ख़ालिदा ज़िया के पति ज़ियाउर रहमान की क़ब्र से शव निकाल दोबारा दफनाने की कहानी,The story of re-burying the body of Khaleda Zia's husband Ziaur Rehman from the grave.,0.0,"[(""Khaleda Zia's"", 'PERSON'), ('Ziaur Rehman', 'PERSON')]"
