Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo es el dron marítimo con el que EE.UU. rescató a los tripulantes del helicóptero Apache derribado en el estrecho de Ormuz,What is the maritime drone with which the US rescued the crew of the Apache helicopter shot down in the Strait of Hormuz?,0.0,neutral,"[('US', 'GPE'), ('Apache', 'PRODUCT'), ('the Strait of Hormuz', 'LOC')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La princesa Bajrakitiyabha de Tailandia muere tras pasar más de 3 años en coma,Princess Bajrakitiyabha of Thailand dies after spending more than 3 years in a coma,0.0,neutral,"[('Bajrakitiyabha', 'GPE'), ('Thailand', 'GPE'), ('more than 3 years', 'DATE')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Los científicos dicen que el fenómeno de El Niño ya empezó y advierten de los efectos climáticos extremos que puede traer,Scientists say that the El Niño phenomenon has already begun and warn of the extreme climate effects it can bring,-1.0,negative,"[('El Niño', 'ORG')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Por qué en EE.UU. le dicen al fútbol soccer y cuál es el origen de esa palabra (no, no la crearon los estadounidenses)","Why in the US do they call football soccer and what is the origin of that word (no, the Americans did not create it)",0.0,neutral,"[('US', 'GPE'), ('Americans', 'NORP')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""El fútbol ha pasado de ser una fiesta popular a convertirse en un producto prémium con EE.UU. encima del negocio""","""Soccer has gone from being a popular festival to becoming a premium product with the US on top of the business""",0.0,neutral,"[('US', 'GPE')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,México comienza el Mundial con paso firme: 2-0 ante Sudáfrica y emoción de Raúl Jiménez,Mexico begins the World Cup with a firm step: 2-0 against South Africa and emotion from Raúl Jiménez,0.0,neutral,"[('Mexico', 'GPE'), ('the World Cup', 'EVENT'), ('2', 'CARDINAL'), ('South Africa', 'GPE'), ('Raúl Jiménez', 'PERSON')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Elecciones en Perú: Keiko Fujimori adelanta a Roberto Sánchez, pero poco más de 1.000 votos los separan en las disputadas presidenciales","Elections in Peru: Keiko Fujimori overtakes Roberto Sánchez, but just over 1,000 votes separate them in the disputed presidential elections",0.0,neutral,"[('Peru', 'GPE'), ('Keiko Fujimori', 'PERSON'), ('Roberto Sánchez', 'PERSON'), ('just over 1,000', 'CARDINAL')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Trump apunta a la posible firma de un acuerdo para poner fin a la guerra tras cancelar los ataques previstos contra Irán,Trump points to possible signing of agreement to end war after canceling planned attacks on Iran,-1.0,negative,"[('Iran', 'GPE')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Las interrogantes que plantea la milagrosa supervivencia de un sherpa en el Everest,The questions raised by the miraculous survival of a Sherpa on Everest,0.0,neutral,"[('Sherpa', 'FAC')]"
2026_06_12,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Quién es Julián Quiñones, el colombo-mexicano que anotó el primer gol del Mundial 2026 en el triunfo del Tri ante Sudáfrica en el partido inaugural","Who is Julián Quiñones, the Colombian-Mexican who scored the first goal of the 2026 World Cup in El Tri's victory against South Africa in the opening match",1.0,positive,"[('Julián Quiñones', 'PERSON'), ('Colombian', 'NORP'), ('first', 'ORDINAL'), ('the 2026 World Cup', 'EVENT'), (""El Tri's"", 'GPE'), ('South Africa', 'GPE')]"
