Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué Venezuela llegó a tener uranio altamente enriquecido y cómo fue la reciente operación secreta para entregárselo a EE.UU.,Why Venezuela came to have highly enriched uranium and what was the recent secret operation to deliver it to the United States like?,0.0,neutral,"[('Venezuela', 'GPE'), ('the United States', 'GPE')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Las razones de Meliá, Iberostar y Blue Diamond, las mayores cadenas hoteleras de Cuba, para cesar operaciones en la isla ""con efecto inmediato""","The reasons for Meliá, Iberostar and Blue Diamond, the largest hotel chains in Cuba, to cease operations on the island ""with immediate effect""",0.0,neutral,"[('Meliá, Iberostar', 'ORG'), ('Blue Diamond', 'PERSON'), ('Cuba', 'GPE')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Solo hay una salida"": la odisea de los miles de marineros atrapados por el bloqueo del estrecho de Ormuz desde hace casi 100 días","""There is only one way out"": the odyssey of the thousands of sailors trapped by the blockade of the Strait of Hormuz for almost 100 days",0.0,neutral,"[('only one', 'CARDINAL'), ('thousands', 'CARDINAL'), ('the Strait of Hormuz', 'LOC'), ('almost 100 days', 'DATE')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La joven de 18 años que huyó a cientos de kilómetros de su hogar en un taxi para escapar del matrimonio forzado,The 18-year-old girl who fled hundreds of kilometers from her home in a taxi to escape forced marriage,0.0,neutral,"[('18-year-old', 'DATE'), ('hundreds of kilometers', 'QUANTITY')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué revela sobre nuestra salud el dolor de cabeza que nos da cuando comemos helado,What the headache we get when we eat ice cream reveals about our health,0.0,neutral,[]
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué son las ""zonas muertas"" que amenazan el mar Báltico, el área de agua salobre más grande del mundo","What are the ""dead zones"" that threaten the Baltic Sea, the largest area of ​​brackish water in the world",0.0,neutral,"[('the Baltic Sea', 'LOC')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La policía de Nueva York investiga videos de hombres saliendo de las alcantarillas de la ciudad,NYPD Investigates Videos of Men Coming Out of City Sewers,0.0,neutral,[]
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Es un honor darle mi apoyo"": el polémico respaldo de Trump a Abelardo De la Espriella de cara a la segunda vuelta de las presidenciales en Colombia","""It is an honor to give him my support"": Trump's controversial support for Abelardo De la Espriella ahead of the second round of the presidential elections in Colombia",0.0,neutral,"[('Trump', 'PERSON'), ('Abelardo De la Espriella', 'PERSON'), ('second', 'ORDINAL'), ('Colombia', 'GPE')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"La ofensiva de China contra las ""cocinas fantasma"" que acaparan las aplicaciones de comida a domicilio","China's offensive against ""ghost kitchens"" that dominate food delivery applications",0.0,neutral,"[('China', 'GPE')]"
2026_06_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La controversia por los exorbitantes precios del transporte público para llegar a los estadios del Mundial 2026 en EE.UU.,The controversy over the exorbitant prices of public transportation to reach the 2026 World Cup stadiums in the USA.,0.0,neutral,"[('2026', 'DATE'), ('World Cup', 'EVENT'), ('USA', 'GPE')]"
