Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_11_29,https://www.bbc.com/mundo,es,"La BBC investiga la práctica de asesinar a personas para vender partes de sus cuerpos como ""amuletos mágicos"" en África",BBC investigates practice of killing people to sell body parts as 'magic amulets' in Africa,0.5,"[('BBC', 'ORG'), ('Africa', 'LOC')]"
2025_11_29,https://www.bbc.com/mundo,es,Trump anuncia que indultará al expresidente Juan Orlando Hernández a dos días de las presidenciales en Honduras,Trump announces that he will pardon former president Juan Orlando Hernández two days before the presidential elections in Honduras,0.0,"[('Trump', 'ORG'), ('Juan Orlando Hernández', 'PERSON'), ('two days', 'DATE'), ('Honduras', 'GPE')]"
2025_11_29,https://www.bbc.com/mundo,es,Por qué Honduras sigue siendo el país más pobre de Centroamérica pese a una década de crecimiento,Why Honduras remains the poorest country in Central America despite a decade of growth,0.0,"[('Honduras', 'GPE'), ('Central America', 'LOC')]"
2025_11_29,https://www.bbc.com/mundo,es,"Gustavo Villatoro, el hombre al frente del plan de seguridad de Bukele en El Salvador y aliado de Kast en su carrera por la presidencia de Chile","Gustavo Villatoro, the man in charge of Bukele's security plan in El Salvador and an ally of Kast in his race for the presidency of Chile",0.0,"[('Gustavo Villatoro', 'PERSON'), ('Bukele', 'ORG'), ('El Salvador', 'GPE'), ('Kast', 'LOC'), ('Chile', 'GPE')]"
2025_11_29,https://www.bbc.com/mundo,es,Airbus advierte de disrupciones en el tráfico aéreo tras detectar un problema en más de 6.000 de sus aviones,"Airbus warns of disruptions in air traffic after detecting a problem in more than 6,000 of its planes",0.5,"[('Airbus', 'ORG'), ('more than 6,000', 'CARDINAL')]"
2025_11_29,https://www.bbc.com/hindi,hi,"महाराजा दलीप सिंह: दो कुर्सियों की ​​नीलामी, मिस्र की मुलर से शादी और ग़रीबी में बीते आख़िरी पल की कहानी","Maharaja Dalip Singh: Auction of two chairs, marriage to Egypt's Muller and the story of his last moments in poverty",0.0,"[('Maharaja', 'GPE'), ('two', 'CARDINAL'), ('Egypt', 'GPE'), ('Muller', 'LOC')]"
2025_11_29,https://www.bbc.com/hindi,hi,"लाइव,पश्चिम बंगाल: ममता सरकार ने नए वक़्फ़ संशोधन क़ानून को दी मंज़ूरी","Live, West Bengal: Mamata government approves new Waqf Amendment Act",0.13636363636363635,"[('Mamata', 'ORG'), ('Waqf Amendment Act', 'LAW')]"
2025_11_29,https://www.bbc.com/hindi,hi,"थर्ड वर्ल्ड क्या है, क्या भारत भी इसमें शामिल है? जानिए अहम सवालों के जवाब","What is Third World, is India also included in it? Know the answers to important questions",0.2,"[('India', 'GPE')]"
2025_11_29,https://www.bbc.com/hindi,hi,"टेस्ट क्रिकेट में भारत की गिरी प्रतिष्ठा, गौतम गंभीर के जिन फ़ैसलों पर उठ रहे हैं सवाल","India's reputation has fallen in Test cricket, questions are being raised on Gautam Gambhir's decisions.",0.0,"[('India', 'GPE'), (""Gautam Gambhir's"", 'ORG')]"
2025_11_29,https://www.bbc.com/hindi,hi,"पाकिस्तान के ये तीन भाई, सूरज डूबते ही हो जाते थे, 'लकवाग्रस्त'",These three brothers of Pakistan used to become 'paralysed' as soon as the sun sets,0.0,"[('three', 'CARDINAL'), ('Pakistan', 'GPE')]"
2025_11_29,https://www.bbc.com/hindi,hi,जेआरडी टाटा और जवाहरलाल नेहरू में कभी दोस्ती तो कभी तीखे मतभेद,Sometimes friendship and sometimes sharp differences between JRD Tata and Jawaharlal Nehru,-0.125,"[('JRD Tata', 'ORG'), ('Jawaharlal Nehru', 'PERSON')]"
2025_11_29,https://www.bbc.com/hindi,hi,ज़ीनत अमान: जिन्होंने हिंदी फ़िल्मों की हीरोइन के लिए तय सीमाएं बदल दीं,Zeenat Aman: Who changed the boundaries set for heroines in Hindi films,0.0,"[('Zeenat Aman', 'PERSON'), ('Hindi', 'GPE')]"
2025_11_29,https://www.bbc.com/hindi,hi,"उपेंद्र कुशवाहा की पार्टी में इस्तीफ़ों की झड़ी, बेटे को मंत्री बनाने से बढ़ा असंतोष","A wave of resignations in Upendra Kushwaha's party, dissatisfaction increased after making his son a minister.",0.0,"[(""Upendra Kushwaha's"", 'ORG')]"
2025_11_29,https://www.bbc.com/hindi,hi,पाकिस्तान: बारिश में आइसक्रीम की तलाश में निकली बच्ची 17 साल बाद यूं लौटी घर,Pakistan: The girl who went in search of ice cream in the rain returned home like this after 17 years,0.0,"[('Pakistan', 'GPE'), ('17 years', 'DATE')]"
2025_11_29,https://www.bbc.com/portuguese,pt,Defesa de Bolsonaro entra com recurso após Moraes encerrar processo; o que acontece agora?,Bolsonaro's defense files an appeal after Moraes ends the process; what happens now?,0.0,"[('Bolsonaro', 'PERSON'), ('Moraes', 'GPE')]"
2025_11_29,https://www.bbc.com/portuguese,pt,"Por que incêndio em condomínio de Hong Kong foi tão devastador, com mais de 120 mortos","Why the Hong Kong condominium fire was so devastating, with more than 120 dead",-0.2333333333333333,"[('Hong Kong', 'GPE'), ('more than 120', 'CARDINAL')]"
