Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Es el peor incendio de la historia de Madrid"": los fuegos sin control que han obligado a evacuar a decenas de miles de personas en el centro de España","""It is the worst fire in the history of Madrid"": the uncontrolled fires that have forced the evacuation of tens of thousands of people in central Spain",0.0,neutral,"[('Madrid', 'GPE'), ('tens of thousands', 'CARDINAL'), ('Spain', 'GPE')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué es la montaña Pickaxe, la instalación secreta y fuertemente protegida de Irán que Trump ha prometido atacar ""con dureza""","What is Pickaxe Mountain, the secret and heavily guarded Iranian facility that Trump has promised to hit ""hard""",0.0,neutral,"[('Pickaxe Mountain', 'PERSON'), ('Iranian', 'NORP'), ('Trump', 'ORG')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Me estrellé en el cráter de un volcán en erupción y sobreviví una noche con las burbujas de lava bajo los pies,I crashed into the crater of an erupting volcano and survived a night with lava bubbles under my feet,0.0,neutral,"[('a night', 'TIME')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué queda de la oposición dentro de Nicaragua y por qué Daniel Ortega quiere abolir las elecciones,What remains of the opposition within Nicaragua and why Daniel Ortega wants to abolish elections,0.0,neutral,"[('Nicaragua', 'GPE'), ('Daniel Ortega', 'PERSON')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Descubrí que mi mejor amigo y compañero de trabajo era en realidad mi hermano""","""I discovered that my best friend and coworker was actually my brother""",0.0,neutral,[]
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""El divorcio del siglo"": el magnate de la tecnología que deberá pagar US$644 millones a su exesposa","""The divorce of the century"": the technology magnate who must pay US$644 million to his ex-wife",0.0,neutral,"[('the century', 'DATE'), ('US$644 million', 'MONEY')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""He perdido a 26 familiares y no lloraré hasta que encuentre los restos de todos"": los venezolanos que aún buscan entre los escombros un mes después de los terremotos","""I have lost 26 relatives and I will not cry until I find everyone's remains"": Venezuelans still searching through the rubble a month after the earthquakes",0.0,neutral,"[('26', 'CARDINAL'), ('Venezuelans', 'NORP')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Les salen ampollas en las patas y la arena les quema la piel"": ni los camellos se libran de los efectos del calor extremo en África","""They get blisters on their legs and the sand burns their skin"": not even camels are immune from the effects of extreme heat in Africa",0.0,neutral,"[('Africa', 'LOC')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Se puede gobernar un país durmiendo solo 3 horas? El debate sobre la cultura laboral de Japón que desató la rutina de sueño de la primera ministra,Can you govern a country by sleeping only 3 hours? The debate over Japan's work culture that sparked the prime minister's sleeping routine,0.0,neutral,"[('only 3 hours', 'TIME'), ('Japan', 'GPE')]"
2026_07_25,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,9 tipos de personas que procrastinan y cómo solucionarlo ahora (no después),9 Types of People Who Procrastinate and How to Fix It Now (Not Later),0.0,neutral,"[('9', 'CARDINAL'), ('Types of People Who Procrastinate and How to Fix It Now (Not Later', 'WORK_OF_ART')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"धर्मेंद्र प्रधान का सियासी सफ़र: कभी पेपर लीक के ख़िलाफ़ किया था प्रदर्शन, अब देना पड़ा इस्तीफ़ा","Dharmendra Pradhan's political journey: once protested against paper leak, now had to resign",0.0,neutral,"[(""Dharmendra Pradhan's"", 'PERSON')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,भारतीय दूतावास ने भारतीय क्रू मेंबर वाले जहाज़ पर हुए हमले को लेकर क्या कहा?","Live, what did the Indian Embassy say about the attack on the ship with Indian crew members?",-1.0,negative,"[('the Indian Embassy', 'FAC'), ('Indian', 'NORP')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"युवा इस तरह सड़कों पर उमड़ आएंगे, इसका अंदाज़ा मोदी सरकार को क्यों नहीं था?",Why was the Modi government not aware that the youth would come out on the streets like this?,-1.0,negative,[]
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"सोनम वांगचुक ने ग़ुस्से में कहा - धिक्कार है ऐसे देश पर, जहाँ इन दिमाग़ों की उपज है",Sonam Wangchuk said angrily - Shame on the country which is the product of these minds.,0.0,neutral,"[('Sonam Wangchuk', 'ORG')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"सैंड फ्लाई क्या है, जो गुजरात में बच्चों के लिए जानलेवा बनी","What is sand fly, which has become fatal for children in Gujarat?",0.0,neutral,"[('Gujarat', 'GPE')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"वीडियो,द लेंस: क्या सीजेपी भविष्य में युवाओं की राजनीति का नया मंच बन सकती है?, अवधि 44,52","Video,The Lens: Can CJP become the new platform of youth politics in future?, Duration 44,52",0.0,neutral,"[('CJP', 'ORG')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,जंतर-मंतर का आंदोलन क्या सीजेपी और सोनम वांगचुक से बड़ा हो चुका है?- ग्राउंड रिपोर्ट,Has the Jantar Mantar movement become bigger than CJP and Sonam Wangchuk?- Ground Report,0.0,neutral,"[('Jantar Mantar', 'ORG'), ('CJP', 'ORG'), ('Sonam Wangchuk?- Ground Report', 'ORG')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,ट्रंप के नए झटके से क्या भारत की मुश्किलें और बढ़ेंगी,Will India's problems increase further due to Trump's new blow?,0.0,neutral,"[('India', 'GPE'), ('Trump', 'ORG')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"जंतर-मंतर प्रदर्शन: जेएनयू और डीयू की स्टूडेंट्स को नसीहत पर विवाद, क्या कह रहे हैं जानकार?","Jantar Mantar protest: Controversy over JNU and DU's advice to students, what are experts saying?",0.0,neutral,"[('Jantar Mantar', 'PERSON'), ('JNU', 'PERSON'), ('DU', 'ORG')]"
2026_07_25,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"पैलेट गन क्या होती है, जिसे लेकर हो रहा है विवाद","What is pellet gun, there is controversy about it",0.0,neutral,[]
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,O que Javier Milei vem fazer no lançamento da candidatura de Flávio Bolsonaro a presidente,What is Javier Milei doing at the launch of Flávio Bolsonaro's candidacy for president,0.0,neutral,"[('Javier Milei', 'PERSON'), (""Flávio Bolsonaro's"", 'PERSON')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,A invasão de vídeos feitos com IA para 'hipnotizar' crianças no YouTube: 'Pode impactar pelo resto da vida',The invasion of videos made with AI to 'hypnotize' children on YouTube: 'It could have an impact for the rest of their lives',0.0,neutral,"[('AI', 'GPE'), ('YouTube', 'ORG')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Sem Centrão: Flávio Bolsonaro está isolado após sucessão de crises na campanha?,Sem Centrão: Is Flávio Bolsonaro isolated after a succession of crises in the campaign?,1.0,positive,"[('Flávio Bolsonaro', 'PERSON')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Brasil é o maior perdedor das tarifas adicionais de Trump, diz Financial Times","Brazil is the biggest loser of Trump's additional tariffs, says Financial Times",0.0,neutral,"[('Brazil', 'GPE'), ('Trump', 'ORG'), ('Financial Times', 'ORG')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Nicarágua: o que resta da oposição e por que Daniel Ortega quer acabar com as eleições no país,Nicaragua: what remains of the opposition and why Daniel Ortega wants to end elections in the country,0.0,neutral,"[('Nicaragua', 'GPE'), ('Daniel Ortega', 'PERSON')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,O que acontece quando uma tradwife vai parar no século 19? O polêmico best-seller que conquistou Anne Hathaway,What happens when a tradwife ends up in the 19th century? The controversial best-seller that won over Anne Hathaway,0.0,neutral,"[('the 19th century', 'DATE'), ('Anne Hathaway', 'PERSON')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,50 mulheres dizem à BBC terem sido forçadas a fazer sexo com estranhos após investigação sobre site de troca de casais,50 women tell BBC they were forced to have sex with strangers after investigation into couples swap website,0.0,neutral,"[('50', 'CARDINAL'), ('BBC', 'ORG')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,10 das casas mais criativas e surpreendentes do Japão,10 of the Most Creative and Surprising Houses in Japan,0.0,neutral,"[('10', 'CARDINAL'), ('Japan', 'GPE')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"4 pesquisas científicas que pareciam absurdas, mas tiveram resultados brilhantes","4 scientific research that seemed absurd, but had brilliant results",0.0,neutral,"[('4', 'CARDINAL')]"
2026_07_25,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Eles se tornaram melhores amigos — e então descobriram que eram irmãos,They became best friends — and then discovered they were brothers,0.0,neutral,[]
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Дальнобойные беспилотники и их дешевые убийцы. Как война изменила авиасалон Фарнборо,Long-range drones and their cheap killers. How the war changed the Farnborough Air Show,-1.0,negative,"[('the Farnborough Air Show', 'LAW')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Важнейшую для математиков Филдсовскую премию впервые получили ученые из Китая. Они решили задачи столетней давности,The most important Fields Medal for mathematicians was awarded to scientists from China for the first time. They solved problems that were centuries old,-1.0,negative,"[('Fields Medal', 'PERSON'), ('China', 'GPE'), ('first', 'ORDINAL'), ('centuries', 'DATE')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,"LIVELive,Война в Украине: в Екатеринбурге дроны ударили по стоянке рядом с Wildberries, в Тюмени атакован НПЗ","LIVELive,War in Ukraine: in Yekaterinburg, drones hit a parking lot next to Wildberries, an oil refinery was attacked in Tyumen",-1.0,negative,"[('War', 'GPE'), ('Ukraine', 'GPE'), ('Yekaterinburg', 'GPE'), ('Tyumen', 'GPE')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Главный прокурор МУС Карим Хан отстранен от должности из-за обвинений в сексуальных домогательствах,ICC chief prosecutor Karim Khan removed from office over sexual assault allegations,0.0,neutral,"[('Karim Khan', 'PERSON')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,"Власти Испании заявили, что пожары вблизи Мадрида невозможно взять под контроль",Spanish authorities say fires near Madrid cannot be brought under control,0.0,neutral,"[('Spanish', 'NORP'), ('Madrid', 'GPE')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,"Российский удар по «частному полигону» в Киевской области: 10 человек погибли, около 100 пострадали","Russian attack on a “private training ground” in the Kyiv region: 10 people were killed, about 100 were injured",-1.0,negative,"[('Russian', 'NORP'), ('10', 'CARDINAL'), ('about 100', 'CARDINAL')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Во Франции эвакуируют целый полуостров — лесные пожары угрожают отрезать людям пути к спасению,An entire peninsula is being evacuated in France as forest fires threaten to cut off people's escape routes,0.0,neutral,"[('France', 'GPE')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,"Украинские дроны снова атаковали склады Wildberries, в том числе в Петербурге","Ukrainian drones again attacked Wildberries warehouses, including in St. Petersburg",-1.0,negative,"[('Ukrainian', 'GPE'), ('St. Petersburg', 'GPE')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Дональд Трамп впервые ввел пошлины против России. Вторая торговая война со всем миром началась,Donald Trump introduced tariffs against Russia for the first time. The second trade war with the whole world has begun,-1.0,negative,"[('Donald Trump', 'PERSON'), ('Russia', 'GPE'), ('first', 'ORDINAL'), ('second', 'ORDINAL')]"
2026_07_25,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Дворкович отошел от руководства мировыми шахматами из-за санкций ЕС против России,Dvorkovich stepped down from the leadership of world chess due to EU sanctions against Russia,0.0,neutral,"[('Dvorkovich', 'PERSON'), ('EU', 'ORG'), ('Russia', 'GPE')]"
2026_07_25,BBC Japanese,https://www.bbc.com/japanese,ja,East Asia,ロシア軍、キーウ近郊のドローン展示会を攻撃　10人殺害,"Russian military attacks drone exhibition near Kiv, killing 10 people",-1.0,negative,"[('Russian', 'NORP'), ('Kiv', 'GPE'), ('10', 'CARDINAL')]"
