Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_11_14,https://www.bbc.com/mundo,es,Las imágenes de satélite que muestran que Israel ha destruido al menos 1.500 edificios en Gaza desde el inicio del alto el fuego,"Satellite images showing that Israel has destroyed at least 1,500 buildings in Gaza since the start of the ceasefire",-0.3,"[('Israel', 'GPE'), ('at least 1,500', 'CARDINAL'), ('Gaza', 'GPE')]"
2025_11_14,https://www.bbc.com/mundo,es,"Jenifer de la Rosa, la sobreviviente de la tragedia de Armero que fue adoptada siendo bebé por una pareja española y conoció a su hermana décadas después","Jenifer de la Rosa, the survivor of the Armero tragedy who was adopted as a baby by a Spanish couple and met her sister decades later",0.0,"[('Jenifer de la Rosa', 'PERSON'), ('Armero', 'ORG'), ('Spanish', 'NORP'), ('her sister decades later', 'DATE')]"
2025_11_14,https://www.bbc.com/mundo,es,"Quiénes son los 5 millones de ""votantes obligados"" y cómo pueden incidir en las elecciones presidenciales de Chile","Who are the 5 million ""mandated voters"" and how can they influence the presidential elections in Chile?",0.0,"[('5 million', 'CARDINAL'), ('Chile', 'GPE')]"
2025_11_14,https://www.bbc.com/mundo,es,Termina el cierre de gobierno más largo de la historia de EE.UU.: ¿qué consiguieron los demócratas?,The longest government shutdown in US history ends: what did the Democrats achieve?,0.0,"[('US', 'GPE'), ('Democrats', 'NORP')]"
2025_11_14,https://www.bbc.com/mundo,es,Por qué los denisovanos pueden ayudarnos a comprender cómo llegamos a ser los únicos humanos en la Tierra,Why Denisovans can help us understand how we came to be the only humans on Earth,0.0,"[('Denisovans', 'NORP'), ('Earth', 'LOC')]"
2025_11_14,https://www.bbc.com/hindi,hi,"लाइव,बिहार चुनाव नतीजे: रुझानों में महागठबंधन के पिछड़ने के बाद आरजेडी सांसद ने लगाया ये आरोप","Live, Bihar election results: RJD MP made this allegation after the Grand Alliance lagged behind in the trends",0.07878787878787878,"[('Bihar', 'GPE'), ('the Grand Alliance', 'FAC')]"
2025_11_14,https://www.bbc.com/hindi,hi,बिहार विधानसभा चुनाव नतीजे 2025,Bihar Assembly Election Results 2025,0.0,"[('Bihar Assembly Election Results 2025', 'ORG')]"
2025_11_14,https://www.bbc.com/hindi,hi,"तेजस्वी को बढ़त और तेज प्रताप यादव पिछड़े, बिहार की बाकी हॉट सीटों पर कौन आगे और कौन पीछे","Tejashwi is ahead and Tej Pratap Yadav is behind, who is ahead and who is behind on other hot seats of Bihar",-0.16875,"[('Tejashwi', 'ORG'), ('Tej Pratap Yadav', 'PERSON'), ('Bihar', 'GPE')]"
2025_11_14,https://www.bbc.com/hindi,hi,"नेहरू परमाणु कार्यक्रम को लेकर थे बेहद संजीदा, आज़ादी के बाद पहले पखवाड़े में लिया था अहम फ़ैसला","Nehru was very serious about the nuclear program, took an important decision in the first fortnight after independence.",0.07222222222222223,"[('first', 'ORDINAL')]"
2025_11_14,https://www.bbc.com/hindi,hi,अल-फ़लाह यूनिवर्सिटी की डॉक्टर शाहीन सईद के घर वालों ने क्या बताया?,What did the family members of Dr. Shaheen Saeed of Al-Falah University tell?,0.0,"[('Shaheen Saeed', 'PERSON'), ('Al-Falah University', 'ORG')]"
2025_11_14,https://www.bbc.com/hindi,hi,"बिहार में मतगणना, वे बातें जो आपको जानना ज़रूरी हैं","Counting of votes in Bihar, things you need to know",0.0,"[('Bihar', 'GPE')]"
2025_11_14,https://www.bbc.com/hindi,hi,"दुनिया की सबसे लंबी परीक्षा, 13 घंटे तक न लंच ब्रेक न डिनर ब्रेक","World's longest exam, no lunch break or dinner break for 13 hours",0.0,"[('13 hours', 'TIME')]"
2025_11_14,https://www.bbc.com/hindi,hi,"'जितना भी तैरता, लगता जैसे एक ही जगह पर अटका हूँ': समुद्र में 26 घंटे तैरकर ऐसे बची शिवमुरुगन की जान","'No matter how much I swam, I felt as if I was stuck at one place': This is how Shivamurugan saved his life by swimming for 26 hours in the sea.",0.2,"[('one', 'CARDINAL'), ('Shivamurugan', 'GPE'), ('26 hours', 'TIME')]"
2025_11_14,https://www.bbc.com/hindi,hi,अल फ़लाह यूनिवर्सिटी: दिल्ली ब्लास्ट के बाद चर्चा में आए इस संस्थान को चलाता कौन है?,Al Falah University: Who runs this institution which came into discussion after the Delhi blasts?,0.0,"[('Al Falah University', 'ORG'), ('Delhi', 'GPE')]"
2025_11_14,https://www.bbc.com/portuguese,pt,"Acordo provisório sobre tarifaço pode sair ainda em novembro, diz Mauro Vieira após nova reunião com Rubio","Provisional agreement on pricing could come out in November, says Mauro Vieira after new meeting with Rubio",0.13636363636363635,"[('November', 'DATE'), ('Mauro Vieira', 'PERSON')]"
2025_11_14,https://www.bbc.com/portuguese,pt,"O que se sabe sobre a operação militar Lança do Sul, anunciada pelos EUA contra narcotráfico na América Latina","What is known about the military operation South Spear, announced by the US against drug trafficking in Latin America",-0.1,"[('South Spear', 'GPE'), ('US', 'GPE'), ('Latin America', 'LOC')]"
2025_11_14,https://www.bbc.com/portuguese,pt,Quanto dura popularidade de políticos 'linha-dura' contra as facções criminosas?,How long does the popularity of 'hard-line' politicians against criminal factions last?,-0.15,[]
2025_11_14,https://www.bbc.com/portuguese,pt,Os netos dos primeiros protetores da Amazônia que agora renovam aliança contra mudanças climáticas,The grandchildren of the first protectors of the Amazon who now renew their alliance against climate change,0.25,"[('first', 'ORDINAL'), ('Amazon', 'ORG')]"
2025_11_14,https://www.bbc.com/portuguese,pt,Vantagem de Lula cai: o que diz a última pesquisa Quaest sobre 2026,Lula's advantage falls: what the latest Quaest survey says about 2026,0.5,"[('Lula', 'PERSON'), ('about 2026', 'CARDINAL')]"
2025_11_14,https://www.bbc.com/portuguese,pt,"BBC pede desculpas a Trump, mas rejeita pedido de indenização",BBC apologizes to Trump but rejects compensation claim,0.0,"[('BBC', 'ORG'), ('Trump', 'ORG')]"
2025_11_14,https://www.bbc.com/portuguese,pt,O que se sabe sobre novos e-mails de Epstein que citam Trump,What is known about Epstein's new emails that quote Trump,0.13636363636363635,"[('Epstein', 'PERSON'), ('Trump', 'PERSON')]"
2025_11_14,https://www.bbc.com/portuguese,pt,Trump sanciona projeto que encerra paralisação mais longa da história dos EUA,Trump sanctions bill that ends longest strike in US history,0.0,"[('US', 'GPE')]"
2025_11_14,https://www.bbc.com/portuguese,pt,"Tank, um dos hackers mais procurados da história, revela da prisão como operam os cibercriminosos","Tank, one of the most wanted hackers in history, reveals from prison how cybercriminals operate",0.5,"[('one', 'CARDINAL')]"
2025_11_14,https://www.bbc.com/russian,ru,Что нам известно о потерях России в Украине к ноябрю,What do we know about Russia's losses in Ukraine by November?,0.0,"[('Russia', 'GPE'), ('Ukraine', 'GPE'), ('November', 'DATE')]"
