Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_12_09,https://www.bbc.com/mundo,es,Una Siria en ruinas y dividida trata de levantarse un año después de la caída de Al Assad,A Syria in ruins and divided tries to rise a year after the fall of Al Assad,-0.125,"[('Syria', 'GPE'), ('a year', 'DATE'), ('Al Assad', 'PERSON')]"
2025_12_09,https://www.bbc.com/mundo,es,Los mapas que muestran las islas caribeñas que están ayudando a EE.UU. en sus operaciones militares contra lanchas de Venezuela,The maps showing the Caribbean islands that are helping the US in its military operations against Venezuelan boats,-0.1,"[('Caribbean', 'LOC'), ('US', 'GPE'), ('Venezuelan', 'NORP')]"
2025_12_09,https://www.bbc.com/mundo,es,"Trump amenaza a México con un arancel del 5% si ""continúa incumpliendo"" el Tratado de Aguas suscrito con EE.UU. en 1944","Trump threatens Mexico with a 5% tariff if it ""continues to breach"" the Water Treaty signed with the US in 1944",0.0,"[('Trump', 'ORG'), ('Mexico', 'GPE'), ('5%', 'PERCENT'), ('the Water Treaty', 'WORK_OF_ART'), ('US', 'GPE'), ('1944', 'DATE')]"
2025_12_09,https://www.bbc.com/mundo,es,"Honduras pide ejecutar una orden de captura de 2023 contra el expresidente Juan Orlando Hernández, indultado por Trump","Honduras asks to execute a 2023 arrest warrant against former president Juan Orlando Hernández, pardoned by Trump",-0.025,"[('Honduras', 'GPE'), ('2023', 'CARDINAL'), ('Juan Orlando Hernández', 'PERSON'), ('Trump', 'ORG')]"
2025_12_09,https://www.bbc.com/mundo,es,"La doble vida de Jasveen Sangha, la ""reina de la ketamina"" enjuiciada por la muerte del actor Matthew Perry","The double life of Jasveen Sangha, the ""queen of ketamine"" on trial for the death of actor Matthew Perry",0.0,"[('Jasveen Sangha', 'PERSON'), ('Matthew Perry', 'PERSON')]"
2025_12_09,https://www.bbc.com/hindi,hi,"इंडिगो संकटः कुछ के पैसे ख़त्म तो कई एयरपोर्ट पर ही सोने को मजबूर, दिल्ली एयरपोर्ट का आंखों देखा हाल","Indigo crisis: Some people ran out of money and many were forced to sleep at the airport, saw the condition of Delhi airport with our own eyes.",0.26666666666666666,"[('Delhi', 'GPE')]"
2025_12_09,https://www.bbc.com/hindi,hi,"'भारत हमारे साथ ऐसा नहीं कर सकता', ये क्यों बोले ट्रंप","'India can't do this to us', why did Trump say this?",0.0,"[('India', 'GPE'), ('Trump', 'PERSON')]"
2025_12_09,https://www.bbc.com/hindi,hi,"लाइव,चुनाव सुधार पर लोकसभा में चर्चा, कांग्रेस सांसद मनीष तिवारी ने उठाए ये मुद्दे","Live, discussion in Lok Sabha on election reforms, Congress MP Manish Tiwari raised these issues",0.13636363636363635,"[('Lok Sabha', 'PERSON'), ('Congress', 'ORG'), ('Manish Tiwari', 'PERSON')]"
2025_12_09,https://www.bbc.com/hindi,hi,"ना आज़म ना कोहली, इस भारतीय क्रिकेटर को पाकिस्तान में गूगल पर सबसे ज़्यादा सर्च किया गया","Neither Azam nor Kohli, this Indian cricketer was most searched on Google in Pakistan.",0.5,"[('Azam', 'PERSON'), ('Kohli', 'PERSON'), ('Indian', 'NORP'), ('Google', 'ORG'), ('Pakistan', 'GPE')]"
2025_12_09,https://www.bbc.com/hindi,hi,"केदारनाथ त्रासदी में 'मृत' घोषित व्यक्ति परिवार को पुणे में इस हाल में मिला, जानिए पूरी कहानी","The family of the person declared 'dead' in Kedarnath tragedy found in this condition in Pune, know the whole story",0.0,"[('Kedarnath', 'GPE'), ('Pune', 'GPE')]"
2025_12_09,https://www.bbc.com/hindi,hi,जब वसीम अकरम ने बाबर आज़म से पीएसएल में 'रोटी' की कहानी के बारे में पूछा,When Wasim Akram asked Babar Azam about 'Roti' story in PSL,0.0,"[('Wasim Akram', 'PERSON'), ('Babar Azam', 'PERSON'), ('Roti', 'PERSON'), ('PSL', 'ORG')]"
