Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_10_13,https://www.bbc.com/mundo,es,Hamás entrega a los 20 rehenes que mantenía con vida mientras Israel libera a los primeros presos palestinos como parte del acuerdo de cese el fuego,Hamas hands over 20 hostages it was keeping alive as Israel releases first Palestinian prisoners as part of ceasefire agreement,0.175,"[('Hamas', 'ORG'), ('over 20', 'CARDINAL'), ('Israel', 'GPE'), ('first', 'ORDINAL'), ('Palestinian', 'NORP')]"
2025_10_13,https://www.bbc.com/mundo,es,Quiénes son los 20 rehenes liberados por Hamás como parte del acuerdo de cese al fuego con Israel,Who are the 20 hostages released by Hamas as part of the ceasefire agreement with Israel,0.0,"[('20', 'CARDINAL'), ('Hamas', 'ORG'), ('Israel', 'GPE')]"
2025_10_13,https://www.bbc.com/mundo,es,"4 razones de la crisis de violencia que vive Perú, factor clave en la caída de la presidenta Dina Boluarte","4 reasons for the violence crisis that Peru is experiencing, a key factor in the fall of President Dina Boluarte",0.0,"[('4', 'CARDINAL'), ('Peru', 'GPE'), ('Dina Boluarte', 'PERSON')]"
2025_10_13,https://www.bbc.com/mundo,es,"""La IA está muy sobrevalorada: es mucho menos creativa que el peor de mis estudiantes"": el aclamado físico Carlo Rovelli a la BBC","""AI is very overrated: it is much less creative than the worst of my students"": acclaimed physicist Carlo Rovelli to the BBC",-0.11666666666666667,"[('Carlo Rovelli', 'PERSON'), ('BBC', 'ORG')]"
2025_10_13,https://www.bbc.com/mundo,es,Cómo el rechazo cambia el comportamiento de las personas y los consejos de un experto para superarlo,How rejection changes people's behavior and expert advice on overcoming it,0.0,[]
2025_10_13,https://www.bbc.com/hindi,hi,"इसराइली संसद में ट्रंप के भाषण के दौरान हंगामा, दो सांसदों को सदन से बाहर निकाला गया","Uproar during Trump's speech in Israeli Parliament, two MPs thrown out of the House",0.0,"[('Trump', 'ORG'), ('Israeli Parliament', 'ORG'), ('two', 'CARDINAL'), ('House', 'ORG')]"
2025_10_13,https://www.bbc.com/hindi,hi,"लाइव,पीएम मोदी ने इसराइली बंधकों की रिहाई को लेकर ट्रंप की तारीफ़ की","Live, PM Modi praised Trump for the release of Israeli hostages",0.13636363636363635,"[('Trump', 'PERSON'), ('Israeli', 'NORP')]"
2025_10_13,https://www.bbc.com/hindi,hi,ग़ज़ा में युद्ध विराम समझौते और 20 बंधकों की रिहाई के बारे में अब तक क्या-क्या पता है?,What is known so far about the ceasefire agreement in Gaza and the release of 20 hostages?,0.1,"[('Gaza', 'GPE'), ('20', 'CARDINAL')]"
2025_10_13,https://www.bbc.com/hindi,hi,"बैंकिंग सेक्टर में नौकरी कैसे मिलती है, ये है रास्ता","How to get a job in banking sector, this is the way",0.0,[]
2025_10_13,https://www.bbc.com/hindi,hi,"कैंसर से जंग में नए शोध से बंधी आस, बिना सर्जरी के इलाज की कोशिश","New research brings hope in the fight against cancer, attempts at treatment without surgery",0.13636363636363635,[]
2025_10_13,https://www.bbc.com/hindi,hi,"मणिपुर में बँटी हुई बस्तियों के बीच बने 'बफ़र ज़ोन', आशंकाओं के बीच घर-वापसी की धुंधलाती उम्मीद: ग्राउंड रिपोर्ट","'Buffer zones' formed between divided settlements in Manipur, amid apprehensions, hope of returning home dims: Ground report",0.0,"[('Manipur', 'GPE')]"
2025_10_13,https://www.bbc.com/hindi,hi,पाकिस्तान-अफ़ग़ानिस्तान सीमा पर हुए हालिया टकराव की क्या वजह है? जानिए विशेषज्ञों की राय,What is the reason for the recent conflict on the Pakistan-Afghanistan border? Know the opinion of experts,0.0,"[('Pakistan', 'GPE'), ('Afghanistan', 'GPE')]"
