Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,El sufrimiento silencioso de los niños en Gaza que han perdido la capacidad de hablar,The silent suffering of children in Gaza who have lost the ability to speak,0.0,neutral,"[('Gaza', 'GPE')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Los “mesías” de la machosfera: cómo los influencers de la masculinidad conquistaron internet | Documental BBC,The “messiahs” of the machosphere: how masculinity influencers conquered the internet | BBC Documentary,0.0,neutral,"[('BBC Documentary', 'ORG')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Irán asegura que atacó una base militar de EE.UU. en respuesta a la nueva ofensiva de Washington en el sur de la nación islámica,Iran claims it attacked a US military base in response to Washington's new offensive in the south of the Islamic nation,-1.0,negative,"[('Iran', 'GPE'), ('US', 'GPE'), ('Washington', 'GPE'), ('Islamic', 'NORP')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué es el cortisol, qué función cumple esta hormona y por qué recomiendan bajar sus niveles","What is cortisol, what function does this hormone play and why do they recommend lowering its levels?",0.0,neutral,[]
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,100 años de Marilyn Monroe: su estrecha relación con México y otros 3 hechos menos conocidos de la vida de la icónica actriz,100 years of Marilyn Monroe: her close relationship with Mexico and 3 other lesser-known facts from the life of the iconic actress,0.0,neutral,"[('100 years', 'DATE'), ('Marilyn Monroe', 'PERSON'), ('Mexico', 'GPE'), ('3', 'CARDINAL')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""El escenario se mexicanizó"": cómo se transformó la violencia en Colombia y por qué sigue definiendo las elecciones","""The scene became Mexicanized"": how violence was transformed in Colombia and why it continues to define the elections",0.0,neutral,"[('Mexicanized', 'PRODUCT'), ('Colombia', 'GPE')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Casi 500.000 soldados rusos han muerto en la guerra de Ucrania, según los servicios de inteligencia británicos","Nearly 500,000 Russian soldiers have died in the Ukraine war, according to British intelligence services",-1.0,negative,"[('Nearly 500,000', 'CARDINAL'), ('Russian', 'NORP'), ('Ukraine', 'GPE'), ('British', 'NORP')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Quién es Christopher Olah, el pionero de la IA y cofundador de Anthropic clave en la encíclica de León XIV sobre las amenazas de esa tecnología","Who is Christopher Olah, the AI ​​pioneer and co-founder of Anthropic who is key in Leo XIV's encyclical on the threats of this technology",0.0,neutral,"[('Christopher Olah', 'PERSON'), ('AI', 'GPE'), (""Leo XIV's"", 'ORG')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué a Venezuela le falta energía pese a su riqueza petrolera y cómo eso limita su recuperación económica,Why Venezuela lacks energy despite its oil wealth and how this limits its economic recovery,0.0,neutral,"[('Venezuela', 'GPE')]"
2026_05_28,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,El experimento de una reserva holandesa que pasó de ser un santuario de animales a un campo de muerte,The experiment of a Dutch reserve that went from being an animal sanctuary to a death camp,-1.0,negative,"[('Dutch', 'NORP')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,'सत्ता छीननी पड़ती है':  'कांग्रेस के संकटमोचक' डीके शिवकुमार कैसे पहुँचे सीएम की कुर्सी तक,'Power has to be snatched': How 'Congress' troubleshooter' DK Shivkumar reached CM's chair,0.0,neutral,"[('Congress', 'ORG'), ('DK Shivkumar', 'PERSON'), ('CM', 'ORG')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,कुवैत ने मिसाइल और ड्रोन हमले रोकने का किया दावा","Live, Kuwait claims to have stopped missile and drone attacks",-1.0,negative,"[('Kuwait', 'GPE')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"सिद्धारमैया ने छोड़ी कर्नाटक के सीएम की कुर्सी, डीके शिवकुमार होंगे अगले मुख्यमंत्री","Siddaramaiah leaves the chair of Karnataka CM, DK Shivakumar will be the next Chief Minister",0.0,neutral,"[('Siddaramaiah', 'PERSON'), ('Karnataka CM', 'ORG'), ('DK Shivakumar', 'PERSON')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,भारत का रुपया गिर रहा है लेकिन दूसरे कई एशियाई देशों की मुद्रा मज़बूत कैसे हो रही है?,India's rupee is falling but how are the currencies of many other Asian countries strengthening?,0.0,neutral,"[('India', 'GPE'), ('Asian', 'NORP')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,भारत के सबसे गर्म ज़िलों में शामिल बांदा में क्यों बिगड़ते जा रहे हैं हालात?,"Why is the situation worsening in Banda, one of the hottest districts of India?",0.0,neutral,"[('Banda', 'GPE'), ('one', 'CARDINAL'), ('India', 'GPE')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"'हेटर्स कहेंगे कि तुम 15 के नहीं हो...', गेल, रसेल से लेकर सचिन तक हुए वैभव के मुरीद, किसने क्या कहा?","'Haters will say that you are not 15...', Vaibhav's admirers from Gayle, Russell to Sachin, who said what?",0.0,neutral,"[('Haters', 'ORG'), ('15', 'CARDINAL'), ('Vaibhav', 'PERSON'), ('Gayle', 'GPE')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,इस अमेरिकी सीनेटर की किस बात से ख़फ़ा हैं पाकिस्तान के सोशल मीडिया यूज़र्स,What are Pakistan's social media users angry about about this American senator?,0.0,neutral,"[('Pakistan', 'GPE'), ('American', 'NORP')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,अमेरिका ने ईरान के भीतर सैन्य ठिकानों पर नए हमले किए,US launches new attacks on military targets inside Iran,-1.0,negative,"[('US', 'GPE'), ('Iran', 'GPE')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,ईरान से तनाव के बीच ट्रंप ने अपने सहयोगी देश ओमान को उड़ाने की धमकी क्यों दी,Why did Trump threaten to blow up his ally Oman amid tension with Iran?,0.0,neutral,"[('Trump', 'PERSON'), ('Oman', 'GPE'), ('Iran', 'GPE')]"
2026_05_28,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"'मैं गेंदबाज़ों के बारे में ज़्यादा नहीं सोचता', वैभव  के करिश्मे से राजस्थान खिताब के क़रीब","'I don't think much about bowlers', Rajasthan close to title due to Vaibhav's charisma",0.0,neutral,"[('Rajasthan', 'PERSON'), ('Vaibhav', 'PERSON')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Fim da escala 6x1 é aprovada na Câmara e proposta vai ao Senado: 'Dia histórico',End of the 6x1 scale is approved in the Chamber and proposal goes to the Senate: 'Historic day',0.0,neutral,"[('6x1', 'CARDINAL'), ('Chamber', 'ORG'), ('Senate', 'ORG')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Por que o dono da Ford criou a escala de trabalho 5x2 há 100 anos — e como isso impactou o mundo,Why the owner of Ford created the 5x2 work schedule 100 years ago — and how it impacted the world,0.0,neutral,"[('Ford', 'ORG'), ('5x2', 'ORG'), ('100 years ago', 'DATE')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,A 1ª grande vitória do balconista de farmácia que lançou movimento pelo fim da escala 6x1 com desabafo no TikTok,The first big victory for the pharmacy clerk who launched the movement to end the 6x1 scale with an outburst on TikTok,1.0,positive,"[('first', 'ORDINAL'), ('6x1', 'CARDINAL'), ('TikTok', 'ORG')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Explosões, ordem de evacuação e medo: Israel ataca novamente o sul do Líbano, apesar de cessar-fogo","Explosions, evacuation order and fear: Israel attacks southern Lebanon again, despite ceasefire",-1.0,negative,"[('Israel', 'GPE'), ('Lebanon', 'GPE')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,'Copa não é convite para explorar nossos moradores': o que procuradora de NY alega para pedir investigação sobre preço de ingressos da Fifa,'World Cup is not an invitation to exploit our residents': what NY prosecutor claims to request investigation into FIFA ticket prices,0.0,neutral,"[('World Cup', 'EVENT'), ('NY', 'ORG'), ('FIFA', 'ORG')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Funcionário do Google é acusado de usar dados internos e ganhar US$ 1 milhão com apostas,Google employee accused of using internal data and making $1 million from bets,0.0,neutral,"[('Google', 'ORG'), ('$1 million', 'MONEY')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,EUA atacam Irã pela 2ª vez em três dias em meio a frágil cessar-fogo,US attacks Iran for the second time in three days amid fragile ceasefire,-1.0,negative,"[('US', 'GPE'), ('Iran', 'GPE'), ('second', 'ORDINAL'), ('three days', 'DATE')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Grupo é encontrado com vida após uma semana em caverna inundada no Laos,Group found alive after a week in flooded cave in Laos,0.0,neutral,"[('a week', 'DATE'), ('Laos', 'GPE')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Quem está à frente nas pesquisas para presidente? Veja no agregador da BBC News Brasil,Who is ahead in the polls for president? See on the BBC News Brasil aggregator,0.0,neutral,"[('BBC News', 'ORG')]"
2026_05_28,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Enquanto Brasil discute fim da escala 6x1, Argentina vai na contramão do mundo com reforma que retira direitos e permite jornada de até 12 horas por dia","While Brazil discusses the end of the 6x1 scale, Argentina goes against the world with a reform that removes rights and allows working hours of up to 12 hours a day",0.0,neutral,"[('Brazil', 'GPE'), ('the end of the', 'DATE'), ('6x1', 'CARDINAL'), ('Argentina', 'GPE'), ('working hours', 'TIME'), ('up to 12 hours', 'TIME')]"
