Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Los ilegales"": cuáles son los vínculos con América Latina del programa de espionaje más secreto de Rusia","""Los ilegales"": cuáles son los vínculos con América Latina del programa de espionaje más secreto de Rusia",0.0,neutral,"[('cuáles', 'ORG'), ('los vínculos', 'PERSON'), ('América Latina', 'PERSON'), ('de espionaje más', 'PERSON'), ('de Rusia', 'PERSON')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Me creí todo lo que me dijeron"": la mujer que alquiló un apartamento a los terroristas del 11-S habla en exclusiva con la BBC","""Me creí todo lo que me dijeron"": la mujer que alquiló un apartamento a los terroristas del 11-S habla en exclusiva con la BBC",-1.0,negative,"[('un', 'ORG'), ('11', 'CARDINAL'), ('BBC', 'ORG')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué Keiko Fujimori ha declarado el estado de emergencia en 5 cárceles peruanas y qué busca con esta medida,Por qué Keiko Fujimori ha declarado el estado de emergencia en 5 cárceles peruanas y qué busca con esta medida,0.0,neutral,"[('Keiko Fujimori', 'PERSON'), ('el estado de emergencia', 'ORG'), ('5', 'CARDINAL'), ('medida', 'GPE')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué nos salen úlceras en la boca y qué puedes hacer para aliviar sus síntomas,Por qué nos salen úlceras en la boca y qué puedes hacer para aliviar sus síntomas,0.0,neutral,"[('para aliviar', 'PERSON')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"La ""nueva generación sangrienta de mujeres"" que recurre al terror para contar América Latina","La ""nueva generación sangrienta de mujeres"" que recurre al terror para contar América Latina",-1.0,negative,"[('al terror', 'PERSON'), ('para contar', 'PERSON'), ('América Latina', 'PERSON')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué es la proyección de Mercator y por qué los países de África lucharon para que se deje de usar para elaborar los mapamundis,Qué es la proyección de Mercator y por qué los países de África lucharon para que se deje de usar para elaborar los mapamundis,0.0,neutral,"[('Qué', 'PERSON'), ('por qué los países de África', 'ORG'), ('lucharon para', 'PERSON'), ('deje de usar', 'ORG'), ('para elaborar los mapamundis', 'PERSON')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo el juicio por asesinato de Lindsay Clancy ha dividido a EE.UU. sobre si es víctima de psicosis posparto o una criminal que mató a sus 3 hijos,Cómo el juicio por asesinato de Lindsay Clancy ha dividido a EE.UU. sobre si es víctima de psicosis posparto o una criminal que mató a sus 3 hijos,0.0,neutral,"[('Cómo el juicio', 'ORG'), ('asesinato de Lindsay Clancy', 'PERSON'), ('3', 'CARDINAL')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La mina de turquesa donde nació nuestro alfabeto (y cuáles fueron las primeras palabras que encontraron),La mina de turquesa donde nació nuestro alfabeto (y cuáles fueron las primeras palabras que encontraron),0.0,neutral,"[('La mina de turquesa', 'ORG'), ('las primeras', 'GPE')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Totalitarismo total"": cómo la IA impulsa la mayor concentración de poder de la historia (y cuál fue la predicción de Putin que se está haciendo realidad)","""Totalitarismo total"": cómo la IA impulsa la mayor concentración de poder de la historia (y cuál fue la predicción de Putin que se está haciendo realidad)",0.0,neutral,"[('Totalitarismo', 'ORG'), ('IA', 'GPE'), ('de la historia', 'PERSON'), ('fue la predicción de Putin', 'ORG')]"
2026_09_06,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,EE.UU. e Irán intercambian ataques contra buques petroleros mientras se recrudece el conflicto,EE.UU. e Irán intercambian ataques contra buques petroleros mientras se recrudece el conflicto,-1.0,negative,"[('Irán', 'GPE'), ('contra', 'NORP'), ('mientras se recrudece el', 'PERSON')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"दिल्ली में एक इमारत ढही, चश्मदीद ने कहा- मलबे के अंदर से आ रही हैं बचाने की आवाज़ें","दिल्ली में एक इमारत ढही, चश्मदीद ने कहा- मलबे के अंदर से आ रही हैं बचाने की आवाज़ें",0.0,neutral,"[('कहा- मलबे', 'PERSON'), ('रही हैं', 'PERSON')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,दिल्ली में इमारत गिरने के बाद बोले अभिजीत दीपके- क्या पीएम फिर डीयू जाएंगे","लाइव,दिल्ली में इमारत गिरने के बाद बोले अभिजीत दीपके- क्या पीएम फिर डीयू जाएंगे",0.0,neutral,"[('लाइव', 'ORG'), ('पीएम फिर', 'PERSON'), ('डीयू', 'PRODUCT')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"यूपी में सड़क पर नमाज़ पढ़ने को लेकर बुज़ुर्ग के ख़िलाफ़ एफ़आईआर, जानिए पूरा मामला?","यूपी में सड़क पर नमाज़ पढ़ने को लेकर बुज़ुर्ग के ख़िलाफ़ एफ़आईआर, जानिए पूरा मामला?",0.0,neutral,"[('यूपी', 'ORG'), ('लेकर', 'CARDINAL'), ('जानिए', 'ORG')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,रूस समर्थक टेलीग्राम चैनलों का झूठा दावा:  यूक्रेन की महिला सैनिकों को पकड़ा गया और उनके साथ बलात्कार किया गया,रूस समर्थक टेलीग्राम चैनलों का झूठा दावा:  यूक्रेन की महिला सैनिकों को पकड़ा गया और उनके साथ बलात्कार किया गया,0.0,neutral,"[('किया', 'ORG')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"'मरियम ने भारत को आसानी से बरी कर दिया', पाकिस्तान में मरियम नवाज़ के किस बयान पर मचा हंगामा?","'मरियम ने भारत को आसानी से बरी कर दिया', पाकिस्तान में मरियम नवाज़ के किस बयान पर मचा हंगामा?",0.0,neutral,[]
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"वीडियो,जेन-ज़ी की भाषा में क्यों बात कर रहे हैं पीएम मोदी? जानकारों से जानिए, अवधि 6,52","वीडियो,जेन-ज़ी की भाषा में क्यों बात कर रहे हैं पीएम मोदी? जानकारों से जानिए, अवधि 6,52",0.0,neutral,"[('जेन', 'CARDINAL'), ('रहे हैं पीएम', 'PERSON'), ('जानिए', 'PERSON')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,नेपाल बाढ़: 'मेरी मम्मी का शव ही लाकर कोई दे दो',नेपाल बाढ़: 'मेरी मम्मी का शव ही लाकर कोई दे दो',0.0,neutral,"[('मेरी मम्मी का', 'PERSON'), ('ही लाकर', 'EVENT')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,जीडीपी के आंकड़े क्या भारत की अर्थव्यवस्था की सही तस्वीर दिखाते हैं?: द लेंस,जीडीपी के आंकड़े क्या भारत की अर्थव्यवस्था की सही तस्वीर दिखाते हैं?: द लेंस,0.0,neutral,"[('की अर्थव्यवस्था की', 'ORG'), ('हैं', 'PERSON')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"मिस्र में महिला एंकर समेत 12 लोगों को फांसी की सज़ा, जानें क्या है वजह","मिस्र में महिला एंकर समेत 12 लोगों को फांसी की सज़ा, जानें क्या है वजह",0.0,neutral,"[('मिस्र', 'ORG'), ('महिला', 'PRODUCT'), ('12', 'CARDINAL')]"
2026_09_06,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"पीएम मोदी ने विरोधियों को बताया 'नाराज़ फूफा', दिमाग़ी नक्सली का फिर किया ज़िक्र","पीएम मोदी ने विरोधियों को बताया 'नाराज़ फूफा', दिमाग़ी नक्सली का फिर किया ज़िक्र",0.0,neutral,"[('विरोधियों', 'PERSON')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Como direita radical da Alemanha planeja chegar ao poder com eleição deste domingo e mudar história do país,Como direita radical da Alemanha planeja chegar ao poder com eleição deste domingo e mudar história do país,0.0,neutral,[]
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Vulcão 'filhote do Krakatoa' entra em erupção na Indonésia, afeta voos na Ásia e deixa 150 mil passageiros retidos","Vulcão 'filhote do Krakatoa' entra em erupção na Indonésia, afeta voos na Ásia e deixa 150 mil passageiros retidos",0.0,neutral,"[('Vulcão', 'PERSON'), ('Krakatoa', 'PERSON'), ('Indonésia', 'GPE'), ('Ásia', 'GPE'), ('150', 'CARDINAL')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Quem é Alejandro Betancourt, o polêmico bilionário por trás do acordo de petróleo entre EUA e Venezuela","Quem é Alejandro Betancourt, o polêmico bilionário por trás do acordo de petróleo entre EUA e Venezuela",0.0,neutral,"[('Quem é Alejandro Betancourt', 'ORG'), ('polêmico bilionário', 'PERSON'), ('acordo de petróleo', 'PERSON'), ('EUA', 'ORG'), ('Venezuela', 'GPE')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,'EUA em primeiro lugar': como Trump troca diplomacia por aliados políticos e tensiona a relação com o Brasil,'EUA em primeiro lugar': como Trump troca diplomacia por aliados políticos e tensiona a relação com o Brasil,0.0,neutral,"[('EUA', 'ORG'), ('Trump', 'ORG'), ('tensiona', 'GPE'), ('Brasil', 'PERSON')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Sem polícia nos gabinetes: o pedido de Gilmar Mendes que expõe tensão entre ministros do Supremo,Sem polícia nos gabinetes: o pedido de Gilmar Mendes que expõe tensão entre ministros do Supremo,0.0,neutral,"[('pedido de Gilmar Mendes', 'ORG'), ('ministros', 'ORG'), ('Supremo', 'ORG')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"'Ou o Supremo julga Moraes ou o Congresso julga', diz jurista Joaquim Falcão","'Ou o Supremo julga Moraes ou o Congresso julga', diz jurista Joaquim Falcão",0.0,neutral,"[('Congresso', 'NORP'), ('Joaquim Falcão', 'PERSON')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Os adolescentes chineses que consomem medicamentos para adormecer a mente e 'fugir da realidade',Os adolescentes chineses que consomem medicamentos para adormecer a mente e 'fugir da realidade',0.0,neutral,[]
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"João Amoêdo vê Cury crescendo mais, critica silêncio do Supremo no caso Moraes e ainda não define voto","João Amoêdo vê Cury crescendo mais, critica silêncio do Supremo no caso Moraes e ainda não define voto",0.0,neutral,"[('João Amoêdo', 'PERSON'), ('Cury', 'GPE'), ('Supremo', 'PERSON'), ('ainda', 'ORG')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,Lula e Flávio aparecem empatados no 2º turno: a corrida para presidente no Agregador de Pesquisas da BBC,Lula e Flávio aparecem empatados no 2º turno: a corrida para presidente no Agregador de Pesquisas da BBC,0.0,neutral,"[('corrida', 'ORG'), ('para presidente', 'LOC'), ('Agregador de Pesquisas da', 'ORG'), ('BBC', 'ORG')]"
2026_09_06,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"'Influenciadoras que fingem submissão aos maridos são as mesmas que gerenciam impérios multimilionários', diz autora de best-seller sobre tradwives","'Influenciadoras que fingem submissão aos maridos são as mesmas que gerenciam impérios multimilionários', diz autora de best-seller sobre tradwives",0.0,neutral,"[('Influenciadoras', 'PERSON'), ('submissão', 'PRODUCT'), ('aos maridos são', 'PERSON'), ('mesmas que gerenciam', 'PERSON'), ('diz autora de best-seller', 'PERSON')]"
2026_09_06,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,После встречи с Путиным в Кремле спецпосланники Трампа прибыли в Киев,После встречи с Путиным в Кремле спецпосланники Трампа прибыли в Киев,0.0,neutral,"[('Трампа', 'NORP'), ('Киев', 'PERSON')]"
2026_09_06,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,"LIVELive,Война в Украине: Уиткофф и Кушнер прибыли в Киев на встречу с Зеленским","LIVELive,Война в Украине: Уиткофф и Кушнер прибыли в Киев на встречу с Зеленским",0.0,neutral,"[('Война', 'GPE'), ('Киев', 'PERSON'), ('Зеленским', 'GPE')]"
2026_09_06,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Извержение вулкана привело к приостановке полетов в главном аэропорту Индонезии,Извержение вулкана привело к приостановке полетов в главном аэропорту Индонезии,0.0,neutral,"[('в главном', 'PERSON'), ('Индонезии', 'GPE')]"
2026_09_06,BBC Russian,https://www.bbc.com/russian,ru,Eastern Europe,Авиацию ждут все более жаркие и ветреные времена — и пассажирам придется мириться с последствиями,Авиацию ждут все более жаркие и ветреные времена — и пассажирам придется мириться с последствиями,0.0,neutral,"[('жаркие', 'PERSON')]"
