Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_11_18,https://www.bbc.com/mundo,es,Los niños ucranianos a los que Rusia entrena para luchar contra su propio país,The Ukrainian children whom Russia trains to fight against their own country,0.6,"[('Ukrainian', 'NORP'), ('Russia', 'GPE')]"
2025_11_18,https://www.bbc.com/mundo,es,"Franco Parisi, el candidato antisistema que sorprendió al ser tercero en las elecciones de Chile y cuyos votos serán clave para el balotaje entre Kast y Jara","Franco Parisi, the anti-system candidate who surprised by being third in the Chilean elections and whose votes will be key for the runoff between Kast and Jara",0.03333333333333333,"[('Franco Parisi', 'GPE'), ('third', 'ORDINAL'), ('Chilean', 'NORP'), ('Kast', 'LOC'), ('Jara', 'PERSON')]"
2025_11_18,https://www.bbc.com/mundo,es,"Condenan a muerte a Sheikh Hasina, el ícono de la democracia en Bangladesh que se convirtió en autócrata","Sheikh Hasina, the icon of democracy in Bangladesh who became an autocrat, is sentenced to death",0.0,"[('Hasina', 'PERSON'), ('Bangladesh', 'GPE')]"
2025_11_18,https://www.bbc.com/mundo,es,Cómo China ganó con sorprendente rapidez la carrera mundial por las baterías para vehículos eléctricos,How China surprisingly quickly won the global race for electric vehicle batteries,0.16666666666666666,"[('China', 'GPE')]"
2025_11_18,https://www.bbc.com/mundo,es,"""A mis 16 años, la CIA realizó conmigo experimentos sobre control mental""","""When I was 16, the CIA conducted experiments on mind control with me""",0.0,"[('16', 'DATE'), ('CIA', 'ORG')]"
2025_11_18,https://www.bbc.com/hindi,hi,"लाइव,आंध्र प्रदेश पुलिस ने अहम माओवादी नेता हिड़मा के मारे जाने की पुष्टि की","Live, Andhra Pradesh Police confirms the killing of important Maoist leader Hidma.",0.2681818181818182,"[('Maoist', 'NORP'), ('Hidma', 'PERSON')]"
2025_11_18,https://www.bbc.com/hindi,hi,बिहार में नीतीश कुमार की जीत पर अंतरराष्ट्रीय मीडिया में छिड़ी ऐसी चर्चा,Such discussion broke out in international media on Nitish Kumar's victory in Bihar,0.0,"[(""Nitish Kumar's"", 'ORG'), ('Bihar', 'GPE')]"
2025_11_18,https://www.bbc.com/hindi,hi,मुंबई के एक स्कूल में देरी पर छात्रा से 100 उठक-बैठक और बाद में हॉस्पिटल में मौत का मामला,Case of 100 sit-ups with a girl student for delay in a school in Mumbai and later death in the hospital.,0.0,"[('100', 'CARDINAL'), ('Mumbai', 'GPE')]"
2025_11_18,https://www.bbc.com/hindi,hi,थायरॉइड कैंसर के होने की वजहें और जानिए कहाँ रहना चाहिए सतर्क,Know the causes of thyroid cancer and where you should be cautious,0.0,[]
2025_11_18,https://www.bbc.com/hindi,hi,रोहिणी आचार्य के आरोप और लालू परिवार में आपसी कलह की कहानी,Story of Rohini Acharya's allegations and infighting in Lalu family,0.0,"[(""Rohini Acharya's"", 'PERSON'), ('Lalu', 'PERSON')]"
2025_11_18,https://www.bbc.com/hindi,hi,प्रशांत किशोर की जन सुराज पार्टी बिहार चुनाव में क्यों चारों खाने चित हो गई?,Why did Prashant Kishor's Jan Suraj Party get defeated in Bihar elections?,0.0,"[('Kishor', 'GPE'), ('Suraj Party', 'ORG'), ('Bihar', 'GPE')]"
2025_11_18,https://www.bbc.com/hindi,hi,"रमीज़ ख़ान कौन हैं, जिन पर लालू यादव की बेटी रोहिणी आचार्य ने लगाए हैं गंभीर आरोप","Who is Rameez Khan, against whom Lalu Yadav's daughter Rohini Acharya has made serious allegations?",-0.3333333333333333,"[('Rameez Khan', 'PERSON'), (""Lalu Yadav's"", 'PERSON'), ('Rohini Acharya', 'PERSON')]"
2025_11_18,https://www.bbc.com/hindi,hi,बिहार नतीजों पर असम के मंत्री की पोस्ट को भागलपुर दंगे से क्यों जोड़ा जा रहा है?,Why is Assam minister's post on Bihar results being linked to Bhagalpur riots?,0.0,"[('Bihar', 'GPE'), ('Bhagalpur', 'PERSON')]"
