Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2026_01_05,https://www.bbc.com/mundo,es,"Delcy Rodríguez invita a Trump y a EE.UU. a trabajar conjuntamente ""en una agenda de cooperación""","Delcy Rodríguez invites Trump and the US to work together ""on a cooperation agenda""",0.0,"[('Delcy Rodríguez', 'PERSON'), ('Trump', 'ORG'), ('US', 'GPE')]"
2026_01_05,https://www.bbc.com/mundo,es,El gobierno de La Habana informó que 32 cubanos murieron en los ataques de EE.UU. en Venezuela,The Havana government reported that 32 Cubans died in the US attacks in Venezuela,0.0,"[('Havana', 'GPE'), ('32', 'CARDINAL'), ('Cubans', 'NORP'), ('US', 'GPE'), ('Venezuela', 'GPE')]"
2026_01_05,https://www.bbc.com/mundo,es,Por qué le taparon los ojos y los oídos a Maduro al detenerlo,Why did they cover Maduro's eyes and ears when detaining him?,0.0,"[('Maduro', 'ORG')]"
2026_01_05,https://www.bbc.com/mundo,es,Análisis: lo que suceda ahora en Venezuela puede definir el legado de Trump y el rol de Estados Unidos en el mundo,Analysis: what happens now in Venezuela can define Trump's legacy and the role of the United States in the world,0.0,"[('Venezuela', 'GPE'), ('Trump', 'ORG'), ('the United States', 'GPE')]"
2026_01_05,https://www.bbc.com/mundo,es,"Cómo es el MDC de Brooklyn, el centro de detención en Nueva York donde se encuentra Maduro tras ser capturado por EE.UU.","What the Brooklyn MDC is like, the detention center in New York where Maduro is held after being captured by the US.",0.018181818181818174,"[('the Brooklyn MDC', 'ORG'), ('New York', 'GPE'), ('Maduro', 'ORG'), ('US', 'GPE')]"
2026_01_05,https://www.bbc.com/hindi,hi,राष्ट्रपति को पकड़ा और न्यूयॉर्क ले आए... क्या वेनेज़ुएला के ख़िलाफ़ अमेरिका ऐसा कर सकता है?,Caught the President and brought him to New York... Can America do this against Venezuela?,0.13636363636363635,"[('New York', 'GPE'), ('America', 'GPE'), ('Venezuela', 'GPE')]"
2026_01_05,https://www.bbc.com/hindi,hi,"लाइव,बांग्लादेश ने आईपीएल मैचों के प्रसारण को लेकर किया ये फ़ैसला",Bangladesh took this decision regarding broadcasting IPL matches live.,0.13636363636363635,"[('Bangladesh', 'GPE')]"
2026_01_05,https://www.bbc.com/hindi,hi,उमर ख़ालिद और शरजील इमाम को सुप्रीम कोर्ट से नहीं मिली ज़मानत,Omar Khalid and Sharjeel Imam did not get bail from the Supreme Court,0.0,"[('Omar Khalid', 'PERSON'), ('the Supreme Court', 'ORG')]"
2026_01_05,https://www.bbc.com/hindi,hi,"वेनेज़ुएला के बाद ट्रंप ने कहा उन्हें ग्रीनलैंड चाहिए, डेनमार्क की कड़ी प्रतिक्रिया","After Venezuela, Trump said he wants Greenland, Denmark gave strong reaction",0.31666666666666665,"[('Venezuela', 'GPE'), ('Trump', 'ORG'), ('Greenland', 'GPE'), ('Denmark', 'GPE')]"
2026_01_05,https://www.bbc.com/hindi,hi,बीई और बीटेक क्या अलग होते हैं और क्या इससे करियर पर पड़ता है असर?,What is the difference between BE and B.Tech and does it affect your career?,0.0,"[('BE', 'ORG'), ('B.Tech', 'ORG')]"
2026_01_05,https://www.bbc.com/hindi,hi,'मैं उसकी मां हूं. मैं वह वीडियो देख ही नहीं सकती' दीपू दास की मां ने बीबीसी से कहा,'I am his mother. I can't watch that video' Dipu Das's mother told BBC,0.0,"[(""Dipu Das's"", 'WORK_OF_ART'), ('BBC', 'ORG')]"
2026_01_05,https://www.bbc.com/hindi,hi,"निकोलस मादुरो की पत्नी सिलिया फ़्लोरेस कौन हैं, जो रहीं वेनेज़ुएला की 'फ़र्स्ट वॉरियर'","Who is Nicolas Maduro's wife Cilia Flores, who was Venezuela's 'First Warrior'?",0.25,"[(""Nicolas Maduro's"", 'PERSON'), ('Cilia Flores', 'PERSON'), ('Venezuela', 'GPE')]"
2026_01_05,https://www.bbc.com/hindi,hi,"वेनेज़ुएला पर भारत बोला- गहरी चिंता की बात, वहीं मुस्लिम देशों के भी आए बयान","India said on Venezuela - a matter of deep concern, statements from Muslim countries also came",0.0,"[('India', 'GPE'), ('Venezuela', 'GPE'), ('Muslim', 'NORP')]"
2026_01_05,https://www.bbc.com/hindi,hi,टी20 वर्ल्ड कप खेलने के लिए भारत का दौरा नहीं करेगी बांग्लादेश की क्रिकेट टीम,Bangladesh cricket team will not tour India to play T20 World Cup,0.0,"[('Bangladesh', 'GPE'), ('India', 'GPE'), ('T20 World Cup', 'EVENT')]"
2026_01_05,https://www.bbc.com/portuguese,pt,"Quem é Delcy Rodríguez, a poderosa sucessora de Maduro com trânsito nos EUA, na China e entre empresários","Who is Delcy Rodríguez, Maduro's powerful successor with a presence in the USA, China and among businesspeople",0.3,"[('Delcy Rodríguez', 'PERSON'), ('Maduro', 'ORG'), ('USA', 'GPE'), ('China', 'GPE')]"
2026_01_05,https://www.bbc.com/portuguese,pt,"AO VIVO,Após derrubada de Maduro, Trump ameaça Colômbia; Delcy fala em 'cooperação' com EUA; acompanhe ao vivo","LIVE,After Maduro's overthrow, Trump threatens Colombia; Delcy talks about 'cooperation' with the USA; follow live",0.13636363636363635,"[('Maduro', 'PERSON'), ('Trump', 'PERSON'), ('Colombia', 'GPE'), ('Delcy', 'PERSON'), ('USA', 'GPE')]"
2026_01_05,https://www.bbc.com/portuguese,pt,Trump diz que presidente interina 'pagará preço muito alto' se 'não fizer o certo' na Venezuela; o que aconteceu até agora,Trump says interim president 'will pay a very high price' if he 'doesn't do the right thing' in Venezuela; what happened so far,0.19790476190476192,"[('Trump', 'ORG'), ('Venezuela', 'GPE')]"
2026_01_05,https://www.bbc.com/portuguese,pt,"Ataque à Venezuela lembra invasão ao Iraque, diz ex-subsecretária de Defesa dos EUA","Attack on Venezuela resembles invasion of Iraq, says former US Undersecretary of Defense",0.0,"[('Venezuela', 'GPE'), ('Iraq', 'GPE'), ('US', 'GPE'), ('Defense', 'ORG')]"
2026_01_05,https://www.bbc.com/portuguese,pt,Por que cobriram os olhos e os ouvidos de Maduro durante sua captura,Why did they cover Maduro's eyes and ears during his capture,0.0,"[('Maduro', 'ORG')]"
