Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Pueden las rutas alternativas al estrecho de Ormuz mantener el flujo de petróleo y gas del Golfo?,Can alternative routes to the Strait of Hormuz keep Gulf oil and gas flowing?,1.0,positive,"[('the Strait of Hormuz', 'LOC'), ('Gulf', 'LOC')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Me deportaron a México por error y después de 3 meses y varios intentos, EE.UU. por fin logró traerme de vuelta""","""I was deported to Mexico by mistake and after 3 months and several attempts, the US finally managed to bring me back""",0.0,neutral,"[('Mexico', 'GPE'), ('3 months', 'DATE'), ('US', 'GPE')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¡Crece la épica de Argentina! Remonta 2-1 a Inglaterra y enfrentará a España en la final del Mundial 2026,Argentina's epic grows! They come back 2-1 against England and will face Spain in the 2026 World Cup final,0.0,neutral,"[('Argentina', 'GPE'), ('2', 'CARDINAL'), ('England', 'GPE'), ('Spain', 'GPE'), ('the 2026', 'EVENT'), ('World Cup', 'EVENT')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Argentina se enfrenta a una posible multa de la FIFA por la pancarta de las Falklands/Malvinas en su victoria de semifinales,Argentina faces possible fine from FIFA over Falklands/Malvinas banner in semi-final victory,1.0,positive,"[('Argentina', 'GPE'), ('FIFA', 'ORG'), ('Falklands/Malvinas', 'ORG')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"9 cosas que debes saber para entender ""La Odisea""","9 things you need to know to understand ""The Odyssey""",0.0,neutral,"[('9', 'CARDINAL'), ('The Odyssey', 'WORK_OF_ART')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Por la última de Leo"": cómo el factor Messi explica la épica de Argentina para llegar a la final del Mundial","""For the last of Leo"": how the Messi factor explains Argentina's epic to reach the World Cup final",0.0,neutral,"[('Messi', 'PERSON'), ('Argentina', 'GPE'), ('the World Cup', 'EVENT')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué puede aprender Venezuela de Chile, Japón y otros países que construyen edificios ""sobre patines"" para resistir terremotos","What Venezuela can learn from Chile, Japan and other countries that build buildings ""on skids"" to resist earthquakes",0.0,neutral,"[('Venezuela', 'GPE'), ('Chile', 'GPE'), ('Japan', 'GPE')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"El capitán Sully, el heroico piloto que aterrizó un avión con 155 pasajeros en el río Hudson, revela que tiene Alzheimer","Captain Sully, the heroic pilot who landed a plane with 155 passengers in the Hudson River, reveals that he has Alzheimer's",0.0,neutral,"[('Sully', 'PERSON'), ('155', 'CARDINAL'), ('the Hudson River', 'LOC')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Video,En video | El momento en el que las llamas de un incendio forestal envuelven un tren en Canadá, Duración 0,38","Video,On video | The moment the flames of a forest fire engulf a train in Canada, Duration 0.38",0.0,neutral,"[('Canada', 'GPE')]"
2026_07_16,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,5 consejos para administrar tu dinero según el director del banco más grande de Reino Unido,5 tips for managing your money according to the director of the largest bank in the United Kingdom,0.0,neutral,"[('5', 'CARDINAL'), ('the United Kingdom', 'GPE')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"झारखंड: सरसों के तेल में मिलावट से होने वाली बीमारी ने ली छह की जान, क्या है गांव का हाल? - ग्राउंड रिपोर्ट","Jharkhand: Disease caused by adulteration in mustard oil took the lives of six people, what is the condition of the village? - Ground Report",0.0,neutral,"[('six', 'CARDINAL')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,टीएमसी की राज्यसभा सांसद कोयल मल्लिक ने दिया इस्तीफ़ा","Live, TMC Rajya Sabha MP Koel Mallik resigns",0.0,neutral,"[('Koel Mallik', 'PERSON')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,बीजेपी की 'दो-तिहाई की रणनीति' में सुप्रिया सुले के रुख़ से बढ़ी हलचल,Supriya Sule's stance on BJP's 'two-thirds strategy' increases stir,0.0,neutral,"[(""Supriya Sule's"", 'PERSON'), ('BJP', 'ORG'), ('two-thirds', 'CARDINAL')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,मेसी और फ़ुटबॉल की दुनिया के नए स्टार यमाल की एक तस्वीर जिसकी खूब चर्चा हो रही है,"A picture of Messi and the new star of the football world, Yamal, which is being discussed a lot",0.0,neutral,"[('Messi', 'PERSON'), ('Yamal', 'PERSON')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"भारत में पहली बार हाइड्रोजन से चलेगी ट्रेन, जानिए क्या है ख़ासियत","Train will run on hydrogen for the first time in India, know what is the specialty",0.0,neutral,"[('first', 'ORDINAL'), ('India', 'GPE')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"बीबीसी हिन्दी का नया ऐप, ऐसे करें डाउनलोड","BBC Hindi's new app, download it like this",0.0,neutral,"[(""BBC Hindi's"", 'ORG')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,फॉकलैंड: फ़ीफ़ा वर्ल्ड कप सेमीफ़ाइनल में जीत के बाद अर्जेंटीना के रुख़ से बढ़ा विवाद,Falkland: Controversy increases over Argentina's stance after victory in FIFA World Cup semi-finals,1.0,positive,"[('Argentina', 'GPE'), ('FIFA World Cup', 'ORG')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"पटना हाई कोर्ट- सलवार उतारने का प्रयास रेप की कोशिश नहीं, टिप्पणी पर सुप्रीम कोर्ट हुआ नाराज़","Patna High Court - Attempt to remove salwar is not an attempt to rape, Supreme Court got angry on the comment",-1.0,negative,"[('Patna High Court - Attempt', 'ORG'), ('Supreme Court', 'ORG')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,फ़ीफ़ा वर्ल्ड कप सेमीफ़ाइनल: मेसी ने कैसे आख़िरी मिनटों में इंग्लैंड के सपनों पर पानी फेर दिया,FIFA World Cup semi-finals: How Messi ruined England's dreams in the last minutes,0.0,neutral,"[('FIFA World Cup', 'ORG'), ('Messi', 'PERSON'), ('England', 'GPE'), ('the last minutes', 'TIME')]"
2026_07_16,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,पाकिस्तानी लड़की की जबरन शादी और हत्या के मामले में कोर्ट के फ़ैसले पर इटली की पीएम मेलोनी बोलीं,Italy's PM Meloni speaks on the court's decision in the case of forced marriage and murder of a Pakistani girl.,0.0,neutral,"[('Italy', 'GPE'), ('PM Meloni', 'PERSON'), ('Pakistani', 'NORP')]"
2026_07_16,BBC Portuguese,https://www.bbc.com/portuguese,pt,Latin America,"Governo Trump anuncia tarifa de 25% contra Brasil após investigação sobre Pix, corrupção e etanol, e governo Lula diz que adotará reciprocidade","Trump government announces 25% tariff against Brazil after investigation into Pix, corruption and ethanol, and Lula government says it will adopt reciprocity",0.0,neutral,"[('25%', 'PERCENT'), ('Brazil', 'GPE')]"
