Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_11_01,https://www.bbc.com/mundo,es,"""En Afganistán estaba dispuesto a morir por los talibanes. Ahora que me fui espero poder evitar que otros se radicalicen""","""In Afghanistan I was willing to die for the Taliban. Now that I'm gone I hope to prevent others from becoming radicalized""",0.35,"[('Afghanistan', 'GPE'), ('Taliban', 'ORG')]"
2025_11_01,https://www.bbc.com/mundo,es,"""He intentado estirar al máximo la poca comida que tengo"": los 40 millones de estadounidenses en riesgo de perder la ayuda con la que sobreviven","""I've tried to stretch the little food I have as much as possible"": the 40 million Americans at risk of losing the aid they survive on",-0.09375,"[('40 million', 'CARDINAL'), ('Americans', 'NORP')]"
2025_11_01,https://www.bbc.com/mundo,es,"Torturas, autos de lujo y vínculos con la policía: qué revela sobre Comando Vermelho la investigación de la Fiscalía que llevó al megaoperativo policial en Río de Janeiro","Torture, luxury cars and links with the police: what the Prosecutor's Office investigation that led to the mega police operation in Rio de Janeiro reveals about Comando Vermelho",0.0,"[(""the Prosecutor's Office"", 'ORG'), ('Rio de Janeiro', 'GPE'), ('Comando Vermelho', 'ORG')]"
2025_11_01,https://www.bbc.com/mundo,es,"""Una chica normal de una familia normal derrotó a un príncipe"": la reacción de la familia de Virginia Giuffre a la pérdida de estatus real de Andrés","""A normal girl from a normal family defeated a prince"": Virginia Giuffre's family's reaction to Andrés' loss of royal status",0.15,"[(""Virginia Giuffre's"", 'PERSON'), ('Andrés', 'PERSON')]"
2025_11_01,https://www.bbc.com/mundo,es,"""La ambigüedad sexual le dio a Juan Gabriel en México una libertad que resonó en un pueblo acostumbrado a no decir las cosas""","""Sexual ambiguity gave Juan Gabriel in Mexico a freedom that resonated with a people accustomed to not saying things""",0.5,"[('Juan Gabriel', 'PERSON'), ('Mexico', 'GPE')]"
2025_11_01,https://www.bbc.com/hindi,hi,बिहार चुनाव: बीजेपी के गढ़ में गणित के चर्चित टीचर केसी सिन्हा कितने मज़बूत,Bihar Elections: How strong is famous mathematics teacher KC Sinha in BJP's stronghold?,0.4666666666666667,"[('Bihar Elections', 'PERSON'), ('KC Sinha', 'ORG'), ('BJP', 'ORG')]"
2025_11_01,https://www.bbc.com/hindi,hi,"लाइव,आंध्र प्रदेश के वेंकटेश्वर मंदिर में भगदड़, सीएम चंद्रबाबू नायडू ने क्या बताया","Live, stampede in Venkateswara temple of Andhra Pradesh, what did CM Chandrababu Naidu tell?",0.13636363636363635,"[('Venkateswara', 'PRODUCT'), ('Andhra Pradesh', 'PERSON'), ('Chandrababu Naidu', 'PERSON')]"
2025_11_01,https://www.bbc.com/hindi,hi,"वीडियो,देश के बड़े हिस्से में लागू हो रही एसआईआर प्रक्रिया, ये हो सकती हैं चुनौतियां- द लेंस, अवधि 34,08","Video, SIR process is being implemented in large parts of the country, these can be challenges - The Lens, Duration 34,08",0.21428571428571427,"[('SIR', 'ORG'), ('34,08', 'CARDINAL')]"
2025_11_01,https://www.bbc.com/hindi,hi,अमेरिका और भारत के बीच रक्षा समझौते से दोनों देशों में से किसका ज़्यादा फ़ायदा,Which of the two countries will benefit more from the defense agreement between America and India?,0.5,"[('two', 'CARDINAL'), ('America', 'GPE'), ('India', 'GPE')]"
2025_11_01,https://www.bbc.com/hindi,hi,"लिवर ट्रांसप्लांट कैसे होता है, जानिए कब और क्यों पड़ती है इसकी ज़रूरत","How is liver transplant done, know when and why it is needed.",0.0,[]
2025_11_01,https://www.bbc.com/hindi,hi,"मोकामा में दुलारचंद यादव की हत्या का आरोप अनंत सिंह पर, चुनावी रंजिश की ये है कहानी","Anant Singh accused of murder of Dularchand Yadav in Mokama, this is the story of election rivalry",0.0,"[('Anant Singh', 'PERSON'), ('Dularchand Yadav', 'ORG'), ('Mokama', 'PERSON')]"
2025_11_01,https://www.bbc.com/hindi,hi,तूतनख़ामेन के अनदेखे खज़ाने मिस्र की ग्रैंड म्यूज़ियम में पहली बार दिखाए जाएंगे,Tutankhamen's unseen treasures to be shown for the first time in Egypt's Grand Museum,0.375,"[('Tutankhamen', 'GPE'), ('first', 'ORDINAL'), ('Egypt', 'GPE'), ('Grand Museum', 'ORG')]"
2025_11_01,https://www.bbc.com/hindi,hi,"पत्नी के हिंदू होने पर दिए बयान के बाद जेडी वेंस बोले, 'वो ईसाई नहीं हैं, न धर्म बदलने की योजना है'","After his wife's statement about being a Hindu, JD Vance said, 'He is not a Christian, nor does he plan to change his religion.'",0.0,"[('Hindu', 'NORP'), ('JD Vance', 'PERSON'), ('Christian', 'NORP')]"
2025_11_01,https://www.bbc.com/hindi,hi,जेमिमा रॉड्रिग्स की ये पारी आख़िर भारतीय क्रिकेट में क्यों नहीं भूली जा सकेगी,Why will this innings of Jemimah Rodrigues not be forgotten in Indian cricket?,0.0,"[('Jemimah Rodrigues', 'ORG'), ('Indian', 'NORP')]"
2025_11_01,https://www.bbc.com/portuguese,pt,"Polícia divulga lista parcial de mortos; apoio à operação é majoritário no Brasil, no Rio e em favelas cariocas, diz pesquisa","Police release partial list of dead; Support for the operation is majority in Brazil, Rio and Rio favelas, says research",-0.15000000000000002,"[('Brazil', 'GPE'), ('Rio', 'ORG'), ('Rio', 'ORG')]"
