Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_10_17,https://www.bbc.com/mundo,es,"""Peor que empezar desde cero"": cuán grande es el reto de reconstruir a Gaza","""Worse than starting from scratch"": how big is the challenge of rebuilding Gaza",-0.13333333333333333,"[('Gaza', 'GPE')]"
2025_10_17,https://www.bbc.com/mundo,es,Las operaciones encubiertas más conocidas de la CIA en América Latina,The CIA's best-known covert operations in Latin America,0.0,"[('CIA', 'ORG'), ('Latin America', 'LOC')]"
2025_10_17,https://www.bbc.com/mundo,es,"""Con su guerra psicológica quieren atemorizar al pueblo, pero el pueblo está unido"": la respuesta de Maduro a la autorización de Trump para que la CIA opere en Venezuela","""With their psychological war they want to frighten the people, but the people are united"": Maduro's response to Trump's authorization for the CIA to operate in Venezuela",0.0,"[('Maduro', 'PERSON'), ('Trump', 'ORG'), ('CIA', 'ORG'), ('Venezuela', 'GPE')]"
2025_10_17,https://www.bbc.com/mundo,es,"""Mi esposa me dice que busque otro trabajo"": el temor de los pescadores en Venezuela ante los ataques de EE.UU. contra embarcaciones en el Caribe","""My wife tells me to look for another job"": the fear of fishermen in Venezuela in the face of US attacks against vessels in the Caribbean",0.0,"[('Venezuela', 'GPE'), ('US', 'GPE'), ('Caribbean', 'LOC')]"
2025_10_17,https://www.bbc.com/mundo,es,Uruguay aprueba la eutanasia: en qué otros países de América Latina se permite,Uruguay approves euthanasia: in which other Latin American countries it is allowed,-0.0625,"[('Latin American', 'NORP')]"
2025_10_17,https://www.bbc.com/hindi,hi,भारत रूस से तेल ख़रीदना बंद कर दे तो क्या होगा?,What will happen if India stops buying oil from Russia?,0.0,"[('India', 'GPE'), ('Russia', 'GPE')]"
2025_10_17,https://www.bbc.com/hindi,hi,37 साल पहले स्वर्ण मंदिर में घुसे चरमपंथियों को कैसे सरेंडर करना पड़ा,How the extremists who entered the Golden Temple 37 years ago had to surrender,0.3,"[('the Golden Temple', 'FAC'), ('37 years ago', 'DATE')]"
2025_10_17,https://www.bbc.com/hindi,hi,"लाइव,रिवाबा जडेजा भी बनीं गुजरात सरकार में मंत्री","Live, Rivaba Jadeja also becomes minister in Gujarat government",0.13636363636363635,"[('Rivaba Jadeja', 'PERSON'), ('Gujarat', 'NORP')]"
2025_10_17,https://www.bbc.com/hindi,hi,"वेस्टर्न कपड़ों पर बहस के बाद मुस्कान शर्मा ने जीता मिस ऋषिकेश का ताज, एक हिंदू संगठन ने उठाई थी आपत्ति","Muskaan Sharma won the crown of Miss Rishikesh after the debate on western clothes, a Hindu organization had raised objection.",0.0,"[('Muskaan Sharma', 'PERSON'), ('Miss Rishikesh', 'ORG'), ('Hindu', 'NORP')]"
2025_10_17,https://www.bbc.com/hindi,hi,'डिजिटल अरेस्ट': अब भारतीयों का इस्तेमाल अमेरिका और कनाडा में ठगी के लिए हो रहा है?,'Digital Arrest': Now Indians are being used for fraud in America and Canada?,-0.025,"[(""Digital Arrest'"", 'ORG'), ('Indians', 'NORP'), ('America', 'GPE'), ('Canada', 'GPE')]"
2025_10_17,https://www.bbc.com/hindi,hi,"ज़ेलेंस्की से मुलाक़ात के पहले ट्रंप ने की पुतिन से बात, बोले, 'हंगरी में हम मिलेंगे'","Trump spoke to Putin before meeting Zelensky, said, 'We will meet in Hungary'",0.0,"[('Putin', 'PERSON'), ('Zelensky', 'PERSON'), ('Hungary', 'GPE')]"
