Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Nuestras casas se han convertido en prisiones"": cómo es vivir en un pueblo palestino en Cisjordania que sufre constantes ataques de colonos israelíes","""Our houses have become prisons"": what it is like to live in a Palestinian village in the West Bank that suffers constant attacks from Israeli settlers",-1.0,negative,"[('Palestinian', 'NORP'), ('the West Bank', 'GPE'), ('Israeli', 'NORP')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""El planeta en el que nosotros nacimos ya no existe"": el climatólogo que alerta de la epidemia de eventos extremos y aún así es optimista","""The planet on which we were born no longer exists"": the climatologist who warns of the epidemic of extreme events and is still optimistic",-1.0,negative,[]
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Un pequeño milagro"": cómo una cirugía fetal pionera salvó la vida de un bebé que crecía con sus intestinos fuera de su cuerpo",'A small miracle': How pioneering fetal surgery saved the life of a baby growing up with his intestines outside his body,1.0,positive,[]
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Luana Lopes Lara, la bailarina de ballet que se convirtió en la multimillonaria más joven del mundo con una empresa muy controvertida","Luana Lopes Lara, the ballet dancer who became the youngest billionaire in the world with a very controversial company",0.0,neutral,"[('Luana Lopes Lara', 'PERSON')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"El ""super anticonceptivo"" con el que una rata topo vuelve infértiles a las hembras rivales","The ""super contraceptive"" with which a mole rat makes rival females infertile",0.0,neutral,[]
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Ariana Grande se tomará un descanso de la vida pública por el escrutinio ""constante"" al que se siente sometida","Ariana Grande will take a break from public life due to the ""constant"" scrutiny to which she feels subjected",0.0,neutral,"[('Ariana Grande', 'ORG')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo la crisis migratoria en Ceuta desató una tormenta política avivada por las redes sociales,How the migration crisis in Ceuta unleashed a political storm fueled by social networks,-1.0,negative,"[('Ceuta', 'GPE')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Mercurocromo, el antiséptico con el que curaron las heridas de millones de niños en todo el mundo y terminó prohibido","Mercurochrome, the antiseptic with which the wounds of millions of children around the world were treated and ended up banned",0.0,neutral,"[('millions', 'CARDINAL')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué el dios griego Kairós sigue siendo tan importante en los momentos clave de nuestras vidas,Why the Greek god Kairos is still so important at key moments in our lives,0.0,neutral,"[('Greek', 'NORP'), ('Kairos', 'PERSON')]"
2026_08_03,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué fueron las guerras cristeras, la sangrienta confrontación que marcó la relación entre el Estado y la Iglesia en México","What were the Cristero wars, the bloody confrontation that marked the relationship between the State and the Church in Mexico",-1.0,negative,"[('Cristero', 'ORG'), ('State', 'ORG'), ('Church', 'ORG'), ('Mexico', 'GPE')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"विधानसभा उपचुनाव: बिहार के बांकीपुर में प्रशांत किशोर को बढ़त, बीजेपी उम्मीदवार पीछे","Assembly by-election: Prashant Kishore leads in Bankipur, Bihar, BJP candidate behind",0.0,neutral,"[('Kishore', 'PERSON'), ('Bankipur', 'GPE'), ('Bihar', 'GPE'), ('BJP', 'ORG')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,सुप्रीम कोर्ट में जजों की संख्या 34 से बढ़कर 38 होगी, लोकसभा में बगैर बहस के बिल पारित","Live, number of judges in Supreme Court will increase from 34 to 38, bill passed without debate in Lok Sabha",0.0,neutral,"[('Supreme Court', 'ORG'), ('34', 'CARDINAL'), ('38', 'CARDINAL'), ('Lok Sabha', 'FAC')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,भारत में जेन ज़ी के प्रदर्शन को चीन के टिप्पणीकार क्यों बता रहे पीएम मोदी की नाकामी,Why are Chinese commentators calling Gen Z's protest in India a failure of PM Modi?,-1.0,negative,"[('Chinese', 'NORP'), (""Gen Z's"", 'PERSON'), ('India', 'GPE'), ('PM Modi', 'GPE')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"बृज भूषण शरण सिंह महिला पहलवानों के यौन उत्पीड़न मामले में कोर्ट से बरी, बजरंग पूनिया क्या बोले?","Brij Bhushan Sharan Singh acquitted by the court in the case of sexual harassment of female wrestlers, what did Bajrang Punia say?",0.0,neutral,"[('Bhushan Sharan Singh', 'PERSON'), ('Bajrang Punia', 'GPE')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"रांची में युवाओं का प्रदर्शन, स्टूटेंड्स क्यों कर रहे सीबीआई जाँच की मांग","Youth protest in Ranchi, why are students demanding CBI investigation?",0.0,neutral,"[('Ranchi', 'GPE'), ('CBI', 'ORG')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"शोएब अख़्तर को शाहरुख़ ख़ान से मायूसी क्यों हुई, आसिफ़ ज़रदारी और अल्ताफ़ हुसैन से उन्होंने क्यों संपर्क किया था?","Why was Shoaib Akhtar disappointed with Shahrukh Khan, why did he contact Asif Zardari and Altaf Hussain?",0.0,neutral,"[('Shoaib Akhtar', 'PERSON'), ('Shahrukh Khan', 'PERSON'), ('Asif Zardari', 'PERSON'), ('Altaf Hussain', 'PERSON')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,ईरान के लिए इसराइली लोगों को निशाना बनाने वाला 'फ़ॉक्सट्रॉट नेटवर्क' क्या है?,What is Iran's 'Foxtrot Network' targeting Israelis?,0.0,neutral,"[('Iran', 'GPE'), (""Foxtrot Network'"", 'PERSON'), ('Israelis', 'NORP')]"
2026_08_03,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"कॉमनवेल्थ गेम्स 2026 का समापन, भारतीय मुक्केबाज़ों का नया रिकॉर्ड","Commonwealth Games 2026 concludes, new record for Indian boxers",0.0,neutral,"[('Commonwealth Games 2026', 'ORG'), ('Indian', 'NORP')]"
