Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""El planeta en el que nosotros nacimos ya no existe"": el climatólogo que alerta de la epidemia de eventos extremos y aún así es optimista","""The planet on which we were born no longer exists"": the climatologist who warns of the epidemic of extreme events and is still optimistic",-1.0,negative,[]
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,La tormenta política en Europa que desató la llegada de miles de migrantes africanos a Ceuta,The political storm in Europe that unleashed the arrival of thousands of African migrants to Ceuta,0.0,neutral,"[('Europe', 'LOC'), ('thousands', 'CARDINAL'), ('African', 'NORP'), ('Ceuta', 'NORP')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué el dios griego Kairós sigue siendo tan importante en los momentos clave de nuestras vidas,Why the Greek god Kairos is still so important at key moments in our lives,0.0,neutral,"[('Greek', 'NORP'), ('Kairos', 'PERSON')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo dos policías encubiertos ayudaron a esclarecer un asesinato que había quedado impune por más de 40 años,How two undercover police officers helped solve a murder that had gone unpunished for more than 40 years,0.0,neutral,"[('two', 'CARDINAL'), ('more than 40 years', 'DATE')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo un tornillo ayudó a EE.UU. a conquistar el mundo,How a Screw Helped America Conquer the World,0.0,neutral,[]
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"4 claves para entender la grave crisis migratoria en Ceuta, uno de los enclaves españoles en el norte de África","4 keys to understanding the serious migration crisis in Ceuta, one of the Spanish enclaves in North Africa",-1.0,negative,"[('4', 'CARDINAL'), ('Ceuta', 'GPE'), ('one', 'CARDINAL'), ('Spanish', 'NORP'), ('North Africa', 'GPE')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Muere en una avalancha Nirmal Purja, el alpinista que conquistó las 14 montañas más altas del mundo","Nirmal Purja, the mountaineer who conquered the 14 highest mountains in the world, dies in an avalanche",0.0,neutral,"[('Nirmal Purja', 'ORG'), ('14', 'CARDINAL')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Una avioneta turística se estrella cerca de las Líneas de Nazca, en Perú, y deja 13 personas muertas","A tourist plane crashes near the Nazca Lines in Peru, leaving 13 people dead",0.0,neutral,"[('the Nazca Lines', 'ORG'), ('Peru', 'GPE'), ('13', 'CARDINAL')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Podcasts de true crime, la inusual estrategia que están usando policías en EE.UU. para esclarecer asesinatos y desapariciones","True crime podcasts, the unusual strategy that police officers in the US are using to solve murders and disappearances",0.0,neutral,"[('US', 'GPE')]"
2026_08_02,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"España tacha de ""egoísta"" la respuesta de algunos países de la UE y pide unidad ante la crisis migratoria en Ceuta","Spain calls the response of some EU countries ""selfish"" and calls for unity in the face of the migration crisis in Ceuta",-1.0,negative,"[('Spain', 'GPE'), ('EU', 'ORG'), ('Ceuta', 'GPE')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,क्या ईरान के इस 'ख़तरनाक' प्लान ने ट्रंप को हमला करने से रोक दिया है?,Has this 'dangerous' plan of Iran stopped Trump from attacking?,-1.0,negative,"[('Iran', 'GPE'), ('Trump', 'ORG')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,कॉमनवेल्थ गेम्स में भारत के प्रदर्शन पर क्या बोलीं आईओए की अध्यक्ष पीटी उषा","Live, what did IOA President PT Usha say on India's performance in the Commonwealth Games?",0.0,neutral,"[('Usha', 'ORG'), ('India', 'GPE'), ('the Commonwealth Games', 'EVENT')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"अभिजीत दीपके फिर पड़े बीमार, तबीयत के बारे में बीबीसी को उनकी मां ने क्या बताया","Abhijeet Deepke fell ill again, what did his mother tell BBC about his health",0.0,neutral,"[('Abhijeet Deepke', 'PERSON'), ('BBC', 'ORG')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"वीडियो,सीजेपी प्रोटेस्ट: रील बनाने के बाद मिल रही धमकियों पर बोलीं श्रद्धा- 'एक दिन सबको जवाब दूंगी', अवधि 12,42","Video, CJP Protest: Shraddha spoke on threats received after making the reel - 'One day I will answer everyone', duration 12,42",0.0,neutral,"[('CJP Protest', 'ORG')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,इंदौर के इस नौजवान का अंगदान बना छह लोगों के लिए जीवनदान,Organ donation of this Indore youth became a lifeline for six people.,0.0,neutral,"[('six', 'CARDINAL')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,क्या सीजेपी अब अमित शाह के इस्तीफ़े के लिए सड़कों पर उतरेगी,Will CJP now take to the streets for Amit Shah's resignation?,0.0,neutral,"[('CJP', 'ORG')]"
2026_08_02,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,पहली मोहब्बत को भुलाना इतना मुश्किल क्यों होता है?,Why is it so difficult to forget first love?,0.0,neutral,"[('first', 'ORDINAL')]"
