Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Cómo Scarlett y Fabiana lograron celebrar el primer matrimonio homosexual en Bolivia, un país donde no está legalizado","Cómo Scarlett y Fabiana lograron celebrar el primer matrimonio homosexual en Bolivia, un país donde no está legalizado",0.0,neutral,"[('Cómo Scarlett', 'PERSON'), ('Fabiana', 'PERSON'), ('celebrar el primer matrimonio homosexual', 'GPE'), ('Bolivia', 'GPE'), ('un', 'ORG')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""¿Qué haces cuando los colonos empiezan a disparar contra tus hijos?"": la preocupación de padres palestinos por el aumento de los ataques a escuelas","""¿Qué haces cuando los colonos empiezan a disparar contra tus hijos?"": la preocupación de padres palestinos por el aumento de los ataques a escuelas",0.0,neutral,"[('contra', 'NORP'), ('tus hijos', 'PERSON'), ('el aumento de los', 'ORG')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Es un oasis en medio del desierto"": cómo Uruguay se convirtió en el destino favorito de miles de migrantes cubanos","""Es un oasis en medio del desierto"": cómo Uruguay se convirtió en el destino favorito de miles de migrantes cubanos",0.0,neutral,"[('un', 'ORG'), ('el destino', 'ORG'), ('favorito de miles de migrantes', 'PERSON')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Fue diseñada para un personaje de la élite"": el extraordinario hallazgo de una tumba casi intacta de la antigua cultura chimú en Perú","""Fue diseñada para un personaje de la élite"": el extraordinario hallazgo de una tumba casi intacta de la antigua cultura chimú en Perú",0.0,neutral,"[('un', 'ORG'), ('el extraordinario hallazgo de una tumba casi', 'ORG'), ('antigua cultura', 'FAC'), ('Perú', 'NORP')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"4 ejercicios que ayudan a fortalecer las muñecas, una de las articulaciones más afectadas por la vida moderna","4 ejercicios que ayudan a fortalecer las muñecas, una de las articulaciones más afectadas por la vida moderna",0.0,neutral,"[('4', 'CARDINAL'), ('las muñecas', 'GPE'), ('una de las', 'ORG'), ('más afectadas', 'PERSON'), ('la', 'GPE')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Los misteriosos bosques de manglar capturados en 13 impactantes imágenes,Los misteriosos bosques de manglar capturados en 13 impactantes imágenes,0.0,neutral,"[('13', 'CARDINAL')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Pruebas PISA: España obtiene los peores resultados educativos de su historia mientras la mayoría de los países de América Latina sufre retrocesos,Pruebas PISA: España obtiene los peores resultados educativos de su historia mientras la mayoría de los países de América Latina sufre retrocesos,0.0,neutral,"[('Pruebas', 'NORP'), ('de su', 'PERSON'), ('de América Latina', 'PERSON')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Los fronterizos somos de EE.UU. y de México y al mismo tiempo, hemos tenido el poder y la pasión para crear nuestra propia identidad""","""Los fronterizos somos de EE.UU. y de México y al mismo tiempo, hemos tenido el poder y la pasión para crear nuestra propia identidad""",0.0,neutral,"[('de México', 'PERSON'), ('al mismo', 'PERSON'), ('el poder', 'ORG'), ('la', 'GPE')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Reino Unido anuncia sanciones contra los colonos judíos en Cisjordania y provoca una airada respuesta de Israel,Reino Unido anuncia sanciones contra los colonos judíos en Cisjordania y provoca una airada respuesta de Israel,0.0,neutral,"[('contra', 'NORP'), ('los colonos', 'GPE'), ('Cisjordania', 'ORG'), ('airada respuesta de', 'PERSON'), ('Israel', 'GPE')]"
2026_09_09,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Quién es el líder político mejor pagado del mundo y por qué le subirán el salario US$1 millón,Quién es el líder político mejor pagado del mundo y por qué le subirán el salario US$1 millón,0.0,neutral,"[('Quién', 'PERSON'), ('el líder', 'ORG'), ('político', 'PERSON'), ('1', 'MONEY')]"
2026_09_09,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,'अच्छे और तमीज़दार लोग...' 9/11 हमलावरों की मकान मालकिन ने कथित सऊदी जासूस से रिश्तों के बारे में क्या बताया?,'अच्छे और तमीज़दार लोग...' 9/11 हमलावरों की मकान मालकिन ने कथित सऊदी जासूस से रिश्तों के बारे में क्या बताया?,0.0,neutral,"[(""तमीज़दार लोग...' 9/11"", 'LAW'), ('बारे', 'PERSON')]"
2026_09_09,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,मायावती ने भतीजे आनंद के ससुर अशोक सिद्धार्थ को संन्यास लेने की सलाह दी","लाइव,मायावती ने भतीजे आनंद के ससुर अशोक सिद्धार्थ को संन्यास लेने की सलाह दी",0.0,neutral,"[('लाइव', 'ORG'), ('लेने की सलाह दी', 'PERSON')]"
