Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,4 grandes cambios en Reino Unido 10 años después del referendo sobre su salida de la Unión Europea (y qué tan posible es ahora su regreso al bloque),4 big changes in the United Kingdom 10 years after the referendum on its departure from the European Union (and how possible its return to the bloc is now),0.0,neutral,"[('4', 'CARDINAL'), ('the United Kingdom', 'GPE'), ('10 years', 'DATE'), ('the European Union', 'ORG')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué Starmer pasó de una victoria electoral aplastante a renunciar menos de dos años tras asumir como primer ministro de Reino Unido,Why Starmer went from a landslide election victory to resigning less than two years after taking over as UK Prime Minister,1.0,positive,"[('less than two years', 'DATE'), ('UK', 'GPE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cómo hizo su fortuna De la Espriella y los cuestionados negocios del ganador de las elecciones en Colombia,How De la Espriella made his fortune and the questioned businesses of the winner of the elections in Colombia,1.0,positive,"[('Colombia', 'GPE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Hermanas de esperma"": descubrimos que teníamos el mismo padre donante después de haber cumplido 20 años","""Sperm sisters"": we discovered we had the same donor father after we turned 20",0.0,neutral,"[('20', 'CARDINAL')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"La historia de Alejandro Ojeda Carbajal, el fotógrafo mexicano que inmortalizó la ""mano de Dios"" de Maradona hace 40 años","The story of Alejandro Ojeda Carbajal, the Mexican photographer who immortalized Maradona's ""hand of God"" 40 years ago",0.0,neutral,"[('Alejandro Ojeda Carbajal', 'WORK_OF_ART'), ('Mexican', 'NORP'), ('Maradona', 'PERSON'), ('40 years ago', 'DATE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,El estrecho vínculo de Abelardo de la Espriella con EE.UU. (y las dudas que despierta que un estadounidense sea el presidente de Colombia),Abelardo de la Espriella's close ties with the US (and the doubts raised by an American being the president of Colombia),0.0,neutral,"[(""Abelardo de la Espriella's"", 'PERSON'), ('US', 'GPE'), ('American', 'NORP'), ('Colombia', 'GPE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Los mapas y gráficos que muestran cómo se repartieron los votos en las elecciones en Colombia, según el preconteo","The maps and graphs that show how the votes were distributed in the elections in Colombia, according to the pre-count",0.0,neutral,"[('Colombia', 'GPE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué diferencias hay entre el preconteo y el escrutinio en las elecciones de Colombia y por qué la izquierda pide esperar antes de conceder la derrota,What differences are there between the pre-count and the scrutiny in the Colombian elections and why the left asks to wait before conceding defeat,0.0,neutral,"[('Colombian', 'NORP')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Quién es Andy Burnham, el ""rey del norte"" que quiere suceder a Keir Starmer como primer ministro de Reino Unido","Who is Andy Burnham, the ""king of the north"" who wants to succeed Keir Starmer as Prime Minister of the United Kingdom",0.0,neutral,"[('Andy Burnham', 'PERSON'), ('Keir Starmer', 'PERSON'), ('the United Kingdom', 'GPE')]"
2026_06_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Es una alegría verlos jugar"": cómo Cabo Verde se ha convertido en la gran sensación del Mundial 2026","""It's a joy to watch them play"": how Cape Verde has become the great sensation of the 2026 World Cup",1.0,positive,"[('the 2026 World Cup', 'EVENT')]"
2026_06_23,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,ईरान से अमेरिकी प्रतिबंध हटने का फ़ायदा भारत को कितना होगा?,How much will India benefit from the lifting of US sanctions on Iran?,0.0,neutral,"[('India', 'GPE'), ('US', 'GPE'), ('Iran', 'GPE')]"
2026_06_23,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,'दुनिया में शांति लाने के बाद अब पाकिस्तान के नेता अपने लोगों के आटे-दाल के बारे में सोचें': ब्लॉग,"'After bringing peace to the world, now the leaders of Pakistan should think about the welfare of their people': Blog",1.0,positive,"[('Pakistan', 'GPE')]"
2026_06_23,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,भारत ने अमेरिका-ईरान समझौते पर कहा- 'हम सावधानी भरे आशावाद के साथ आगे बढ़ रहे हैं'","Live, India said on US-Iran agreement - 'We are moving forward with cautious optimism'",-1.0,negative,"[('India', 'GPE'), ('US', 'GPE'), ('Iran', 'GPE')]"
2026_06_23,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,रहस्यमय 'डांसिंग गर्ल' पाकिस्तान से भारत कैसे पहुँची?,How did the mysterious 'dancing girl' reach India from Pakistan?,0.0,neutral,"[('India', 'GPE'), ('Pakistan', 'GPE')]"
