Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Qué tipo de país representan De la Espriella y Cepeda, los antagónicos aspirantes a presidir Colombia","What type of country do De la Espriella and Cepeda, the antagonistic candidates to preside over Colombia, represent?",0.0,neutral,"[('De la Espriella and Cepeda', 'ORG'), ('Colombia', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Para qué sirvió la guerra?: la pregunta inevitable que plantea el acuerdo entre EE.UU. e Irán,What was the war for?: the inevitable question raised by the US-Iran deal,-1.0,negative,"[('US', 'GPE'), ('Iran', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,El escalofriante caso del hombre que arrojó a un niño de 3 años al foso de los cocodrilos en un zoológico de Reino Unido,The chilling case of the man who threw a 3-year-old boy into the crocodile pit at a UK zoo,0.0,neutral,"[('3-year-old', 'DATE'), ('UK', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Investigación BBC: los ""agentes"" de OnlyFans que amenazan a los creadores y se quedan con la mitad de sus ganancias","BBC investigation: OnlyFans ""agents"" who threaten creators and take half of their profits",0.0,neutral,"[('BBC', 'ORG'), ('OnlyFans', 'NORP'), ('half', 'CARDINAL')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Su triunfo llena de orgullo a todo México"": el festejo de Sheinbaum y los hinchas luego de que el Tri se convirtiera en el primer equipo en clasificarse para la siguiente fase del Mundial","""His victory fills all of Mexico with pride"": the celebration of Sheinbaum and the fans after El Tri became the first team to qualify for the next phase of the World Cup",1.0,positive,"[('Mexico', 'GPE'), ('Sheinbaum', 'ORG'), ('El Tri', 'ORG'), ('first', 'ORDINAL'), ('the World Cup', 'EVENT')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Ucrania lanza el mayor ataque con drones sobre Moscú desde el inicio de la guerra,Ukraine launches largest drone attack on Moscow since start of war,-1.0,negative,"[('Ukraine', 'GPE'), ('Moscow', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Por qué cada vez más mujeres en China usan ropa de hombre?,Why do more and more women in China wear men's clothing?,0.0,neutral,"[('China', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Me convertí en una prisionera dentro de mi propia casa"": las bandas narco en Reino Unido que ocupan cientos de viviendas con sus habitantes adentro","""I became a prisoner inside my own house"": the drug gangs in the United Kingdom that occupy hundreds of homes with their inhabitants inside",0.0,neutral,"[('the United Kingdom', 'GPE'), ('hundreds', 'CARDINAL')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Las imágenes de la inauguración repleta de estrellas del controvertido Centro Presidencial Obama en Chicago,Images from the star-studded inauguration of the controversial Obama Presidential Center in Chicago,0.0,neutral,"[('Obama Presidential Center', 'FAC'), ('Chicago', 'GPE')]"
2026_06_19,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Mundial 2026: el ranking de la BBC de todos los equipos después de la primera ronda de partidos (con 3 latinoamericanos entre los 10 primeros),World Cup 2026: the BBC ranking of all teams after the first round of matches (with 3 Latin Americans in the top 10),0.0,neutral,"[('World Cup 2026', 'EVENT'), ('BBC', 'ORG'), ('first', 'ORDINAL'), ('3', 'CARDINAL'), ('Latin Americans', 'NORP'), ('10', 'CARDINAL')]"
