Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_11_25,https://www.bbc.com/mundo,es,"""Vi cómo se llevaron a mi hijo a punta de pistola"": la desesperación de los familiares de los cientos de niños secuestrados en una escuela católica de Nigeria","""I saw how they took my son at gunpoint"": the despair of the relatives of the hundreds of children kidnapped from a Catholic school in Nigeria",0.0,"[('hundreds', 'CARDINAL'), ('Catholic', 'NORP'), ('Nigeria', 'GPE')]"
2025_11_25,https://www.bbc.com/mundo,es,"Qué es Lev Tahor, la secta judía ultraortodoxa de la que rescataron a 17 menores en Colombia y a la que acusan de tráfico y abuso infantil","What is Lev Tahor, the ultra-Orthodox Jewish sect from which they rescued 17 minors in Colombia and from which they accuse of trafficking and child abuse",0.0,"[('Lev Tahor', 'PERSON'), ('ultra-Orthodox', 'NORP'), ('Jewish', 'NORP'), ('17', 'CARDINAL'), ('Colombia', 'GPE')]"
2025_11_25,https://www.bbc.com/mundo,es,"""Lo que nos tiene fregados aquí es el aumento del dólar"": cómo viven los venezolanos la posibilidad de un ataque de EE.UU.","""What's bothering us here is the rise of the dollar"": how Venezuelans experience the possibility of a US attack.",0.0,"[('Venezuelans', 'NORP'), ('US', 'GPE')]"
2025_11_25,https://www.bbc.com/mundo,es,"""Nadie las va a apoyar"": la reacción de los soldados ucranianos en el frente a las propuestas del plan de paz de EE.UU.","""No one is going to support them"": the reaction of Ukrainian soldiers on the front to the proposals of the US peace plan.",0.0,"[('Ukrainian', 'NORP'), ('US', 'GPE')]"
2025_11_25,https://www.bbc.com/mundo,es,"""Nos reencontramos después de 40 años y el amor aún estaba ahí"": la conmovedora historia de dos adolescentes que fueron separados cuando ella quedó embarazada","""We met again after 40 years and the love was still there"": the moving story of two teenagers who were separated when she became pregnant",0.41666666666666663,"[('40 years', 'DATE'), ('two', 'CARDINAL')]"
2025_11_25,https://www.bbc.com/hindi,hi,"रूस को फिर जी-8 में लाने की कोशिश, क्या यह पुतिन की जीत है?","Effort to bring Russia back into G-8, is this a victory for Putin?",0.0,"[('Russia', 'GPE'), ('G-8', 'PERSON'), ('Putin', 'PERSON')]"
2025_11_25,https://www.bbc.com/hindi,hi,"लाइव,जंग ख़त्म करने के लिए जारी वार्ता के बीच रूस-यूक्रेन ने एक-दूसरे पर किए बड़े हमले","Live, amid ongoing talks to end the war, Russia-Ukraine launched major attacks on each other",0.024621212121212117,"[('Russia', 'GPE'), ('Ukraine', 'GPE')]"
2025_11_25,https://www.bbc.com/hindi,hi,बिहार: नीतीश की नई सरकार पर क्या बीजेपी का अधिक असर दिखाई देगा,Bihar: Will BJP have more influence on Nitish's new government?,0.3181818181818182,"[('BJP', 'ORG'), ('Nitish', 'ORG')]"
2025_11_25,https://www.bbc.com/hindi,hi,"इथियोपिया में फटा ज्वालामुखी और असर भारत में, जानिए क्या-क्या होगा प्रभावित","Volcano erupts in Ethiopia and its impact in India, know what will be affected",0.0,"[('Ethiopia', 'GPE'), ('India', 'GPE')]"
2025_11_25,https://www.bbc.com/hindi,hi,"नरेंद्र मोदी ने अयोध्या के राम मंदिर में किया ध्वजारोहण, जानिए, क्या हैं इसकी विशेषताएं","Narendra Modi hoisted the flag in Ram temple of Ayodhya, know what are its features",0.0,"[('Narendra Modi', 'PERSON'), ('Ram', 'ORG')]"
