Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_12_07,https://www.bbc.com/mundo,es,Fujian: cómo es el portaaviones de última generación que China sumó a su flota para desafiar el poderío naval de EE.UU. en el Pacífico,Fujian: what is the next-generation aircraft carrier that China added to its fleet to challenge US naval power in the Pacific?,0.0,"[('Fujian', 'GPE'), ('China', 'GPE'), ('US', 'GPE'), ('Pacific', 'LOC')]"
2025_12_07,https://www.bbc.com/mundo,es,"Hannah Arendt, la filósofa de ""la banalidad del mal"" cuyo legado resuena en el conflictivo mundo actual a 50 años de su muerte","Hannah Arendt, the philosopher of ""the banality of evil"" whose legacy resonates in today's conflictive world 50 years after her death",-1.0,"[('Hannah Arendt', 'PERSON'), ('today', 'DATE'), ('50 years', 'DATE')]"
2025_12_07,https://www.bbc.com/mundo,es,"Qué papel juega EE.UU. en Somalia, el país del que Trump no quiere inmigrantes y el Pentágono lleva años bombardeando","What role does the US play in Somalia, the country from which Trump does not want immigrants and the Pentagon has been bombing for years?",0.0,"[('US', 'GPE'), ('Somalia', 'GPE'), ('Trump', 'ORG'), ('Pentagon', 'ORG'), ('years', 'DATE')]"
2025_12_07,https://www.bbc.com/mundo,es,"Victoria regia, la asombrosa planta sudamericana que transformó los espacios en los que vivimos (y sigue inspirando revoluciones)","Victoria regia, the amazing South American plant that transformed the spaces we live in (and continues to inspire revolutions)",0.24545454545454548,"[('Victoria regia', 'PERSON'), ('South American', 'NORP')]"
2025_12_07,https://www.bbc.com/mundo,es,Así quedaron los 12 grupos del Mundial de fútbol 2026: ¿cuándo y contra quién debuta tu equipo en la primera fase?,This is how the 12 groups of the 2026 World Cup were: when and against whom does your team debut in the first phase?,0.25,"[('12', 'CARDINAL'), ('the 2026 World Cup', 'EVENT'), ('first', 'ORDINAL')]"
2025_12_07,https://www.bbc.com/hindi,hi,अंग्रेज़ों की नाक में दम करने वाले टीपू के पिता हैदर अली की कहानी,"The story of Tipu's father Hyder Ali, who troubled the British.",-0.25,"[('Tipu', 'GPE'), ('Hyder Ali', 'PERSON'), ('British', 'NORP')]"
2025_12_07,https://www.bbc.com/hindi,hi,पीएम मोदी ने जिस 'हिंदू रेट ऑफ़ ग्रोथ' का ज़िक्र किया वो क्या है,What is the 'Hindu rate of growth' that PM Modi mentioned?,0.0,"[('Hindu', 'NORP'), ('PM Modi', 'ORG')]"
2025_12_07,https://www.bbc.com/hindi,hi,"लाइव,टीम इंडिया पर टिप्पणी को लेकर दक्षिण अफ़्रीका के कोच ने तोड़ी चुप्पी","Live, South Africa coach breaks silence regarding comments on Team India",0.13636363636363635,"[('South Africa', 'GPE'), ('Team India', 'ORG')]"
2025_12_07,https://www.bbc.com/hindi,hi,पुतिन के भारत दौरे का सबसे बड़ा हासिल क्या है?,What is the biggest achievement of Putin's visit to India?,0.0,"[('Putin', 'PERSON'), ('India', 'GPE')]"
2025_12_07,https://www.bbc.com/hindi,hi,"गोवा के नाइट क्लब में भीषण आग लगने से 25 लोगों की मौत, आधी रात को हुआ क्या था","25 people died in massive fire in Goa's night club, what happened at midnight",0.0,"[('25', 'CARDINAL'), ('midnight', 'TIME')]"
2025_12_07,https://www.bbc.com/hindi,hi,रोहित और विराट के शानदार प्रदर्शन की चर्चा के बीच गंभीर बोले- वर्ल्ड कप अभी दो साल दूर,"Amidst the discussion about the brilliant performance of Rohit and Virat, Gambhir said - World Cup is still two years away.",0.9,"[('Rohit', 'ORG'), ('Virat', 'ORG'), ('Gambhir', 'ORG'), ('World Cup', 'EVENT'), ('two years', 'DATE')]"
2025_12_07,https://www.bbc.com/hindi,hi,"इंडिगो मामले के बीच सरकार ने तय किया विमान किराया, टिकट के दाम अब इतने हज़ार से ज़्यादा नहीं","Amidst the Indigo issue, the government fixed the air fare, ticket prices are now not more than Rs. 1,000.",-0.075,"[('Indigo', 'ORG'), ('1,000', 'CARDINAL')]"
2025_12_07,https://www.bbc.com/hindi,hi,"हुमायूं कबीर ने रखी 'बाबरी मस्जिद की नींव', बीजेपी ने कहा- ममता आग से खेल रही हैं","Humayun Kabir laid the 'foundation of Babri Masjid', BJP said - Mamata is playing with fire",0.0,"[('Humayun Kabir', 'PERSON'), (""Babri Masjid'"", 'ORG'), ('BJP', 'ORG')]"
2025_12_07,https://www.bbc.com/hindi,hi,तुर्की का ऐसा 'मानवरहित लड़ाकू विमान' जिससे एफ़-16 को निशाना बनाने का किया जा रहा दावा,Türkiye's 'unmanned fighter plane' which is claimed to target F-16,0.0,"[('Türkiye', 'GPE'), ('F-16', 'PRODUCT')]"
2025_12_07,https://www.bbc.com/portuguese,pt,O padre que assumiu a tutela de 26 crianças com pais sob risco de deportação nos EUA,The priest who took guardianship of 26 children whose parents were at risk of deportation in the US,0.0,"[('26', 'CARDINAL'), ('US', 'GPE')]"
2025_12_07,https://www.bbc.com/portuguese,pt,"Incêndio em casa noturna de Goa, na Índia, deixa ao menos 23 mortos","Fire at nightclub in Goa, India, leaves at least 23 dead",-0.25,"[('Goa', 'GPE'), ('India', 'GPE'), ('at least 23', 'CARDINAL')]"
2025_12_07,https://www.bbc.com/portuguese,pt,O cálculo de Lula para lidar com crise entre Trump e Maduro,Lula's calculation to deal with the crisis between Trump and Maduro,0.0,"[('Lula', 'PERSON'), ('Trump', 'ORG'), ('Maduro', 'PERSON')]"
2025_12_07,https://www.bbc.com/portuguese,pt,O que fazer se você não gosta do parceiro da sua amiga,What to do if you don't like your friend's partner,0.0,[]
2025_12_07,https://www.bbc.com/portuguese,pt,As três palavras que vão te ajudar a impor limites no trabalho,The three words that will help you set limits at work,0.0,"[('three', 'CARDINAL')]"
2025_12_07,https://www.bbc.com/portuguese,pt,O que o primeiro cocô do bebê pode revelar sobre a saúde dele no futuro,What your baby's first poop can reveal about his future health,0.125,"[('first', 'ORDINAL')]"
2025_12_07,https://www.bbc.com/portuguese,pt,Imagem falsa gerada por IA leva a cancelamento de trens na Inglaterra,AI-generated fake image leads to train cancellations in England,-0.5,"[('England', 'GPE')]"
2025_12_07,https://www.bbc.com/portuguese,pt,Por que cantar é surpreendentemente bom para a saúde,Why singing is surprisingly good for your health,0.7,[]
2025_12_07,https://www.bbc.com/portuguese,pt,Os smartwatches estão controlando demais nossa vida?,Are smartwatches controlling our lives too much?,0.2,[]
2025_12_07,https://www.bbc.com/portuguese,pt,Carros estão ficando cada vez maiores (e mais populares): por que isso é um problema?,Cars are getting bigger (and more popular): why is this a problem?,0.3666666666666667,[]
2025_12_07,https://www.bbc.com/russian,ru,Год без Асада и Путина. Куда ведут Сирию новые власти и что будет дальше,A year without Assad and Putin. Where are the new authorities leading Syria and what will happen next?,0.06818181818181818,"[('A year', 'DATE'), ('Assad', 'PERSON'), ('Putin', 'PERSON'), ('Syria', 'GPE')]"
