Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_10_07,https://www.bbc.com/mundo,es,La migración negativa que registra Israel por las familias que dejan el país tras la guerra desatada el 7 de octubre,The negative migration recorded by Israel by the families that leave the country after the war unleashed on October 7,-0.3,"[('Israel', 'GPE'), ('October 7', 'DATE')]"
2025_10_07,https://www.bbc.com/mundo,es,Las tácticas que utiliza un grupo de migrantes en EE.UU. para burlar las redadas del gobierno de Trump,The tactics used by a group of migrants in the US to mock the Trump government's raids,0.0,"[('US', 'GPE'), ('Trump', 'PERSON')]"
2025_10_07,https://www.bbc.com/mundo,es,"""Es una vergüenza que esta misión tenga que existir"": Greta Thunberg y otros 170 activistas de la flotilla que llevaba ayuda humanitaria a Gaza son deportados por Israel","""It is a shame that this mission has to exist.""",0.0,[]
2025_10_07,https://www.bbc.com/mundo,es,Qué convirtió a una escuela para niños pobres en Ciudad de México en una de las mejores del mundo,What made a school for poor children in Mexico City in one of the best in the world,0.3,"[('Mexico City', 'GPE')]"
2025_10_07,https://www.bbc.com/mundo,es,"El caso de Paloma Nicole, la joven de 14 años cuya muerte por una cirugía plástica en México llevó a la detención de su madre y su padrastro","The case of Paloma Nicole, the 14 -year -old whose death due to plastic surgery in Mexico led to the arrest of her mother and stepfather",-0.024999999999999998,"[('Paloma Nicole', 'ORG'), ('14 -year', 'DATE'), ('Mexico', 'GPE')]"
2025_10_07,https://www.bbc.com/hindi,hi,पाकिस्तान ट्रंप की ग़ज़ा योजना को समर्थन देकर क्या ख़ुद को फँसा हुआ पा रहा है?,Is Pakistan able to get itself trapped by supporting Trump's Gaza Yojana?,0.18333333333333335,"[('Pakistan', 'GPE'), ('Trump', 'PERSON'), ('Gaza', 'GPE'), ('Yojana', 'GPE')]"
2025_10_07,https://www.bbc.com/hindi,hi,"अभिषेक शर्मा को विदेशी लग्ज़री कार मिली, लेकिन भारत में क्यों नहीं चला पाएँगे","Abhishek Sharma got a foreign luxury car, but why will you not be able to run in India",0.1875,"[('Abhishek Sharma', 'PERSON'), ('India', 'GPE')]"
2025_10_07,https://www.bbc.com/hindi,hi,"लाइव,लालू यादव की सोशल मीडिया पोस्ट पर सम्राट चौधरी बोले- '14 तारीख़ को पता चल जाएगा'","On the social media post of Live, Lalu Yadav, Emperor Chaudhary said- '14 date will be known'",0.08484848484848484,"[(""'14"", 'DATE')]"
2025_10_07,https://www.bbc.com/hindi,hi,कफ़ सिरप लेते समय किन बातों का ध्यान रखना है ज़रूरी,What is important to take care of while taking phlegm syrup,0.4,[]
2025_10_07,https://www.bbc.com/hindi,hi,भारतीय टैलेंट को अमेरिका से वापस बुलाना इतना मुश्किल क्यों?,Why is it so difficult to recall Indian talent from America?,-0.5,"[('Indian', 'NORP'), ('America', 'GPE')]"
2025_10_07,https://www.bbc.com/hindi,hi,"सुप्रीम कोर्ट में चीफ़ जस्टिस पर हमले की कोशिश, पीएम मोदी ने कहा, 'घटना से हर भारतीय आक्रोशित'","Attempt to attack Chief Justice in Supreme Court, PM Modi said, 'Every Indian is angry with the incident'",-0.5,"[('Supreme Court', 'ORG'), ('PM Modi', 'ORG'), ('Indian', 'NORP')]"
2025_10_07,https://www.bbc.com/hindi,hi,पाकिस्तान के ख़िलाफ़ छा जाने वाली क्रांति गौड़ जिन्हें क्रिकेट खिलाने के लिए उनकी मां को गहने बेचने पड़े,"Kranti Gaur, who became famous against Pakistan, had to sell her jewelery to her mother to feed her cricket",0.5,"[('Kranti Gaur', 'PERSON'), ('Pakistan', 'GPE')]"
2025_10_07,https://www.bbc.com/hindi,hi,"अमेरिका के साथ ट्रेड डील पर बोले जयशंकर- 'रेड लाइन्स का हो सम्मान', इसका क्या मतलब है?","Jaishankar spoke on the trade deal with America- 'Honor to Red Lines', what does it mean?",-0.15625,"[('Jaishankar', 'PERSON'), ('America-', 'PERSON')]"
