Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_12_27,https://www.bbc.com/mundo,es,"Somalilandia, el territorio que declaró su independencia hace más de 30 años y que hoy solo Israel reconoce como nación soberana","Somaliland, the territory that declared its independence more than 30 years ago and that today only Israel recognizes as a sovereign nation",0.25,"[('more than 30 years ago', 'DATE'), ('today', 'DATE'), ('Israel', 'GPE')]"
2025_12_27,https://www.bbc.com/mundo,es,"""Invitamos a un hombre a casa para Navidad y se quedó con nosotros 45 años""","""We invited a man home for Christmas and he stayed with us for 45 years""",0.0,"[('Christmas', 'DATE'), ('45 years', 'DATE')]"
2025_12_27,https://www.bbc.com/mundo,es,"""No ha sido una reparación porque los culpables siguen libres"": Azul Rojas, la mujer trans que logró una sentencia histórica tras ser torturada por 3 policías en Perú","""It has not been a reparation because the culprits are still free"": Azul Rojas, the trans woman who achieved a historic sentence after being tortured by 3 police officers in Peru",0.2,"[('Azul Rojas', 'PERSON'), ('3', 'CARDINAL'), ('Peru', 'GPE')]"
2025_12_27,https://www.bbc.com/mundo,es,Qué pasa cuando dejas las inyecciones para perder peso,What happens when you stop weight loss injections,0.0,[]
2025_12_27,https://www.bbc.com/mundo,es,10 de las imágenes más sorprendentes de 2025,10 of the most surprising images of 2025,0.6,"[('10', 'CARDINAL'), ('2025', 'DATE')]"
2025_12_27,https://www.bbc.com/hindi,hi,"सोमालिया के भीतर अलग सोमालीलैंड देश को मान्यता इसराइल ने क्यों दी? तुर्की, सऊदी समेत कई देश ख़फ़ा",Why did Israel recognize the separate country of Somaliland within Somalia? Many countries including Türkiye and Saudi are angry,0.0,"[('Israel', 'GPE'), ('Somaliland', 'GPE'), ('Somalia', 'GPE'), ('Türkiye', 'GPE'), ('Saudi', 'NORP')]"
2025_12_27,https://www.bbc.com/hindi,hi,उन्नाव रेप सर्वाइवर ने कहा- 'वो मुझे फूलन देवी बनने को मजबूर कर रहे हैं',Unnao rape survivor said- 'They are forcing me to become Phoolan Devi',0.0,"[('Unnao', 'GPE'), (""Phoolan Devi'"", 'PERSON')]"
2025_12_27,https://www.bbc.com/hindi,hi,"लाइव,एशेज़ सिरीज़: चौथे टेस्ट में दूसरे दिन ही इंग्लैंड ने ऑस्ट्रेलिया को चार विकेट से हराया","Live, Ashes series: England beats Australia by four wickets on the second day of the fourth test",0.04545454545454545,"[('England', 'GPE'), ('Australia', 'GPE'), ('four', 'CARDINAL'), ('the second day', 'DATE'), ('fourth', 'ORDINAL')]"
2025_12_27,https://www.bbc.com/hindi,hi,"उत्तराखंड: अंकिता भंडारी केस में 'वीआईपी' से जुड़े नए आरोप, पिता ने मांगा इंसाफ़","Uttarakhand: New allegations related to 'VIP' in Ankita Bhandari case, father demands justice",0.06818181818181818,"[('Uttarakhand', 'ORG'), ('Ankita Bhandari', 'FAC')]"
2025_12_27,https://www.bbc.com/hindi,hi,तमिलनाडु: निजी ज़मीन पर बनी 220 फीट लंबी दीवार को 'छुआछूत' से जोड़ने का विवाद - ग्राउंड रिपोर्ट,Tamil Nadu: Controversy linking 220 feet long wall built on private land to 'untouchability' - Ground Report,-0.025,"[('Tamil Nadu', 'PERSON'), ('220 feet', 'QUANTITY')]"
2025_12_27,https://www.bbc.com/hindi,hi,भारत में क्रिसमस सेलिब्रेशन के दौरान तोड़फोड़ की घटनाओं की चर्चा अंतरराष्ट्रीय मीडिया में ऐसे हुई,This is how incidents of vandalism during Christmas celebrations in India were discussed in the international media.,0.0,"[('Christmas', 'DATE'), ('India', 'GPE')]"
2025_12_27,https://www.bbc.com/hindi,hi,"विजय हजारे ट्रॉफ़ी: विराट के बल्ले से फिर निकले रन, लेकिन रोहित नहीं चले, किस टीम ने किसे हराया","Vijay Hazare Trophy: Virat scored runs again but Rohit did not, which team defeated whom?",0.0,"[('Vijay Hazare Trophy', 'PERSON'), ('Virat', 'NORP'), ('Rohit', 'ORG')]"
2025_12_27,https://www.bbc.com/hindi,hi,बांग्लादेश में भारत क्या चूक गया? आईसीजी की रिपोर्ट और एक्सपर्ट्स से समझिए,What did India miss in Bangladesh? Understand from ICG report and experts,0.0,"[('India', 'GPE'), ('Bangladesh', 'GPE'), ('ICG', 'ORG')]"
2025_12_27,https://www.bbc.com/hindi,hi,"वक़्त की धारा में हँसिए की धार, भारतीय कम्युनिस्ट पार्टी के 100 साल","The edge of the sickle in the stream of time, 100 years of the Communist Party of India",0.0,"[('100 years', 'DATE'), ('the Communist Party of India', 'ORG')]"
2025_12_27,https://www.bbc.com/portuguese,pt,"Fuga ao Paraguai com pitbull, passaporte falso e carta sobre câncer: como ex-diretor da PRF foi preso e o que acontece agora","Escape to Paraguay with pitbull, fake passport and letter about cancer: how former PRF director was arrested and what happens now",-0.25,"[('Escape', 'PERSON'), ('Paraguay', 'ORG'), ('PRF', 'ORG')]"
