Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_12_25,https://www.bbc.com/mundo,es,"Honduras declara ganador de las elecciones al conservador Nasry ""Tito"" Asfura tras semanas de incertidumbre mientras su rival denuncia fraude","Honduras declares conservative Nasry ""Tito"" Asfura the winner of the elections after weeks of uncertainty while his rival denounces fraud",0.0,"[('Honduras', 'GPE'), ('Nasry', 'ORG'), ('weeks', 'DATE')]"
2025_12_25,https://www.bbc.com/mundo,es,Cómo el arresto de una mujer en Londres cambió la vida de los niños de todo el mundo,How a woman's arrest in London changed the lives of children around the world,-0.05,"[('London', 'GPE')]"
2025_12_25,https://www.bbc.com/mundo,es,"Quién es Nasry Asfura, el candidato respaldado por Trump y declarado como ganador de las elecciones en Honduras tras un polémico escrutinio que duró semanas","Who is Nasry Asfura, the candidate supported by Trump and declared the winner of the elections in Honduras after a controversial scrutiny that lasted weeks",0.55,"[('Nasry Asfura', 'PERSON'), ('Trump', 'ORG'), ('Honduras', 'GPE'), ('weeks', 'DATE')]"
2025_12_25,https://www.bbc.com/mundo,es,"""Salí de Venezuela buscando el American Dream y acabé encontrando el sueño español en Madrid""","""I left Venezuela looking for the American Dream and ended up finding the Spanish dream in Madrid""",0.0,"[('Venezuela', 'GPE'), ('the American Dream', 'ORG'), ('Spanish', 'NORP'), ('Madrid', 'GPE')]"
2025_12_25,https://www.bbc.com/mundo,es,"La historia detrás de ""Feliz Navidad"" de José Feliciano, la canción festiva más exitosa escrita por un artista latino","The story behind José Feliciano's ""Feliz Navidad,"" the most successful holiday song written by a Latin artist",0.2833333333333333,"[(""José Feliciano's"", 'PERSON'), ('Feliz Navidad', 'PERSON'), ('Latin', 'NORP')]"
2025_12_25,https://www.bbc.com/hindi,hi,"वक़्त की धारा में हँसिए की धार, भारतीय कम्युनिस्ट पार्टी के 100 साल","The edge of the sickle in the stream of time, 100 years of the Communist Party of India",0.0,"[('100 years', 'DATE'), ('the Communist Party of India', 'ORG')]"
2025_12_25,https://www.bbc.com/hindi,hi,"लाइव,अरावली पहाड़ियों के मुद्दे पर जयराम रमेश ने मोदी सरकार पर खड़े किए सवाल","Live, Jairam Ramesh raised questions on Modi government on the issue of Aravalli hills.",0.13636363636363635,"[('Jairam Ramesh', 'PERSON'), ('Modi', 'GPE'), ('Aravalli', 'PERSON')]"
2025_12_25,https://www.bbc.com/hindi,hi,उन्नाव बलात्‍कार केस: कुलदीप सिंह सेंगर को ज़मानत आख़ि‍र किस आधार पर मिली?,Unnao rape case: On what basis did Kuldeep Singh Sengar get bail?,0.0,"[('Kuldeep Singh Sengar', 'ORG')]"
2025_12_25,https://www.bbc.com/hindi,hi,"न्यूज़ीलैंड में भारत के साथ ट्रेड डील पर विवाद, विदेश मंत्री ने जताई आपत्ति, सरकार ने विपक्ष से मांगी मदद","Controversy over trade deal with India in New Zealand, Foreign Minister expressed objection, government sought help from opposition",0.005681818181818177,"[('India', 'GPE'), ('New Zealand', 'GPE')]"
2025_12_25,https://www.bbc.com/hindi,hi,"क्रिसमस: 'सैंटा क्लॉस' कहां पर दफ़्न हैं, क्या आयरलैंड में है उनकी क़ब्र?","Christmas: Where is 'Santa Claus' buried, is his grave in Ireland?",0.0,"[(""Santa Claus'"", 'PERSON'), ('Ireland', 'GPE')]"
2025_12_25,https://www.bbc.com/hindi,hi,"बांग्लादेश: तारिक़ रहमान की 17 साल बाद वापसी, बीएनपी ने क्या-क्या बताया","Bangladesh: Tariq Rahman's return after 17 years, what did BNP tell?",0.0,"[(""Tariq Rahman's"", 'PERSON'), ('17 years', 'DATE')]"
