Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Forest City, la ciudad fantasma con rascacielos vacíos que se convirtió en un refugio para estafadores","Forest City, the ghost town with empty skyscrapers that became a haven for scammers",0.0,neutral,"[('Forest City', 'GPE')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué no se han podido encontrar los restos de García Lorca 90 años después de su ejecución en la Guerra Civil española,Why García Lorca's remains could not be found 90 years after his execution in the Spanish Civil War,-1.0,negative,"[(""García Lorca's"", 'PERSON'), ('90 years', 'DATE'), ('the Spanish Civil War', 'EVENT')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Trump ordena reducir ejercicios militares de EE.UU. con Corea del Sur por su negativa a participar en la guerra con Irán y por su buena relación con Kim Jong un,Trump orders to reduce US military exercises with South Korea due to its refusal to participate in the war with Iran and its good relationship with Kim Jong Un,0.0,neutral,"[('US', 'GPE'), ('South Korea', 'GPE'), ('Iran', 'GPE'), ('Kim Jong Un', 'PERSON')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Cómo se convirtió en el hombre más rico del mundo Jean Paul Getty, el excéntrico magnate cuya mascota era un león","How Jean Paul Getty, the eccentric tycoon whose pet was a lion, became the richest man in the world",0.0,neutral,"[('Jean Paul Getty', 'PERSON')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Se enamoraron y luego violaron la ley para comprobar que no eran hermanos,They fell in love and then broke the law to prove that they were not brothers,0.0,neutral,[]
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Roban cuatro ""extraordinarias"" pinturas renacentistas de un museo italiano","Four ""extraordinary"" Renaissance paintings stolen from an Italian museum",0.0,neutral,"[('Four', 'CARDINAL'), ('Renaissance', 'ORG'), ('Italian', 'NORP')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Cuánto más puede aguantar Irán la guerra con Estados Unidos?,How much longer can Iran endure the war with the United States?,-1.0,negative,"[('Iran', 'GPE'), ('the United States', 'GPE')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Muere Daniela Largo, la mujer rescatada tras pasar 36 horas atrapada en los escombros por el terremoto en Colombia","Daniela Largo, the woman rescued after spending 36 hours trapped in the rubble of the earthquake in Colombia, dies",0.0,neutral,"[('Daniela Largo', 'PERSON'), ('36 hours', 'TIME'), ('Colombia', 'GPE')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"¿Existió Homero? El misterio que rodea al autor de ""La Odisea""","Did Homer exist? The mystery surrounding the author of ""The Odyssey""",0.0,neutral,"[('""The Odyssey', 'WORK_OF_ART')]"
2026_08_17,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Armenia, la ciudad de Colombia que se reconstruyó tras el terremoto de 1999 y ahora no registró muertos","Armenia, the city in Colombia that was rebuilt after the 1999 earthquake and now has no deaths",-1.0,negative,"[('Armenia', 'ORG'), ('Colombia', 'GPE'), ('1999', 'DATE')]"
2026_08_17,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,मक्का समझौते को डोनाल्ड ट्रंप की हरी झंडी भारत के लिए कितनी बड़ी चिंता?,How big a concern for India is Donald Trump's green signal to the Mecca Agreement?,0.0,neutral,"[('India', 'GPE'), (""Donald Trump's"", 'PERSON'), ('the Mecca Agreement', 'EVENT')]"
2026_08_17,BBC Hindi,https://www.bbc.com/hindi,hi,South Asia,"लाइव,सीजेपी के ‘स्कूल ठीक करो’ अभियान के बाद राजस्थान के शिक्षा विभाग ने जारी किया ये आदेश","Live, after CJP's 'Fix the School' campaign, Rajasthan's Education Department issued this order",0.0,neutral,"[('CJP', 'ORG'), (""'Fix the School'"", 'ORG'), (""Rajasthan's Education Department"", 'ORG')]"
