Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Por qué Irán está arriesgando tanto por el estrecho de Ormuz?,Why is Iran risking so much for the Strait of Hormuz?,0.0,neutral,"[('Iran', 'GPE'), ('the Strait of Hormuz', 'LOC')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"EE.UU. advierte a Daniel Ortega que no se quedará ""de brazos cruzados"" ante el anuncio de que no volverá a haber elecciones en Nicaragua","The US warns Daniel Ortega that it will not remain ""idly"" before the announcement that there will not be elections again in Nicaragua",-1.0,negative,"[('US', 'GPE'), ('Daniel Ortega', 'PERSON'), ('Nicaragua', 'GPE')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Zelensky destituye al comandante en jefe de Ucrania después de días de protestas en las calles por el relevo del ministro de Defensa,Zelensky dismisses Ukraine's commander-in-chief after days of street protests over replacement of defense minister,0.0,neutral,"[('Zelensky', 'PERSON'), ('Ukraine', 'GPE'), ('days', 'DATE')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Garabateaba"" versos entre entrega y entrega: el repartidor de comida de 56 años que ganó uno de los mayores premios literarios de China","He ""scribbled"" verses between deliveries: the 56-year-old food delivery man who won one of China's biggest literary awards",-1.0,negative,"[('56-year-old', 'DATE'), ('one', 'CARDINAL'), ('China', 'GPE')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""No podía aceptar que nunca encontrarían a mi amiga desaparecida y me fui al otro lado del planeta a buscarla""","""I couldn't accept that they would never find my missing friend and I went to the other side of the planet to look for her""",0.0,neutral,[]
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"El debate que genera ""La Odisea"" de Nolan entre los historiadores y los amantes del cine cuando se compara con la obra original","The debate that Nolan's ""The Odyssey"" generates among historians and film lovers when it is compared to the original work",0.0,neutral,"[('Nolan', 'ORG'), ('The Odyssey', 'WORK_OF_ART')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Kaylee Hottle: muere la actriz de ""Godzilla vs. Kong"" a los 18 años","Kaylee Hottle: ""Godzilla vs. Kong"" actress dies at 18",0.0,neutral,"[('Kaylee Hottle', 'PERSON'), ('Kong', 'PERSON'), ('18', 'CARDINAL')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"La historia de migración y éxito de las familias de Lamine Yamal y Nico Williams, dos de las jóvenes estrellas de la España campeona del mundo","The story of migration and success of the families of Lamine Yamal and Nico Williams, two of the young stars of world champion Spain",1.0,positive,"[('Lamine Yamal', 'PERSON'), ('Nico Williams', 'PERSON'), ('two', 'CARDINAL'), ('Spain', 'GPE')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Video,VIDEO | ""Aquí no volverá a haber elecciones"": Daniel Ortega dice que eliminará los comicios en Nicaragua para evitar una victoria de la oposición, Duración 0,36","Video,VIDEO | ""There will be no elections again here"": Daniel Ortega says he will eliminate elections in Nicaragua to avoid a victory for the opposition, Duration 0.36",1.0,positive,"[('Daniel Ortega', 'PERSON'), ('Nicaragua', 'GPE'), ('0.36', 'CARDINAL')]"
2026_07_22,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,De Cuba a Vietnam: los miles de extranjeros que han muerto combatiendo para Rusia en la guerra con Ucrania,From Cuba to Vietnam: the thousands of foreigners who have died fighting for Russia in the war with Ukraine,-1.0,negative,"[('Cuba', 'GPE'), ('Vietnam', 'GPE'), ('thousands', 'CARDINAL'), ('Russia', 'GPE'), ('Ukraine', 'GPE')]"
