Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Entities_Raw
2025_10_01,https://www.bbc.com/mundo,es,"""EE.UU. está lleno"": cómo Trump está limitando las vías de migración legal mientras continúa su ofensiva contra los indocumentados","""The US is full"": how Trump is limiting legal migration routes while his offensive against the undocumented",0.275,"[('US', 'GPE'), ('Trump', 'PERSON')]"
2025_10_01,https://www.bbc.com/mundo,es,Por qué cerró el gobierno de EE.UU. y quiénes pueden ser los más afectados,Why the US government closed and who can be the most affected,0.2,"[('US', 'GPE')]"
2025_10_01,https://www.bbc.com/mundo,es,"Cómo fue la captura en Perú de ""Pequeño J"", el joven sospechoso de ordenar el brutal asesinato de tres mujeres en Argentina","How was the capture in Peru of ""Little J"", the young man suspected of ordering the brutal murder of three women in Argentina",-0.32083333333333336,"[('Peru', 'GPE'), ('Little J', 'WORK_OF_ART'), ('three', 'CARDINAL'), ('Argentina', 'GPE')]"
2025_10_01,https://www.bbc.com/mundo,es,Cómo los cerdos y los insectos están ayudando a encontrar a los desaparecidos en México,How pigs and insects are helping to find the missing in Mexico,-0.2,"[('Mexico', 'GPE')]"
2025_10_01,https://www.bbc.com/mundo,es,"Colágeno: ¿se debe tomar, inyectar o aplicar en la piel? Y ¿realmente funciona?","Collagen: Should it be taken, injected or applied to the skin? And does it really work?",0.2,[]
2025_10_01,https://www.bbc.com/hindi,hi,शटडाउन के बाद अमेरिका में क्या हो रहा है?,What is happening in America after shutdown?,0.0,"[('America', 'GPE')]"
2025_10_01,https://www.bbc.com/hindi,hi,"लाइव,अमेरिकी शांति प्रस्ताव के बीच ग़ज़ा में इसराइल के हमले जारी","Israel's attacks continue in Gaza amid live, US peace proposal",0.13636363636363635,"[('Israel', 'GPE'), ('Gaza', 'GPE'), ('US', 'GPE')]"
2025_10_01,https://www.bbc.com/hindi,hi,"तिलक वर्मा की कहानी: पिता बनाना चाहते थे डॉक्टर, वो बन गए क्रिकेटर","Story of Tilak Verma: Doctor wanted to be a father, he became a cricketer",0.0,"[('Tilak Verma', 'PERSON')]"
2025_10_01,https://www.bbc.com/hindi,hi,क़तर से माफ़ी मांगने के लिए नेतन्याहू की इसराइल में तीखी आलोचना,Netanyahu's sharp criticism in Israel for apologizing to Qatar,-0.125,"[('Netanyahu', 'PERSON'), ('Israel', 'GPE'), ('Qatar', 'GPE')]"
2025_10_01,https://www.bbc.com/hindi,hi,"श्रीलंका के ख़िलाफ़ मैच विनर बनीं दीप्ति शर्मा, जिन्होंने वर्ल्ड कप के लिए छोड़े 43 लाख रुपए","Deepti Sharma became a match winner against Sri Lanka, who left 43 lakh rupees for the World Cup",0.0,"[('Deepti Sharma', 'PERSON'), ('Sri Lanka', 'PERSON'), ('43', 'CARDINAL'), ('the World Cup', 'EVENT')]"
2025_10_01,https://www.bbc.com/hindi,hi,"सिलेंडर के दाम से लेकर बैंक लोन तक, जानिए एक अक्तूबर से कौन-कौन से नियम बदल गए?","From the price of the cylinder to the bank loan, know which rules have changed from October 1?",0.0,"[('October 1', 'DATE')]"
2025_10_01,https://www.bbc.com/hindi,hi,"पोटैशियम की कमी से हो सकती है ये गंभीर बीमारी, खाने में इन चीज़ों को करें शामिल","Lack of potassium can cause this serious disease, involve these things in food",-0.3333333333333333,[]
2025_10_01,https://www.bbc.com/hindi,hi,'आसिम मुनीर मुझसे बोले आपने बचाई लाखों ज़िंदगियां'- भारत पाकिस्तान संघर्ष पर ट्रंप ने और क्या कहा?,"'Asim Munir said to me, you saved millions of lives'- what else did Trump say on India Pakistan struggle?",0.0,"[('millions', 'CARDINAL'), ('Trump', 'PERSON'), ('India', 'GPE'), ('Pakistan', 'GPE')]"
2025_10_01,https://www.bbc.com/hindi,hi,"नेतन्याहू ने क़तर से मांगी माफ़ी, क्यों बदले उनके तेवर?","Netanyahu apologizes to Qatar, why change his attitude?",0.0,"[('Netanyahu', 'PERSON'), ('Qatar', 'GPE')]"
2025_10_01,https://www.bbc.com/portuguese,pt,Os conselhos de especialista para salvar intoxicados por metanol: 'É um assassino silencioso',The expert advice to save methanol intoxicated: 'It is a silent killer',0.0,"[('methanol', 'ORG')]"
2025_10_01,https://www.bbc.com/portuguese,pt,Como o metanol aparece na bebida alcóolica — e por que isso gera lucro para alguns,How methanol appears in alcohol - and why it generates profit for some,0.0,[]
2025_10_01,https://www.bbc.com/portuguese,pt,Por dentro de grupos de WhatsApp de  brasileiros que usam até drones contra blitzes de Trump: 'Pegaram uma mulher e uma menina',Inside Brazil's WhatsApp groups who use Drones against Trump's blitzes: 'They took a woman and a girl',0.0,"[('Brazil', 'GPE'), ('WhatsApp', 'ORG'), ('Drones', 'FAC'), ('Trump', 'ORG')]"
2025_10_01,https://www.bbc.com/portuguese,pt,Câmara vota isenção de Imposto de Renda até R$ 5 mil; entenda o que está em jogo,"House votes for income tax exemption up to R $ 5,000; Understand what is at stake",0.0,"[('House', 'ORG'), ('5,000', 'MONEY'), ('Understand', 'GPE')]"
2025_10_01,https://www.bbc.com/portuguese,pt,Como se saber se bebida está adulterada  — e outras dúvidas sobre intoxicação por metanol,How to know if drink is tampered with - and other doubts about methanol poisoning,-0.125,[]
2025_10_01,https://www.bbc.com/portuguese,pt,Trump cita 'inimigo interno' e diz que cidades americanas serão 'campo de treinamento' para militares,Trump cites 'internal enemy' and says that American cities will be 'training camp' for military personnel,-0.03333333333333333,"[('American', 'NORP')]"
2025_10_01,https://www.bbc.com/portuguese,pt,"'Plano de paz de Trump para Gaza ignora os interesses dos palestinos', diz membro do Hamas à BBC","'Trump's Peace Plan for Gaza ignores the interests of the Palestinians,' says Hamas member to the BBC",0.0,"[(""Trump's Peace Plan"", 'WORK_OF_ART'), ('Gaza', 'GPE'), ('Palestinians', 'NORP'), ('Hamas', 'ORG'), ('BBC', 'ORG')]"
2025_10_01,https://www.bbc.com/portuguese,pt,Por que o governo dos EUA foi paralisado e quem serão os mais afetados,Why the US government has been paralyzed and who will be the most affected,0.5,"[('US', 'GPE')]"
2025_10_01,https://www.bbc.com/portuguese,pt,A briga na Justiça entre Ibama e influenciadora pela guarda da jaguatirica Pituca na Amazônia,The fight in justice between Ibama and influencer for the guard of Jaguatirica Pituca in the Amazon,0.0,"[('Ibama', 'GPE'), ('Jaguatirica Pituca', 'PERSON'), ('Amazon', 'ORG')]"
2025_10_01,https://www.bbc.com/russian,ru,Дело об изнасиловании и убийстве школьницы всколыхнуло Кыргызстан. Президент страны предложил ввести за это смертную казнь,The case of rape and murder of a schoolgirl stirred Kyrgyzstan. The president of the country proposed to introduce the death penalty for this,0.0,"[('Kyrgyzstan', 'GPE')]"
2025_10_01,https://www.bbc.com/russian,ru,"LIVELive,Война в Украине: в ЕС нет единства по поводу «репарационного займа» Киеву из замороженных российских активов","Livelive, War in Ukraine: In the EU there is no unity about the “reparation loan” to Kyiv from frozen Russian assets",0.0,"[('Ukraine', 'GPE'), ('EU', 'ORG'), ('Russian', 'NORP')]"
