Scrape_Date,Source_Name,Source_URL,Source_Language_Code,Source_Region,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Especial BBC: los niños invisibles nacidos de crímenes de guerra,BBC Special: the invisible children born of war crimes,-1.0,negative,"[('BBC', 'ORG')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Qué descubrí cuando viajé de España a Nigeria para enfrentar al estafador que sedujo a mi madre,What I discovered when I traveled from Spain to Nigeria to confront the scammer who seduced my mother,0.0,neutral,"[('Spain', 'GPE'), ('Nigeria', 'GPE')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Una jueza anula la prohibición de visados de EE.UU. a ciudadanos de 75 países, entre ellos Colombia, Uruguay y Cuba","A judge annuls the ban on US visas for citizens of 75 countries, including Colombia, Uruguay and Cuba",0.0,neutral,"[('US', 'GPE'), ('75', 'CARDINAL'), ('Colombia', 'GPE'), ('Uruguay', 'GPE'), ('Cuba', 'GPE')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"El misterio de ""Botas Verdes"": los esfuerzos por recuperar el cuerpo de un escalador congelado en el Everest desde hace 30 años","The mystery of ""Green Boots"": the efforts to recover the body of a climber frozen on Everest for 30 years",0.0,neutral,"[('Green Boots', 'WORK_OF_ART'), ('Everest', 'LOC'), ('30 years', 'DATE')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Qué pasó con el sueño americano de Harry y Meghan?,What happened to Harry and Meghan's American dream?,0.0,neutral,"[('Harry', 'PERSON'), ('Meghan', 'PERSON'), ('American', 'NORP')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"Canadá igualará los aranceles estadounidenses ""dólar por dólar"" tras la ruptura de las negociaciones comerciales con el gobierno de Trump",Canada to match US tariffs 'dollar for dollar' following breakdown of trade talks with Trump administration,1.0,positive,"[('Canada', 'GPE'), ('US', 'GPE'), ('Trump', 'ORG')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Por qué estrellas infantiles como Hayden Panettiere caen en las drogas,Why child stars like Hayden Panettiere fall into drugs,0.0,neutral,"[('Hayden Panettiere', 'FAC')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,"""Fuimos la escena del crimen de estas atrocidades"": el país que se enfrenta a EE.UU. y Europa al reclamar el pago de reparaciones por la esclavitud","""We were the crime scene of these atrocities"": the country that confronts the US and Europe by demanding payment of reparations for slavery",0.0,neutral,"[('US', 'GPE'), ('Europe', 'LOC')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,¿Preferirías US$50.000 o un 50% de posibilidades de ganar US$1 millón? (y qué revela esta pregunta),"Would you prefer $50,000 or a 50% chance of winning $1 million? (and what does this question reveal)",1.0,positive,"[('50,000', 'MONEY'), ('50%', 'PERCENT'), ('$1 million', 'MONEY')]"
2026_08_23,BBC Mundo,https://www.bbc.com/mundo,es,Latin America,Cuál es la situación del hambre en América Latina (y cómo República Dominicana ha logrado ser el último país en alcanzar el hambre cero),What is the hunger situation in Latin America (and how the Dominican Republic has managed to be the last country to achieve zero hunger),0.0,neutral,"[('Latin America', 'LOC'), ('the Dominican Republic', 'GPE'), ('zero', 'CARDINAL')]"
