Source_Name,Entity,Label
BBC Spanish,Paul Biya,PERSON
BBC Spanish,Cameroon,FAC
BBC Spanish,four decades,DATE
BBC Spanish,the year,DATE
BBC Spanish,Switzerland,GPE
BBC Spanish,Melissa,PERSON
BBC Spanish,5,CARDINAL
BBC Spanish,Jamaica,GPE
BBC Spanish,at least 3,CARDINAL
BBC Spanish,Elliott Abrams,PERSON
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,Milei,ORG
BBC Spanish,Argentine,NORP
BBC Spanish,Trump,PERSON
BBC Spanish,one,CARDINAL
BBC Hindi,Diwali,NORP
BBC Hindi,Madhya Pradesh,GPE
BBC Hindi,Pakistani,NORP
BBC Hindi,Shahbaz Sharif,PERSON
BBC Hindi,Saudi Crown Prince,NORP
BBC Hindi,Montha,PERSON
BBC Hindi,Jordan,GPE
BBC Hindi,Trump,ORG
BBC Hindi,Gaza,GPE
BBC Hindi,BBC,ORG
BBC Hindi,Delhi,GPE
BBC Hindi,Cloud Seeding',PERSON
BBC Hindi,Pakistan,GPE
BBC Hindi,Saudi Arabia's,GPE
BBC Hindi,Shreyas Iyer's,PERSON
BBC Hindi,Pakistan,GPE
BBC Hindi,Afghanistan,GPE
BBC Hindi,Election Commission,ORG
BBC Hindi,SIR,ORG
BBC Hindi,12,CARDINAL
BBC Hindi,UP,ORG
BBC Hindi,West Bengal,GPE
BBC Portuguese,Argentina,GPE
BBC Portuguese,Amazon,ORG
BBC Portuguese,Amazon,ORG
BBC Portuguese,Trump,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,English,LANGUAGE
BBC Portuguese,Trump,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Maduro,PERSON
BBC Portuguese,BBC,ORG
BBC Portuguese,Gaza,GPE
BBC Portuguese,Jordan,GPE
BBC Portuguese,BBC,ORG
BBC Russian,Melissa,PERSON
BBC Russian,Jamaica,GPE
BBC Russian,2025,DATE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Kherson,GPE
BBC Russian,Chernihiv,GPE
BBC Russian,Andrew,PERSON
BBC Russian,Epstein,PRODUCT
BBC Russian,Maxwell,ORG
BBC Russian,Weinstein,PERSON
BBC Russian,the Royal Lodge,FAC
BBC Russian,Windsor,GPE
BBC Russian,Paris,GPE
BBC Russian,French,NORP
BBC Russian,Brigitte Macron,PERSON
BBC Russian,ChronoPay,ORG
BBC Russian,Pavel Vrublevsky,PERSON
BBC Russian,10 years,DATE
BBC Russian,Britney Spears',ORG
BBC Russian,Cameroon,GPE
BBC Russian,eighth,ORDINAL
BBC Russian,Lithuania,GPE
BBC Russian,Belarus,ORG
BBC Russian,Charles III,PERSON
BBC Russian,first,ORDINAL
BBC Russian,Istanbul,GPE
BBC Russian,Erdogan,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Takaichi,PERSON
BBC Japanese,Japan,GPE
BBC Japanese,Golden Era,WORK_OF_ART
BBC Japanese,Trump,ORG
BBC Japanese,third,ORDINAL
BBC Japanese,Japan,GPE
BBC Japanese,Canadian,NORP
BBC Japanese,US,GPE
BBC Japanese,Trump,ORG
BBC Japanese,Trump,ORG
BBC Japanese,third,ORDINAL
BBC Japanese,Ultimate,ORG
BBC Japanese,Japan,GPE
BBC Japanese,"3,10",CARDINAL
BBC Japanese,US,GPE
BBC Japanese,British,NORP
BBC Japanese,Israel,GPE
BBC Japanese,Andrew,PERSON
BBC Japanese,Epstein,PERSON
BBC Japanese,2006,DATE
BBC Japanese,BBC,ORG
BBC Swahili,Tanzania General,ORG
BBC Swahili,Election 2025,DATE
BBC Swahili,Tanzania General,ORG
BBC Swahili,Election 2025,DATE
BBC Swahili,Zanzibar,NORP
BBC Swahili,the Sudanese Army,ORG
BBC Swahili,el-Fasher,ORG
BBC Swahili,RSF,ORG
BBC Swahili,Tanzania General,ORG
BBC Swahili,Election 2025,DATE
BBC Swahili,92-year-old,DATE
BBC Swahili,European,NORP
BBC Swahili,Tuesday,DATE
BBC Swahili,Barcelona,GPE
BBC Swahili,Mason Greenwood,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,first,ORDINAL
BBC Swahili,Tanzania,GPE
BBC Swahili,Satan,GPE
BBC Swahili,764,CARDINAL
BBC Swahili,Real Madrid,ORG
BBC Swahili,Barcelona,GPE
