Source_Name,Entity,Label
BBC Spanish,Chile,GPE
BBC Spanish,Jara,PERSON
BBC Spanish,second,ORDINAL
BBC Spanish,December 14,DATE
BBC Spanish,Jeannette Jara,PERSON
BBC Spanish,Chile,GPE
BBC Spanish,José Antonio Kast,PERSON
BBC Spanish,Chile,GPE
BBC Spanish,third,ORDINAL
BBC Spanish,Ecuador,GPE
BBC Spanish,4,CARDINAL
BBC Spanish,Daniel Noboa,PERSON
BBC Spanish,Basque,NORP
BBC Spanish,Europe,LOC
BBC Spanish,US,GPE
BBC Hindi,Second,ORDINAL
BBC Hindi,SIR,ORG
BBC Hindi,Army,ORG
BBC Hindi,Upendra Dwivedi,PERSON
BBC Hindi,Operation Sindoor' - 'The,WORK_OF_ART
BBC Hindi,Forensic Science,PERSON
BBC Hindi,Indian,NORP
BBC Hindi,Islam,NORP
BBC Hindi,Pakistan,GPE
BBC Hindi,Nitish,NORP
BBC Hindi,CM,ORG
BBC Hindi,NDA,ORG
BBC Hindi,Golden Blood',WORK_OF_ART
BBC Hindi,Congress,ORG
BBC Hindi,'3,DATE
BBC Hindi,Bihar,GPE
BBC Hindi,100,CARDINAL
BBC Hindi,39 years,DATE
BBC Hindi,Rohini Acharya,PERSON
BBC Hindi,Lalu,PERSON
BBC Hindi,Sanjay Yadav's,PERSON
BBC Portuguese,Chilean Bolsonaro',PERSON
BBC Portuguese,2nd,ORDINAL
BBC Portuguese,Chile,GPE
BBC Portuguese,Chile,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Maduro,ORG
BBC Portuguese,Mexico,GPE
BBC Portuguese,at least 120,CARDINAL
BBC Portuguese,Raoni,GPE
BBC Portuguese,Brazil,GPE
BBC Portuguese,the Central Bank,ORG
BBC Portuguese,Martha Washington,PERSON
BBC Portuguese,Melania Trump,PERSON
BBC Portuguese,US,GPE
BBC Portuguese,first,ORDINAL
BBC Portuguese,China,GPE
BBC Portuguese,US,GPE
BBC Portuguese,South Korea,GPE
BBC Russian,Russian,NORP
BBC Russian,Marjorie Taylor Greene,PERSON
BBC Russian,Epstein,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Balakleya,GPE
BBC Russian,three,CARDINAL
BBC Russian,10,CARDINAL
BBC Russian,three,CARDINAL
BBC Russian,Ukrainian,GPE
BBC Russian,Vyacheslav “Tank” Penchukov,PERSON
BBC Russian,BBC,ORG
BBC Russian,the United States,GPE
BBC Russian,Britain,GPE
BBC Russian,20 years,DATE
BBC Russian,Iranian,NORP
BBC Russian,Thousands,CARDINAL
BBC Russian,Mexico,GPE
BBC Russian,More than 100,CARDINAL
BBC Russian,Xbox,ORG
BBC Russian,PlayStation,PRODUCT
BBC Russian,Ukrainian,NORP
BBC Russian,Russian,NORP
BBC Japanese,Epstein,PERSON
BBC Japanese,Republican,NORP
BBC Japanese,Japan,GPE
BBC Japanese,China,GPE
BBC Japanese,Taiwan,GPE
BBC Japanese,Britain,GPE
BBC Japanese,Home,ORG
BBC Japanese,Mahmoud,PERSON
BBC Japanese,BBC,ORG
BBC Japanese,Thousands,CARDINAL
BBC Japanese,Mexican,NORP
BBC Japanese,120,CARDINAL
BBC Japanese,One,CARDINAL
BBC Japanese,Delhi,GPE
BBC Japanese,India,GPE
BBC Japanese,Trump,ORG
BBC Japanese,dozens,CARDINAL
BBC Japanese,BBC,ORG
BBC Japanese,next week,DATE
BBC Japanese,Russian,NORP
BBC Japanese,Kiv,GPE
BBC Japanese,China,GPE
BBC Japanese,Ministry of Foreign Affairs,ORG
BBC Japanese,Japan,GPE
BBC Japanese,Japanese,NORP
BBC Swahili,32,CARDINAL
BBC Swahili,DRC,ORG
BBC Swahili,night,TIME
BBC Swahili,European,NORP
BBC Swahili,the Virgin Mary,GPE
BBC Swahili,Jesus,PERSON
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Monday,DATE
BBC Swahili,Liverpool,ORG
BBC Swahili,Semenyo Bournemouth,PERSON
BBC Swahili,Fifa,ORG
BBC Swahili,"30,000",CARDINAL
BBC Swahili,this year,DATE
BBC Swahili,US,GPE
BBC Swahili,South Korea,GPE
BBC Swahili,FDLR,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,TEC,ORG
