Source_Name,Entity,Label
BBC Spanish,Luis Magallanes,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,the Zurich Opera,FAC
BBC Spanish,Epstein,PERSON
BBC Spanish,US,GPE
BBC Spanish,third,ORDINAL
BBC Spanish,Venezuela,GPE
BBC Spanish,25,CARDINAL
BBC Spanish,2025,DATE
BBC Spanish,BBC,ORG
BBC Hindi,JEE Main,PERSON
BBC Hindi,JEE Advanced,PERSON
BBC Hindi,Moscow,GPE
BBC Hindi,Russian,NORP
BBC Hindi,1,CARDINAL
BBC Hindi,50,CARDINAL
BBC Hindi,Sameer Minhas,PERSON
BBC Hindi,172,CARDINAL
BBC Hindi,India,GPE
BBC Hindi,Asia Cup,LOC
BBC Hindi,Osman Hadi's,PERSON
BBC Hindi,Developed India - Ji Ram Ji',FAC
BBC Hindi,India,GPE
BBC Hindi,Osman Hadi,PERSON
BBC Hindi,Hindu,NORP
BBC Hindi,India,GPE
BBC Hindi,Bangladesh,GPE
BBC Hindi,Genghis Khan,PERSON
BBC Hindi,India,GPE
BBC Portuguese,Third,ORDINAL
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Latin America,LOC
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Stephen Hawking's,PERSON
BBC Portuguese,Dark Ages',PERSON
BBC Portuguese,millions,CARDINAL
BBC Portuguese,millions,CARDINAL
BBC Portuguese,BBC,ORG
BBC Portuguese,130,CARDINAL
BBC Portuguese,the Church of England's,ORG
BBC Portuguese,CZT,NORP
BBC Portuguese,The Amazing Material That's Driving a Technological Revolution,WORK_OF_ART
BBC Russian,Moscow,GPE
BBC Russian,General Staff,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,night,TIME
BBC Russian,Odessa,GPE
BBC Russian,Zhytomyr,GPE
BBC Russian,48th,ORDINAL
BBC Russian,the United States,GPE
BBC Russian,Charlie Kirk's,PERSON
BBC Russian,J.D. Vance,PERSON
BBC Russian,Hong Kong,GPE
BBC Russian,Jimmy Lai,PERSON
BBC Russian,China,GPE
BBC Russian,Saudi Arabia,GPE
BBC Russian,a year,DATE
BBC Russian,Stonehenge,LOC
BBC Russian,winter,DATE
BBC Russian,US,GPE
BBC Russian,second,ORDINAL
BBC Russian,Venezuela,GPE
BBC Russian,third,ORDINAL
BBC Russian,Ukraine,GPE
BBC Russian,Russian,NORP
BBC Russian,Grabovskoye,PERSON
BBC Russian,Sumy,ORG
BBC Russian,Thomas Stevens,PERSON
BBC Russian,first,ORDINAL
BBC Russian,Trump,PERSON
BBC Russian,Epstein,PERSON
BBC Japanese,US,GPE
BBC Japanese,Venezuela,GPE
BBC Japanese,second,ORDINAL
BBC Japanese,this month,DATE
BBC Japanese,third,ORDINAL
BBC Japanese,U.S.,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Miami,GPE
BBC Japanese,Jim Beam,ORG
BBC Japanese,US,GPE
BBC Japanese,next year,DATE
BBC Japanese,Saudi Arabia,GPE
BBC Japanese,345,CARDINAL
BBC Japanese,last year,DATE
BBC Japanese,Israel,GPE
BBC Japanese,19,CARDINAL
BBC Japanese,West Bank,GPE
BBC Japanese,U.S. Department of Justice,ORG
BBC Japanese,Epstein File',PERSON
BBC Japanese,at least 13,CARDINAL
BBC Japanese,More than 800,CARDINAL
BBC Japanese,the English Channel,ORG
BBC Japanese,one day,DATE
BBC Japanese,December,DATE
BBC Japanese,9,CARDINAL
BBC Japanese,Johannesburg,GPE
BBC Japanese,South Africa,GPE
BBC Japanese,Putin,PERSON
BBC Japanese,BBC Russia,ORG
BBC Japanese,Western,NORP
BBC Japanese,Russia,GPE
BBC Swahili,M23,GPE
BBC Swahili,Uvira,GPE
BBC Swahili,Eastern DRC,LOC
BBC Swahili,130,CARDINAL
BBC Swahili,Nigeria,GPE
BBC Swahili,10,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,AFCON,ORG
BBC Swahili,Europe,LOC
BBC Swahili,Semenyo,PERSON
BBC Swahili,Isak Liverpool,PERSON
BBC Swahili,2025,DATE
BBC Swahili,Morocco,GPE
BBC Swahili,Epstein,PRODUCT
BBC Swahili,the United States,GPE
BBC Swahili,Somalia,GPE
BBC Swahili,British,NORP
BBC Swahili,Jews,NORP
BBC Swahili,60 years,DATE
BBC Swahili,Benin,PERSON
BBC Swahili,Jeffrey Epstein's,PERSON
