Source_Name,Entity,Label
BBC Spanish,BBC,ORG
BBC Spanish,China,GPE
BBC Spanish,Trump,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,US,GPE
BBC Spanish,Donroe Doctrine,WORK_OF_ART
BBC Spanish,Trump,ORG
BBC Spanish,Latin America,LOC
BBC Spanish,Rob Reiner's,PERSON
BBC Spanish,130,CARDINAL
BBC Hindi,Saudi Arabian,NORP
BBC Hindi,just one year,DATE
BBC Hindi,Ambani,PERSON
BBC Hindi,India,GPE
BBC Hindi,South Africa,GPE
BBC Hindi,Nidhi Agarwal,PERSON
BBC Hindi,Arvind Kejriwal,PERSON
BBC Hindi,Delhi,GPE
BBC Hindi,Rahul Gandhi,PERSON
BBC Hindi,Sonia Gandhi,PERSON
BBC Hindi,National Herald,ORG
BBC Hindi,Bondi Beach,GPE
BBC Hindi,Australian,NORP
BBC Hindi,Indian,NORP
BBC Hindi,Sajid Akram,PERSON
BBC Hindi,Navid,PERSON
BBC Hindi,Bondi Beach,PERSON
BBC Hindi,Attacker Sajid,PERSON
BBC Hindi,India,GPE
BBC Hindi,Pakistani,NORP
BBC Hindi,Nepal,PERSON
BBC Hindi,Indian,NORP
BBC Portuguese,Senate,ORG
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,post-Maduro,ORG
BBC Portuguese,US,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,US,GPE
BBC Portuguese,Europe,LOC
BBC Portuguese,less than 5%,PERCENT
BBC Portuguese,Nobel,WORK_OF_ART
BBC Portuguese,Júlio Lancellotti,PERSON
BBC Portuguese,Church,ORG
BBC Portuguese,Flu K,PERSON
BBC Portuguese,Brazil,GPE
BBC Portuguese,2026,DATE
BBC Russian,Ukrainian,GPE
BBC Russian,Finland,GPE
BBC Russian,Russia,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Rostov,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Lukashenko,PERSON
BBC Russian,A year ago,DATE
BBC Russian,Trump,PERSON
BBC Russian,Rob Reiner's,PERSON
BBC Russian,first,ORDINAL
BBC Russian,only three,CARDINAL
BBC Russian,St. Petersburg,GPE
BBC Russian,a week,DATE
BBC Russian,Chelsea,ORG
BBC Russian,Ukraine,GPE
BBC Russian,Spain,GPE
BBC Russian,Seversk,GPE
BBC Russian,Slavyansk,GPE
BBC Russian,Kramatorsk,PRODUCT
BBC Russian,Britain,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,UN,ORG
BBC Japanese,British,NORP
BBC Japanese,Russian,NORP
BBC Japanese,Chelsea,ORG
BBC Japanese,Ukraine,GPE
BBC Japanese,US Senate,ORG
BBC Japanese,Isaacman,PERSON
BBC Japanese,NASA,ORG
BBC Japanese,NATO,ORG
BBC Japanese,Trump,ORG
BBC Japanese,Rutte,PERSON
BBC Japanese,BBC,ORG
BBC Japanese,2026,CARDINAL
BBC Japanese,World Cup,EVENT
BBC Japanese,"approximately 9,300 yen",MONEY
BBC Japanese,Finland,GPE
BBC Japanese,East Asian,NORP
BBC Japanese,Venezuelan,NORP
BBC Swahili,Putin,PERSON
BBC Swahili,European,NORP
BBC Swahili,Putin,PERSON
BBC Swahili,5,CARDINAL
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Roma,ORG
BBC Swahili,The United States,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,BBC,ORG
BBC Swahili,Donald Trump's,PERSON
BBC Swahili,the United States,GPE
BBC Swahili,18,CARDINAL
BBC Swahili,Kenyans,NORP
BBC Swahili,Russian,NORP
BBC Swahili,el-Fasher-Watafiti,ORG
