Source_Name,Entity,Label
BBC Spanish,millions,CARDINAL
BBC Spanish,UK,GPE
BBC Spanish,María Corina Machado,ORG
BBC Spanish,Venezuela,GPE
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,Maduro,ORG
BBC Spanish,US,GPE
BBC Spanish,Colombia,GPE
BBC Spanish,Cuba,GPE
BBC Spanish,Ecuador,GPE
BBC Spanish,El Salvador,GPE
BBC Spanish,Guatemala,GPE
BBC Spanish,Haiti,GPE
BBC Spanish,Honduras,GPE
BBC Spanish,Epstein,PRODUCT
BBC Spanish,Trump,ORG
BBC Spanish,Clinton,PERSON
BBC Spanish,Prince Andrew,PERSON
BBC Hindi,Shehbaz Sharif,PERSON
BBC Hindi,Putin,PERSON
BBC Hindi,Messi,PERSON
BBC Hindi,Kolkata,GPE
BBC Hindi,Messi,PERSON
BBC Hindi,Kolkata,GPE
BBC Hindi,Trump,ORG
BBC Hindi,Venezuela,GPE
BBC Hindi,Russia,GPE
BBC Hindi,China,GPE
BBC Hindi,Indian,NORP
BBC Hindi,85000,DATE
BBC Hindi,Italian,NORP
BBC Hindi,Pakistan,GPE
BBC Hindi,Dhurandhar,GPE
BBC Hindi,Six,CARDINAL
BBC Hindi,20 years,DATE
BBC Hindi,Kerala,GPE
BBC Hindi,Shivraj Patil,PERSON
BBC Portuguese,Alexandre de Moraes,PERSON
BBC Portuguese,the Magnitsky Act,LAW
BBC Portuguese,Eduardo Bolsonaro's,PERSON
BBC Portuguese,Moraes,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Moraes,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Magnitsky,PERSON
BBC Portuguese,Moraes,GPE
BBC Portuguese,Planalto,PERSON
BBC Portuguese,PL ',ORG
BBC Portuguese,Moraes,GPE
BBC Portuguese,Alexandre de Moraes,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Magnitsky,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Moraes,GPE
BBC Portuguese,the Magnistky Law,LAW
BBC Portuguese,US,GPE
BBC Portuguese,Alexandre de Moraes,PERSON
BBC Russian,Europe,LOC
BBC Russian,the decisive year 2026,DATE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Witkoff,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,this weekend,DATE
BBC Russian,Berlin,GPE
BBC Russian,Belarus,GPE
BBC Russian,BBC Interview,ORG
BBC Russian,21.10,CARDINAL
BBC Russian,Democrats,NORP
BBC Russian,Epstein,PERSON
BBC Russian,Trump,ORG
BBC Russian,Charles III,PERSON
BBC Russian,Next year,DATE
BBC Russian,Britain,GPE
BBC Russian,Russia,GPE
BBC Russian,Germany,GPE
BBC Russian,Russia,GPE
BBC Russian,Kupyansk,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Kupyansk,GPE
BBC Russian,Putin,PERSON
BBC Russian,Kyiv,PERSON
BBC Russian,Russian,NORP
BBC Russian,Venezuela,GPE
BBC Russian,Trump,ORG
BBC Japanese,EU,ORG
BBC Japanese,Russian,NORP
BBC Japanese,Ukraine,GPE
BBC Japanese,2023,DATE
BBC Japanese,Nobel Peace Prize,WORK_OF_ART
BBC Japanese,Mohammadi,PERSON
BBC Japanese,Iran,GPE
BBC Japanese,Thailand,GPE
BBC Japanese,Cambodia,GPE
BBC Japanese,US,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Abrego-Garcia,PERSON
BBC Japanese,US,GPE
BBC Japanese,US Democratic Party,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,the new year,DATE
BBC Japanese,Cyclones,GPE
BBC Japanese,Indonesia,GPE
BBC Japanese,Korean,NORP
BBC Japanese,English,LANGUAGE
BBC Japanese,Nobel Peace Prize,WORK_OF_ART
BBC Japanese,Machado,GPE
BBC Japanese,BBC,ORG
BBC Swahili,EU,ORG
BBC Swahili,Russian,NORP
BBC Swahili,Ukraine,GPE
BBC Swahili,Saturday,DATE
BBC Swahili,Johnson,PERSON
BBC Swahili,Spurs,PERSON
BBC Swahili,Africa Cup,EVENT
BBC Swahili,2025,DATE
BBC Swahili,52,CARDINAL
BBC Swahili,AFCON,ORG
BBC Swahili,Morocco,GPE
BBC Swahili,Venezuela,GPE
BBC Swahili,10,CARDINAL
BBC Swahili,Africa,LOC
BBC Swahili,Kenyan,NORP
BBC Swahili,US,GPE
BBC Swahili,European,NORP
BBC Swahili,Guehi,PERSON
BBC Swahili,January,DATE
BBC Swahili,Israel,GPE
