Source_Name,Entity,Label
BBC Spanish,Trump,ORG
BBC Spanish,Gianni Infantino,PERSON
BBC Spanish,FIFA,ORG
BBC Spanish,the World Cup,EVENT
BBC Spanish,Peru,GPE
BBC Spanish,Gaza,GPE
BBC Spanish,Rosita,WORK_OF_ART
BBC Spanish,Venezuelan,NORP
BBC Spanish,US,GPE
BBC Spanish,Mexico,GPE
BBC Spanish,the Aragua Train,ORG
BBC Spanish,Caribbean,LOC
BBC Spanish,Jeffrey Epstein,PERSON
BBC Hindi,China,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,India,GPE
BBC Hindi,Jaya Bachchan's,FAC
BBC Hindi,Putin,PERSON
BBC Hindi,Putin,PERSON
BBC Hindi,two,CARDINAL
BBC Hindi,India,GPE
BBC Hindi,Modi,PERSON
BBC Hindi,Vladimir Putin,PERSON
BBC Hindi,Delhi,GPE
BBC Hindi,Russian,NORP
BBC Hindi,Putin,PERSON
BBC Hindi,Delhi,GPE
BBC Hindi,PM Modi,GPE
BBC Hindi,Indian,NORP
BBC Hindi,Russia,GPE
BBC Portuguese,January 8,DATE
BBC Portuguese,Argentina,GPE
BBC Portuguese,Gilmar Mendes,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Brazil,GPE
BBC Portuguese,the INSS CPMI,ORG
BBC Portuguese,the 2026 World Cup,EVENT
BBC Portuguese,Brazil,GPE
BBC Portuguese,TCP,ORG
BBC Portuguese,CV,GPE
BBC Portuguese,Rio,GPE
BBC Portuguese,Chernobyl,GPE
BBC Russian,Russian,NORP
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,USA,GPE
BBC Russian,Ukrainian,NORP
BBC Russian,Temryuk,GPE
BBC Russian,Sergei Tikhanovsky,PERSON
BBC Russian,Belarusians,NORP
BBC Russian,Belarus,GPE
BBC Russian,a week,DATE
BBC Russian,Ireland,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Russian,NORP
BBC Russian,Britain,GPE
BBC Russian,Skripal,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,Sofia Lyskun’s,PERSON
BBC Russian,Russia,GPE
BBC Russian,Anti-Hamas,NORP
BBC Russian,Palestinian,NORP
BBC Russian,Yasser Abu Shabab,PERSON
BBC Russian,Gaza,GPE
BBC Russian,Israel,GPE
BBC Russian,Netherlands,GPE
BBC Russian,Spain,GPE
BBC Russian,Ireland,GPE
BBC Russian,Slovenia,GPE
BBC Russian,British,NORP
BBC Russian,Putin,PERSON
BBC Russian,Dawn Sturgess,PERSON
BBC Russian,Novichok,NORP
BBC Russian,UK,GPE
BBC Russian,Norway,GPE
BBC Russian,Russian,NORP
BBC Japanese,Putin,PERSON
BBC Japanese,Ukrainian,NORP
BBC Japanese,Donbas,PERSON
BBC Japanese,Navy,ORG
BBC Japanese,US,GPE
BBC Japanese,State,ORG
BBC Japanese,Hegseth,PERSON
BBC Japanese,Four,CARDINAL
BBC Japanese,Ireland,GPE
BBC Japanese,European,NORP
BBC Japanese,Eurovision,WORK_OF_ART
BBC Japanese,Israel,GPE
BBC Japanese,next year,DATE
BBC Japanese,Putin,PERSON
BBC Japanese,Delhi,GPE
BBC Japanese,Modi,PERSON
BBC Japanese,Baby,ORG
BBC Japanese,New Zealand,GPE
BBC Japanese,US,GPE
BBC Japanese,South Korean,NORP
BBC Japanese,U.S. Supreme Court,ORG
BBC Japanese,Texas,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,16,CARDINAL
BBC Swahili,October 29,DATE
BBC Swahili,DRC,ORG
BBC Swahili,Rwanda,GPE
BBC Swahili,Meta,ORG
BBC Swahili,two,CARDINAL
BBC Swahili,Tanzanian,NORP
BBC Swahili,Friday,DATE
BBC Swahili,Salah,PERSON
BBC Swahili,Saudi Arabia,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,The United States,GPE
BBC Swahili,Putin,PERSON
BBC Swahili,Russia,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,Donbas,GPE
BBC Swahili,DRC,ORG
BBC Swahili,Rwanda,GPE
BBC Swahili,The Vatican Commission,ORG
BBC Swahili,Catholic,NORP
