Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Trump,ORG,2026_06_10
BBC Mundo,Netanyahu,PERSON,2026_06_10
BBC Mundo,the Middle East,LOC,2026_06_10
BBC Mundo,US,GPE,2026_06_10
BBC Mundo,Iran,GPE,2026_06_10
BBC Mundo,BBC Mundo's,ORG,2026_06_10
BBC Mundo,Latin American,NORP,2026_06_10
BBC Mundo,Spanish,NORP,2026_06_10
BBC Mundo,the 2026 World Cup,EVENT,2026_06_10
BBC Mundo,34-year-old,DATE,2026_06_10
BBC Mundo,12-year-old,DATE,2026_06_10
BBC Mundo,one,CARDINAL,2026_06_10
BBC Mundo,5,CARDINAL,2026_06_10
BBC Mundo,Gaudí,PERSON,2026_06_10
BBC Mundo,the Sagrada Familia,ORG,2026_06_10
BBC Mundo,Mexico,GPE,2026_06_10
BBC Mundo,Colombia,GPE,2026_06_10
BBC Mundo,Venezuela,GPE,2026_06_10
BBC Mundo,US,GPE,2026_06_10
BBC Mundo,Air Canada,ORG,2026_06_10
BBC Mundo,17 years,DATE,2026_06_10
BBC Mundo,11 hours,TIME,2026_06_10
BBC Mundo,the World Cup,EVENT,2026_06_10
BBC Mundo,African,NORP,2026_06_10
BBC Mundo,the year,DATE,2026_06_10
BBC Mundo,World Cup 2026,EVENT,2026_06_10
BBC Hindi,India,GPE,2026_06_10
BBC Hindi,12,CARDINAL,2026_06_10
BBC Hindi,TMC,ORG,2026_06_10
BBC Hindi,Rajya Sabha,ORG,2026_06_10
BBC Hindi,Mamata Banerjee's,ORG,2026_06_10
BBC Hindi,Xi Jinping's,PERSON,2026_06_10
BBC Hindi,Kim Jong-un,PERSON,2026_06_10
BBC Hindi,North Korea,GPE,2026_06_10
BBC Hindi,Meenakshi Natarajan,PERSON,2026_06_10
BBC Hindi,three,CARDINAL,2026_06_10
BBC Hindi,BJP,ORG,2026_06_10
BBC Hindi,Congress,ORG,2026_06_10
BBC Hindi,Air India,ORG,2026_06_10
BBC Hindi,Iran,GPE,2026_06_10
BBC Hindi,Kuwait,GPE,2026_06_10
BBC Hindi,Ben Stokes,PERSON,2026_06_10
BBC Hindi,America,GPE,2026_06_10
BBC Hindi,Iran,GPE,2026_06_10
BBC Hindi,Congress,ORG,2026_06_10
BBC Hindi,Meenakshi Natarajan,PERSON,2026_06_10
BBC Portuguese,Venezuelan,NORP,2026_06_10
BBC Portuguese,Trump,ORG,2026_06_10
BBC Portuguese,Northern Brazil,LOC,2026_06_10
BBC Portuguese,Northern Ireland,GPE,2026_06_10
BBC Portuguese,Netanyahu,PERSON,2026_06_10
BBC Portuguese,the Middle East,LOC,2026_06_10
BBC Portuguese,Playboy,WORK_OF_ART,2026_06_10
BBC Portuguese,two,CARDINAL,2026_06_10
BBC Portuguese,Brazil,GPE,2026_06_10
BBC Portuguese,Alice Ruiz,PERSON,2026_06_10
BBC Portuguese,Paulo Leminski,PERSON,2026_06_10
BBC Portuguese,the World Cup,EVENT,2026_06_10
BBC Portuguese,Chinese,NORP,2026_06_10
BBC Portuguese,Brazil,GPE,2026_06_10
BBC Portuguese,Messi,PERSON,2026_06_10
BBC Portuguese,Klose,PERSON,2026_06_10
BBC Portuguese,World Cup,EVENT,2026_06_10
BBC Portuguese,US,GPE,2026_06_10
BBC Portuguese,Iran,GPE,2026_06_10
BBC Portuguese,the World Cup,EVENT,2026_06_10
BBC Portuguese,BBC News,ORG,2026_06_10
BBC Portuguese,2026,DATE,2026_06_10
BBC Portuguese,World Cup,EVENT,2026_06_10
BBC Portuguese,the 1st,DATE,2026_06_10
BBC Russian,War,GPE,2026_06_10
BBC Russian,Ukraine,GPE,2026_06_10
BBC Russian,Ukrainian,GPE,2026_06_10
BBC Russian,Cheboksary,GPE,2026_06_10
BBC Russian,Russian,NORP,2026_06_10
BBC Russian,Zaporozhye,PERSON,2026_06_10
BBC Russian,Kharkov,GPE,2026_06_10
BBC Russian,Odessa,GPE,2026_06_10
BBC Russian,The United States,GPE,2026_06_10
BBC Russian,Iran,GPE,2026_06_10
BBC Russian,Apache,PRODUCT,2026_06_10
BBC Russian,the Strait of Hormuz,LOC,2026_06_10
BBC Russian,Iran,GPE,2026_06_10
BBC Russian,American,NORP,2026_06_10
BBC Russian,Russia,GPE,2026_06_10
BBC Russian,Qatar,GPE,2026_06_10
BBC Russian,the American World Cup,ORG,2026_06_10
BBC Russian,Somalia,GPE,2026_06_10
BBC Russian,the United States,GPE,2026_06_10
BBC Russian,the 2026,EVENT,2026_06_10
BBC Russian,World Cup,EVENT,2026_06_10
BBC Russian,NASA,ORG,2026_06_10
BBC Russian,Artemis,NORP,2026_06_10
BBC Russian,Moon,PERSON,2026_06_10
BBC Russian,World War II,EVENT,2026_06_10
BBC Russian,Chinese,NORP,2026_06_10
BBC Russian,Xi Jinping,PERSON,2026_06_10
BBC Russian,North Korea,GPE,2026_06_10
BBC Russian,Alexey Chigadayev,PERSON,2026_06_10
BBC Russian,Ukrainian Armed Forces,ORG,2026_06_10
BBC Russian,Crimea,ORG,2026_06_10
BBC Russian,10.53,CARDINAL,2026_06_10
BBC Russian,Israel,GPE,2026_06_10
BBC Russian,Lebanon,GPE,2026_06_10
BBC Russian,Iran,GPE,2026_06_10
BBC Russian,Kenya,GPE,2026_06_10
BBC Russian,US,GPE,2026_06_10
BBC Russian,Americans,NORP,2026_06_10
BBC Russian,Ebola,GPE,2026_06_10
BBC Japanese,US,GPE,2026_06_10
BBC Japanese,Iran,GPE,2026_06_10
BBC Japanese,US,GPE,2026_06_10
BBC Japanese,Strait,LOC,2026_06_10
BBC Japanese,U.S.,GPE,2026_06_10
BBC Japanese,Israeli,NORP,2026_06_10
BBC Japanese,the Middle East,LOC,2026_06_10
BBC Japanese,BBC International,ORG,2026_06_10
BBC Japanese,Zelensky,PERSON,2026_06_10
BBC Japanese,British,NORP,2026_06_10
BBC Japanese,Trump,ORG,2026_06_10
BBC Japanese,"1,09",CARDINAL,2026_06_10
BBC Japanese,Ukraine,GPE,2026_06_10
BBC Japanese,Russia,GPE,2026_06_10
BBC Japanese,Indian,NORP,2026_06_10
BBC Japanese,US,GPE,2026_06_10
BBC Japanese,Aurora,PERSON,2026_06_10
BBC Japanese,Iran,GPE,2026_06_10
BBC Japanese,Israel,GPE,2026_06_10
BBC Japanese,Iranian,NORP,2026_06_10
BBC Japanese,2026,CARDINAL,2026_06_10
BBC Japanese,World Cup,EVENT,2026_06_10
BBC Japanese,First Somali,ORG,2026_06_10
BBC Japanese,US,GPE,2026_06_10
BBC Swahili,the United States,GPE,2026_06_10
BBC Swahili,Iran,GPE,2026_06_10
BBC Swahili,US,GPE,2026_06_10
BBC Swahili,Iran,GPE,2026_06_10
BBC Swahili,Israel,GPE,2026_06_10
BBC Swahili,Tehran,GPE,2026_06_10
BBC Swahili,the 2026 World Cup,EVENT,2026_06_10
BBC Swahili,Tanzania,GPE,2026_06_10
BBC Swahili,BBC,ORG,2026_06_10
BBC Swahili,European,NORP,2026_06_10
BBC Swahili,Real Madrid,ORG,2026_06_10
BBC Swahili,Calafiori,PRODUCT,2026_06_10
BBC Swahili,Newcastle,GPE,2026_06_10
BBC Swahili,Lewis Hall,PERSON,2026_06_10
BBC Swahili,Iran,GPE,2026_06_10
BBC Swahili,Court,ORG,2026_06_10
BBC Swahili,the Court of Appeal,ORG,2026_06_10
BBC Swahili,Lebanon,GPE,2026_06_10
BBC Swahili,Israel,GPE,2026_06_10
