Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,Qué medidas están tomando los gobiernos para aliviar el aumento de los precios de los combustibles en América Latina y el mundo,What measures are governments taking to alleviate the increase in fuel prices in Latin America and the world?,0.0,2026_03_30
BBC Spanish,"Trump dice que EE.UU. podría apoderarse ""fácilmente"" de la isla de Jark, el centro neurálgico de la industria petrolera de Irán","Trump says US could 'easily' seize Jark Island, nerve center of Iran's oil industry",0.0,2026_03_30
BBC Spanish,Artemis II: cómo es la ambiciosa misión para regresar a la Luna después de 50 años,Artemis II: what the ambitious mission is like to return to the Moon after 50 years,0.0,2026_03_30
BBC Spanish,Los intrépidos ladrones que en apenas 3 minutos robaron pinturas valuadas en US$10 millones de un museo en Italia,The intrepid thieves who in just 3 minutes stole paintings valued at US$10 million from a museum in Italy,0.0,2026_03_30
BBC Spanish,"Las repartidoras de yogur que combaten la soledad en Japón, uno de los países más envejecidos del mundo","Yogurt delivery girls fighting loneliness in Japan, one of the oldest countries in the world",0.0,2026_03_30
BBC Spanish,Un petrolero de Rusia llega a Cuba con el permiso de Trump en medio del bloqueo de EE.UU. a la isla,A Russian oil tanker arrives in Cuba with Trump's permission amid the US blockade of the island,0.0,2026_03_30
BBC Spanish,Impiden a la máxima autoridad católica en Jerusalén entrar al lugar más sagrado del cristianismo el Domingo de Ramos,The highest Catholic authority in Jerusalem is prevented from entering the most sacred place in Christianity on Palm Sunday,0.0,2026_03_30
BBC Spanish,"Cómo fue la ""primera guerra de la historia"" en la región donde hoy se encuentra Irán","How was the ""first war in history"" in the region where Iran is today?",-1.0,2026_03_30
BBC Spanish,"""La riqueza de las naciones"": cómo un libro escrito hace 250 años aún influye en nuestras vidas","""The Wealth of Nations"": How a book written 250 years ago still influences our lives",0.0,2026_03_30
BBC Spanish,"La historia de la Monobloc, la humilde silla de plástico blanca que ha conquistado el mundo","The history of the Monobloc, the humble white plastic chair that has conquered the world",0.0,2026_03_30
BBC Hindi,"ट्रंप ने फिर बातचीत की कही बात, ईरान ने पाकिस्तान की भूमिका पर भी दिया जवाब","Trump again talked about talks, Iran also replied on Pakistan's role",0.0,2026_03_30
BBC Hindi,"लाइव,होर्मुज़ में ईरान के 'नियंत्रण' से जुड़े प्रस्ताव पर बोले अमेरिकी विदेश मंत्री मार्को रुबियो","Live, US Secretary of State Marco Rubio speaks on the proposal related to Iran's 'control' in Hormuz",0.0,2026_03_30
BBC Hindi,पाकिस्तानी क्रिकेट लीग में बॉल के साथ क्या हुआ जिस पर मचा हंगामा,What happened with the ball in Pakistani Cricket League that created an uproar?,0.0,2026_03_30
