Source_Name,Entity,Label,Scrape_Date
BBC Mundo,las cosas,PERSON,2026_08_26
BBC Mundo,más fuertes,PERSON,2026_08_26
BBC Mundo,mantienen alto su patriotismo,PERSON,2026_08_26
BBC Mundo,pese,NORP,2026_08_26
BBC Mundo,vez más la gravedad de la guerra,PERSON,2026_08_26
BBC Mundo,Cuba,GPE,2026_08_26
BBC Mundo,para alimentar,PERSON,2026_08_26
BBC Mundo,su población,PERSON,2026_08_26
BBC Mundo,Canadá,GPE,2026_08_26
BBC Mundo,la,GPE,2026_08_26
BBC Mundo,Trump,ORG,2026_08_26
BBC Mundo,plena guerra,ORG,2026_08_26
BBC Mundo,la,GPE,2026_08_26
BBC Mundo,el corazón,ORG,2026_08_26
BBC Mundo,"La historia de ""I Will Always Love You",ORG,2026_08_26
BBC Mundo,Dolly Parton,ORG,2026_08_26
BBC Mundo,Whitney Houston,PERSON,2026_08_26
BBC Mundo,un,ORG,2026_08_26
BBC Mundo,el exclusivo acceso de la BBC,ORG,2026_08_26
BBC Mundo,el Talibán,GPE,2026_08_26
BBC Mundo,Afganistán,PERSON,2026_08_26
BBC Mundo,Kenscoff,GPE,2026_08_26
BBC Mundo,la localidad de Haití,ORG,2026_08_26
BBC Mundo,47,CARDINAL,2026_08_26
BBC Mundo,noche,GPE,2026_08_26
BBC Mundo,vida de la,PERSON,2026_08_26
BBC Mundo,Dolly Parton,ORG,2026_08_26
BBC Mundo,Qué,ORG,2026_08_26
BBC Mundo,los péptidos,GPE,2026_08_26
BBC Mundo,para qué,PERSON,2026_08_26
BBC Mundo,los efectos de inyectárselos,PERSON,2026_08_26
BBC Mundo,18,CARDINAL,2026_08_26
BBC Mundo,un,ORG,2026_08_26
BBC Mundo,del Talibán,GPE,2026_08_26
BBC Mundo,Duración,PERSON,2026_08_26
BBC Hindi,ऑपरेशन सिंदूर,PERSON,2026_08_26
BBC Hindi,15,CARDINAL,2026_08_26
BBC Hindi,लाइव,ORG,2026_08_26
BBC Hindi,रहे हैं टारगेट,PERSON,2026_08_26
BBC Hindi,रहा,CARDINAL,2026_08_26
BBC Hindi,विज्ञापन,ORG,2026_08_26
BBC Hindi,इसराइल,PERSON,2026_08_26
BBC Hindi,हैं,PERSON,2026_08_26
BBC Hindi,मलेशियाई,ORG,2026_08_26
BBC Hindi,कहा,GPE,2026_08_26
BBC Hindi,यूपी,ORG,2026_08_26
BBC Hindi,ममदानी,GPE,2026_08_26
BBC Hindi,का किया विरोध,ORG,2026_08_26
BBC Hindi,नासिक,PERSON,2026_08_26
BBC Hindi,विशेष,PERSON,2026_08_26
BBC Portuguese,homens votam cada,PERSON,2026_08_26
BBC Portuguese,vez mais diferente,PERSON,2026_08_26
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_08_26
BBC Portuguese,Ronaldo Caiado,PERSON,2026_08_26
BBC Portuguese,Globo,ORG,2026_08_26
