Source_Name,Entity,Label
BBC Spanish,half,CARDINAL
BBC Spanish,Sudan,GPE
BBC Spanish,Matthei,GPE
BBC Spanish,Kaiser,PERSON
BBC Spanish,second,ORDINAL
BBC Spanish,Chile,GPE
BBC Spanish,Claudia Sheinbaum,PERSON
BBC Spanish,Mexico City,GPE
BBC Spanish,Franco,PERSON
BBC Spanish,Juan Carlos,PERSON
BBC Spanish,Spain,GPE
BBC Spanish,Thailand,GPE
BBC Hindi,Arab,NORP
BBC Hindi,Israeli,NORP
BBC Hindi,Zoharan Mamdani's,PERSON
BBC Hindi,Zohran Mamdani,PERSON
BBC Hindi,New York,GPE
BBC Hindi,America,GPE
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,first,ORDINAL
BBC Hindi,Zohran Mamdani's,PERSON
BBC Hindi,Rama,PERSON
BBC Hindi,Rahul Gandhi,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,New York,GPE
BBC Hindi,Zohran Mamdani,PERSON
BBC Hindi,Mamdani,PERSON
BBC Hindi,Dalit,PERSON
BBC Hindi,FIR,ORG
BBC Hindi,three,CARDINAL
BBC Portuguese,IR,ORG
BBC Portuguese,Prince William,PERSON
BBC Portuguese,Diana,PERSON
BBC Portuguese,Rio,GPE
BBC Portuguese,Castro,PERSON
BBC Portuguese,Papuda,ORG
BBC Portuguese,the Red Command,ORG
BBC Portuguese,Armed Forces,ORG
BBC Portuguese,New York,GPE
BBC Portuguese,Zohran Mamdani,PERSON
BBC Portuguese,Zohran Mamdani,PERSON
BBC Portuguese,1st Muslim,NORP
BBC Portuguese,New York,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,the White House,ORG
BBC Russian,Chechnya,GPE
BBC Russian,Baimuradova,ORG
BBC Russian,Viktor Orban's,PERSON
BBC Russian,Russian,NORP
BBC Russian,Hungary,GPE
BBC Russian,Trump,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zaporozhye,PERSON
BBC Russian,Putin,PERSON
BBC Russian,US,GPE
BBC Russian,Beaver Moon,WORK_OF_ART
BBC Russian,Two,CARDINAL
BBC Russian,Britain,GPE
BBC Russian,the Russian Ministry of Defense,ORG
BBC Russian,Putin,PERSON
BBC Russian,US,GPE
BBC Russian,12,CARDINAL
BBC Russian,Russian,NORP
BBC Russian,34.50,CARDINAL
BBC Russian,Zohran Mamdani,PERSON
BBC Russian,New York,GPE
BBC Russian,the US Democratic Party,ORG
BBC Russian,Trump,ORG
BBC Russian,the United States,GPE
BBC Russian,Russia,GPE
BBC Russian,Ukraine,GPE
BBC Japanese,The US Democratic Party,ORG
BBC Japanese,at least 12,CARDINAL
BBC Japanese,Kentucky,GPE
BBC Japanese,US,GPE
BBC Japanese,BBC,ORG
BBC Japanese,Gaza City,GPE
BBC Japanese,two years,DATE
BBC Japanese,Mamdani,PERSON
BBC Japanese,New York,GPE
BBC Japanese,"1,58",CARDINAL
BBC Japanese,Mexican,NORP
BBC Japanese,At least 114,CARDINAL
BBC Japanese,Philippines,GPE
BBC Japanese,Democrat,NORP
BBC Japanese,Mamdani,PERSON
BBC Japanese,New York,GPE
BBC Japanese,US,GPE
BBC Japanese,Cheney,PERSON
BBC Japanese,age 84,DATE
BBC Japanese,Trump,ORG
BBC Japanese,Beckham,PERSON
BBC Japanese,David'',PERSON
BBC Japanese,Ishiguro,PERSON
BBC Japanese,British,NORP
BBC Swahili,Tanzania,GPE
BBC Swahili,2025,DATE
BBC Swahili,democratic,NORP
BBC Swahili,El Fasher,ORG
BBC Swahili,Heche,ORG
BBC Swahili,two,CARDINAL
BBC Swahili,Tanzania,GPE
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Thursday,DATE
BBC Swahili,Real Madrid,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,New York,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Wednesday,DATE
