Source_Name,Entity,Label
BBC Spanish,the United States',GPE
BBC Spanish,Russia,GPE
BBC Spanish,Ukraine,GPE
BBC Spanish,Frenchman,PERSON
BBC Spanish,Marseille,ORG
BBC Spanish,two,CARDINAL
BBC Spanish,20 years,DATE
BBC Spanish,Mexico,GPE
BBC Spanish,two,CARDINAL
BBC Spanish,Australian,NORP
BBC Spanish,"140,000 years ago",DATE
BBC Spanish,Homo,ORG
BBC Spanish,Neanderthal,NORP
BBC Spanish,Sun,LOC
BBC Hindi,Fatima Bosch,PERSON
BBC Hindi,Universe,PERSON
BBC Hindi,Chirag,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,Dharamsthala,GPE
BBC Hindi,Nitish,NORP
BBC Hindi,Bihar,GPE
BBC Hindi,MLA,PERSON
BBC Hindi,MLC,ORG
BBC Hindi,Upendra Kushwaha's,PERSON
BBC Hindi,Nitish,NORP
BBC Hindi,the age of 16,DATE
BBC Hindi,CIA,ORG
BBC Hindi,so many days in,DATE
BBC Hindi,US,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,India,GPE
BBC Hindi,Congress,ORG
BBC Hindi,about three,CARDINAL
BBC Hindi,one,CARDINAL
BBC Hindi,Muslim,NORP
BBC Hindi,Nitish,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,40%,PERCENT
BBC Portuguese,Brazil,GPE
BBC Portuguese,Celso Amorim,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Friday,DATE
BBC Portuguese,1.01,CARDINAL
BBC Portuguese,Jorge Messias,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Messias,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Court,ORG
BBC Portuguese,Tony Tornado,PERSON
BBC Portuguese,95 years old,DATE
BBC Portuguese,1001,DATE
BBC Portuguese,Brazil,GPE
BBC Russian,30th,ORDINAL
BBC Russian,Bosnia,GPE
BBC Russian,Donald Trump,PERSON
BBC Russian,Lukashenko,PERSON
BBC Russian,American,NORP
BBC Russian,Lithuania,GPE
BBC Russian,Belarus,GPE
BBC Russian,a week,DATE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Trump,ORG
BBC Russian,five,CARDINAL
BBC Russian,Russian,NORP
BBC Russian,Zaporozhye,PERSON
BBC Russian,US,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Kyiv,GPE
BBC Russian,American,NORP
BBC Russian,Brazil,GPE
BBC Russian,Russian,NORP
BBC Russian,Ternopil,PERSON
BBC Russian,US Congressional,ORG
BBC Russian,Yantar,WORK_OF_ART
BBC Russian,Britain,GPE
BBC Russian,Russian,NORP
BBC Russian,Japan,GPE
BBC Russian,China,GPE
BBC Russian,Taiwan,GPE
BBC Russian,Beijing,GPE
BBC Russian,Tokyo,GPE
BBC Russian,Trump,ORG
BBC Russian,first,ORDINAL
BBC Russian,Russia,GPE
BBC Russian,Ukraine,GPE
BBC Japanese,Democratic,NORP
BBC Japanese,US,GPE
BBC Japanese,Britain,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,US,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Zelenskyy,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,US,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,Palestinian,NORP
BBC Japanese,BBC,ORG
BBC Japanese,"1,40",CARDINAL
BBC Japanese,Commentary] Deaflympics,ORG
BBC Japanese,100th,ORDINAL
BBC Japanese,Tokyo,GPE
BBC Japanese,Para,LOC
BBC Japanese,US,GPE
BBC Japanese,BBC,ORG
BBC Japanese,Trump,ORG
BBC Japanese,South Korea's,GPE
BBC Japanese,Hyundai,ORG
BBC Japanese,White House,ORG
BBC Japanese,Georgia,GPE
BBC Japanese,US,GPE
BBC Japanese,Justice Department,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,US,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,US,GPE
BBC Japanese,Russia,GPE
BBC Swahili,Zelensky,PERSON
BBC Swahili,Trump,ORG
BBC Swahili,the United States,GPE
BBC Swahili,Russia,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,October 29 Commission,DATE
BBC Swahili,three months,DATE
BBC Swahili,7,CARDINAL
BBC Swahili,Thousands,CARDINAL
BBC Swahili,Ukrainian,NORP
BBC Swahili,Russia,GPE
BBC Swahili,Commonwealth,ORG
BBC Swahili,Venezuela,GPE
BBC Swahili,US,GPE
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Friday,DATE
BBC Swahili,Liverpool,GPE
BBC Swahili,Newcastle,GPE
BBC Swahili,Anderson,PERSON
BBC Swahili,Gattuso,PERSON
BBC Swahili,Europe,LOC
BBC Swahili,the World Cup,EVENT
BBC Swahili,Iran,GPE
BBC Swahili,Will Raila Odinga's,PERSON
BBC Swahili,October 29 Commission,DATE
BBC Swahili,CCM,ORG
