Source_Name,Entity,Label
BBC Spanish,Hamas,ORG
BBC Spanish,over 20,CARDINAL
BBC Spanish,Israel,GPE
BBC Spanish,first,ORDINAL
BBC Spanish,Palestinian,NORP
BBC Spanish,20,CARDINAL
BBC Spanish,Hamas,ORG
BBC Spanish,Israel,GPE
BBC Spanish,4,CARDINAL
BBC Spanish,Peru,GPE
BBC Spanish,Dina Boluarte,PERSON
BBC Spanish,Carlo Rovelli,PERSON
BBC Spanish,BBC,ORG
BBC Hindi,Trump,ORG
BBC Hindi,Israeli Parliament,ORG
BBC Hindi,two,CARDINAL
BBC Hindi,House,ORG
BBC Hindi,Trump,PERSON
BBC Hindi,Israeli,NORP
BBC Hindi,Gaza,GPE
BBC Hindi,20,CARDINAL
BBC Hindi,Manipur,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Afghanistan,GPE
BBC Hindi,PM Modi,GPE
BBC Hindi,Sharm el-Sheikh,GPE
BBC Hindi,Gaza,GPE
BBC Hindi,NDA,GPE
BBC Hindi,Bihar,GPE
BBC Portuguese,Hamas,ORG
BBC Portuguese,20,CARDINAL
BBC Portuguese,Gaza,GPE
BBC Portuguese,Israel,GPE
BBC Portuguese,Palestinian,NORP
BBC Portuguese,1st,DATE
BBC Portuguese,Gaza,GPE
BBC Portuguese,Hamas,ORG
BBC Portuguese,Israel,GPE
BBC Portuguese,Nobel Prize in Economics,WORK_OF_ART
BBC Portuguese,3,CARDINAL
BBC Portuguese,Pope Leo,PERSON
BBC Portuguese,Vatican,FAC
BBC Portuguese,two,CARDINAL
BBC Portuguese,Hamas,ORG
BBC Portuguese,Palestinian,NORP
BBC Portuguese,at least 27,CARDINAL
BBC Portuguese,Gaza,GPE
BBC Portuguese,thousands,CARDINAL
BBC Portuguese,Palestinians,NORP
BBC Portuguese,Gaza,GPE
BBC Portuguese,Brazilian,NORP
BBC Portuguese,the Nobel Prize for Physics,WORK_OF_ART
BBC Portuguese,Rome,GPE
BBC Portuguese,Brazil,GPE
BBC Portuguese,Russia,GPE
BBC Russian,The Ukrainian Armed Forces,ORG
BBC Russian,Zaporozhye,PERSON
BBC Russian,Russian,NORP
BBC Russian,Dobropillia,LOC
BBC Russian,Israeli,NORP
BBC Russian,Hamas,ORG
BBC Russian,Trump,ORG
BBC Russian,Knesset,ORG
BBC Russian,Egypt,GPE
BBC Russian,48,CARDINAL
BBC Russian,Hamas,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Trump,PERSON
BBC Russian,Tomahawk,PRODUCT
BBC Russian,Kyiv,PERSON
BBC Russian,Putin,PERSON
BBC Russian,Hamas,ORG
BBC Russian,20,CARDINAL
BBC Russian,Israeli,NORP
BBC Russian,2025,DATE
BBC Russian,Mokyr,GPE
BBC Russian,Howitt,PERSON
BBC Russian,Media,ORG
BBC Russian,Madagascar,GPE
BBC Russian,Israeli,NORP
BBC Japanese,Hamas,ORG
BBC Japanese,Palestinians,NORP
BBC Japanese,Israel,GPE
BBC Japanese,the West Bank,GPE
BBC Japanese,China,GPE
BBC Japanese,US,GPE
BBC Japanese,Hamas,ORG
BBC Japanese,Gaza City,GPE
BBC Japanese,Taliban,ORG
BBC Japanese,Pakistani,NORP
BBC Japanese,West Africa's,GPE
BBC Japanese,Mali,PERSON
BBC Japanese,US,GPE
BBC Japanese,"10,000",MONEY
BBC Japanese,Gaza,GPE
BBC Japanese,Israeli,NORP
BBC Japanese,Gaza,GPE
BBC Japanese,Nobel Peace Prize,WORK_OF_ART
BBC Japanese,Venezuelan,NORP
BBC Japanese,Maria Colina Machado,PERSON
BBC Japanese,French,NORP
BBC Japanese,Macron,PERSON
BBC Japanese,Le Cornu,ORG
BBC Japanese,100%,PERCENT
BBC Japanese,China,GPE
BBC Swahili,Trump,PERSON
BBC Swahili,Egypt,GPE
BBC Swahili,second,ORDINAL
BBC Swahili,Gaza,GPE
BBC Swahili,Mnemba,PERSON
BBC Swahili,three,CARDINAL
BBC Swahili,three,CARDINAL
BBC Swahili,Hamas,ORG
BBC Swahili,Gaza City,GPE
BBC Swahili,South African,NORP
BBC Swahili,Tel Aviv,GPE
BBC Swahili,European,NORP
BBC Swahili,Monday,DATE
BBC Swahili,Barcelona YAGOMA,ORG
BBC Swahili,Robert Lewandowski,PERSON
BBC Swahili,Madagascar,PERSON
