Source_Name,Entity,Label
BBC Spanish,Iran,GPE
BBC Spanish,Spaniards,PERSON
BBC Spanish,the Alta Guajira,ORG
BBC Spanish,Venezuela,GPE
BBC Spanish,Switzerland,GPE
BBC Spanish,40,CARDINAL
BBC Spanish,6.5,CARDINAL
BBC Spanish,Mexico,GPE
BBC Hindi,Venezuela,GPE
BBC Hindi,first,ORDINAL
BBC Hindi,US,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Jaishankar,PERSON
BBC Hindi,Dhaka,GPE
BBC Hindi,Hundred year old,DATE
BBC Hindi,Lakshmibai,PERSON
BBC Hindi,3.4,CARDINAL
BBC Hindi,AIIMS,ORG
BBC Hindi,Khaleda Zia's,PERSON
BBC Hindi,Jalpaiguri,GPE
BBC Hindi,India,GPE
BBC Hindi,Iskander Majumdar,PERSON
BBC Hindi,BCCI,ORG
BBC Hindi,Bangladesh,GPE
BBC Hindi,Mustafizur Rahman,PERSON
BBC Hindi,KKR,ORG
BBC Hindi,Bangladesh,GPE
BBC Hindi,Nepal,GPE
BBC Hindi,India,GPE
BBC Hindi,China,GPE
BBC Hindi,BYD,ORG
BBC Hindi,Elon Musk's,PERSON
BBC Hindi,Tesla,ORG
BBC Hindi,Swiss,NORP
BBC Hindi,Zohran Mamdani's,PERSON
BBC Hindi,Omar Khalid,PERSON
BBC Hindi,BJP,ORG
BBC Hindi,India,GPE
BBC Portuguese,Latin America,LOC
BBC Portuguese,2026,DATE
BBC Portuguese,25 years,DATE
BBC Portuguese,Brazil,GPE
BBC Portuguese,Alexandre de Moraes,PERSON
BBC Portuguese,mafia,ORG
BBC Portuguese,2.06,CARDINAL
BBC Portuguese,Switzerland,GPE
BBC Portuguese,Switzerland,GPE
BBC Portuguese,at least 40,CARDINAL
BBC Portuguese,0.09,CARDINAL
BBC Portuguese,one,CARDINAL
BBC Portuguese,Switzerland,GPE
BBC Portuguese,0.43,CARDINAL
BBC Portuguese,seconds,TIME
BBC Portuguese,at least 40,CARDINAL
BBC Portuguese,Switzerland,GPE
BBC Russian,Caracas,GPE
BBC Russian,Trump,PERSON
BBC Russian,Venezuela,GPE
BBC Russian,New Year's Eve,EVENT
BBC Russian,Kherson,PERSON
BBC Russian,Yemen,GPE
BBC Russian,Saudi Arabia's,GPE
BBC Russian,Emirati,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,two,CARDINAL
BBC Russian,Kharkov,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Budanov,PERSON
BBC Russian,Zelensky,PERSON
BBC Russian,Kirill Budanov,PERSON
BBC Russian,Swiss,NORP
BBC Russian,US,GPE
BBC Russian,Iran,GPE
BBC Russian,CIA,ORG
BBC Russian,Ukrainian,NORP
BBC Russian,Putin,PERSON
BBC Russian,Russian,NORP
BBC Russian,the United States,GPE
BBC Russian,More than 27 million,CARDINAL
BBC Russian,Americans,NORP
BBC Russian,2026,DATE
BBC Russian,About 40,CARDINAL
BBC Russian,Swiss,NORP
BBC Japanese,Swiss,NORP
BBC Japanese,Zelensky,PERSON
BBC Japanese,Budanov,PERSON
BBC Japanese,Iran,GPE
BBC Japanese,Magnitude 6.5,PERSON
BBC Japanese,at least 2,CARDINAL
BBC Japanese,Mexico,GPE
BBC Japanese,Victim,PERSON
BBC Japanese,Grok,PERSON
BBC Japanese,US,GPE
BBC Japanese,Four,CARDINAL
BBC Japanese,New York City,GPE
BBC Japanese,Mamdani,PERSON
BBC Japanese,Swiss,NORP
BBC Japanese,EU,ORG
BBC Japanese,Russia,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Putin,PERSON
BBC Swahili,Venezuela,GPE
BBC Swahili,the United States,GPE
BBC Swahili,Tanzanian,NORP
BBC Swahili,2025,DATE
BBC Swahili,Europe,LOC
BBC Swahili,Saturday,DATE
BBC Swahili,Rodrygo wants Arsenal,ORG
BBC Swahili,Morgan,ORG
BBC Swahili,Nwaneri Chelsea,PERSON
BBC Swahili,2025,DATE
BBC Swahili,16,CARDINAL
BBC Swahili,today,DATE
BBC Swahili,American,NORP
BBC Swahili,Maresca,GPE
BBC Swahili,Chelsea,ORG
BBC Swahili,Kenya,GPE
BBC Swahili,2026,DATE
BBC Swahili,Raila Odinga,GPE
BBC Swahili,Five,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,Israel,GPE
BBC Swahili,7,CARDINAL
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Friday,DATE
BBC Swahili,Mohamed Salah,PERSON
