Source_Name,Entity,Label
BBC Spanish,Russia,GPE
BBC Spanish,France,GPE
BBC Spanish,10 years,DATE
BBC Spanish,Bataclan,NORP
BBC Spanish,Epstein,PERSON
BBC Spanish,Trump,ORG
BBC Spanish,hours,TIME
BBC Spanish,one,CARDINAL
BBC Hindi,Muslim World League,ORG
BBC Hindi,Delhi,GPE
BBC Hindi,Hema Malini,PERSON
BBC Hindi,Dharmendra,ORG
BBC Hindi,Hindus,NORP
BBC Hindi,Pakistani,NORP
BBC Hindi,Shoaib Akhtar,PERSON
BBC Hindi,Sri Lanka',PERSON
BBC Hindi,Islamabad,GPE
BBC Hindi,one,CARDINAL
BBC Hindi,Shivamurugan,GPE
BBC Hindi,26 hours,TIME
BBC Hindi,Rajasthan,PERSON
BBC Hindi,Russia,GPE
BBC Hindi,America,GPE
BBC Hindi,the Caribbean Sea,LOC
BBC Portuguese,US,GPE
BBC Portuguese,Vieira,PERSON
BBC Portuguese,Rubio,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,hours,TIME
BBC Portuguese,Instagram,ORG
BBC Portuguese,TikTok,ORG
BBC Portuguese,Italy,GPE
BBC Portuguese,the Bosnian war,EVENT
BBC Portuguese,Brazil,GPE
BBC Portuguese,Gisele Bündchen,PERSON
BBC Portuguese,Rodrigo Hilbert,PERSON
BBC Portuguese,Afghan,NORP
BBC Portuguese,Europe,LOC
BBC Russian,Trump,ORG
BBC Russian,US,GPE
BBC Russian,Democrats,NORP
BBC Russian,Epstein,PERSON
BBC Russian,Trump,ORG
BBC Russian,The White House,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,the Armed Forces of Ukraine,ORG
BBC Russian,Pokrovsk,GPE
BBC Russian,230,MONEY
BBC Russian,Apple,ORG
BBC Russian,Russian,NORP
BBC Russian,Pokrovsk,GPE
BBC Russian,BBC,ORG
BBC Russian,Afghan,NORP
BBC Russian,West,LOC
BBC Russian,Israeli,NORP
BBC Russian,Palestinian,NORP
BBC Russian,the West Bank,GPE
BBC Russian,Palestinians,NORP
BBC Russian,Damascus National Museum,ORG
BBC Russian,Kazakh,ORG
BBC Japanese,US,GPE
BBC Japanese,43 days,DATE
BBC Japanese,Trump,ORG
BBC Japanese,U.S. House of Representatives committee,ORG
BBC Japanese,Epstein,PRODUCT
BBC Japanese,Trump,ORG
BBC Japanese,Britain,GPE
BBC Japanese,Andrew,PERSON
BBC Japanese,Ukraine,GPE
BBC Japanese,Zelenskiy,ORG
BBC Japanese,two,CARDINAL
BBC Japanese,Chinese,NORP
BBC Japanese,Queen of Cryptocurrency,WORK_OF_ART
BBC Japanese,11 years,DATE
BBC Japanese,UK,GPE
BBC Japanese,Indian,NORP
BBC Japanese,Delhi,GPE
BBC Japanese,Taliban,ORG
BBC Japanese,Without Borders,ORG
BBC Japanese,BBC,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,BBC,ORG
BBC Japanese,Viewer,ORG
BBC Japanese,"1,47",CARDINAL
BBC Japanese,Britain,GPE
BBC Japanese,Starmer,PERSON
BBC Swahili,Mwigulu Nchemba,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Four,CARDINAL
BBC Swahili,one,CARDINAL
BBC Swahili,the World Cup,EVENT
BBC Swahili,African,NORP
BBC Swahili,RSF,ORG
BBC Swahili,Rubio,PERSON
BBC Swahili,European,NORP
BBC Swahili,Barcelona,GPE
BBC Swahili,Kane,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,Hunter,PERSON
BBC Swahili,Chatbots,PERSON
BBC Swahili,Sudan,GPE
BBC Swahili,Trump,PERSON
BBC Swahili,BBC,ORG
