Source_Name,Entity,Label
BBC Spanish,Palestinian,NORP
BBC Spanish,Hamas,ORG
BBC Spanish,Gaza,GPE
BBC Spanish,Israel,GPE
BBC Spanish,US,GPE
BBC Spanish,Hong Kong,GPE
BBC Spanish,at least 55,CARDINAL
BBC Spanish,hundreds,CARDINAL
BBC Spanish,Venezuela,GPE
BBC Spanish,six,CARDINAL
BBC Spanish,13,CARDINAL
BBC Spanish,18,DATE
BBC Spanish,El Salvador,GPE
BBC Spanish,Uruguay,PERSON
BBC Hindi,Afghan,NORP
BBC Hindi,the White House,FAC
BBC Hindi,first,ORDINAL
BBC Hindi,Dharmendra,PERSON
BBC Hindi,Jammu,GPE
BBC Hindi,Kashmir,LOC
BBC Hindi,Muslim,NORP
BBC Hindi,Mata Vaishno Devi Medical College,ORG
BBC Hindi,Pakistan,GPE
BBC Hindi,this year,DATE
BBC Hindi,Hong Kong,GPE
BBC Hindi,Hong Kong's,GPE
BBC Hindi,at least 44,CARDINAL
BBC Hindi,279,CARDINAL
BBC Hindi,Hong Kong's,GPE
BBC Hindi,10,CARDINAL
BBC Hindi,Kerala High Court,ORG
BBC Hindi,PM Modi,GPE
BBC Hindi,Ram,ORG
BBC Portuguese,AI,GPE
BBC Portuguese,Brazil,GPE
BBC Portuguese,Hong Kong,GPE
BBC Portuguese,more than 40,CARDINAL
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,American,NORP
BBC Portuguese,Michelle,ORG
BBC Portuguese,Tarcísio,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,27-year,DATE
BBC Portuguese,Federal Police,ORG
BBC Portuguese,Venezuelans,NORP
BBC Portuguese,US,GPE
BBC Portuguese,Netflix,GPE
BBC Portuguese,40 years,DATE
BBC Russian,Washington,GPE
BBC Russian,the White House,FAC
BBC Russian,two,CARDINAL
BBC Russian,National Guard,ORG
BBC Russian,Hong Kong,GPE
BBC Russian,Three,CARDINAL
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Kherson,GPE
BBC Russian,Odessa,GPE
BBC Russian,Dnepropetrovsk,GPE
BBC Russian,Witkoff,ORG
BBC Russian,Ushakov,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,up to 30 years,DATE
BBC Russian,five,CARDINAL
BBC Russian,Keir Starmer's,PERSON
BBC Russian,Britain,GPE
BBC Russian,Italian Parliament,ORG
BBC Russian,Million,CARDINAL
BBC Russian,Germany,GPE
BBC Russian,Russian,NORP
BBC Russian,Mali,GPE
BBC Russian,BBC,ORG
BBC Russian,Ukraine,GPE
BBC Russian,Russia,GPE
BBC Russian,Trump,PERSON
BBC Russian,Witkoff,PERSON
BBC Russian,Ushakov,PERSON
BBC Japanese,Hong Kong,GPE
BBC Japanese,at least 44,CARDINAL
BBC Japanese,279,CARDINAL
BBC Japanese,Hong Kong,GPE
BBC Japanese,Trump,ORG
BBC Japanese,US,GPE
BBC Japanese,Witkoff,PERSON
BBC Japanese,Russian,NORP
BBC Japanese,Exchequer,ORG
BBC Japanese,over £26 billion,MONEY
BBC Japanese,UK,GPE
BBC Japanese,Italian,NORP
BBC Japanese,Asahi,ORG
BBC Japanese,1.5 million,CARDINAL
BBC Japanese,September,DATE
BBC Japanese,Hong Kong,GPE
BBC Japanese,Thailand,GPE
BBC Japanese,Southeast Asian,NORP
BBC Japanese,American,NORP
BBC Japanese,India,GPE
BBC Swahili,9,CARDINAL
BBC Swahili,the European Parliament,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,American,NORP
BBC Swahili,the White House,FAC
BBC Swahili,the ICC Court,ORG
BBC Swahili,10,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,the ICC Court,ORG
BBC Swahili,Guinea,GPE
BBC Swahili,European,NORP
BBC Swahili,Samu,ORG
BBC Swahili,Arsenal,ORG
BBC Swahili,Chelsea,PERSON
BBC Swahili,Spurs,PERSON
BBC Swahili,7,CARDINAL
BBC Swahili,Tanzania,GPE
BBC Swahili,the Ryukyu Islands,GPE
BBC Swahili,China,GPE
BBC Swahili,Japan,GPE
