Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,"El estudiante que repara billetes en Gaza, donde no entra dinero desde hace más de 2 años","The student who repairs banknotes in Gaza, where no money has entered for more than 2 years",0.5,2025_12_03
BBC Spanish,"El gobierno de Trump paraliza los procesos de residencia y ciudadanía para migrantes de Venezuela, Cuba, Haití y otros 16 países","The Trump administration paralyzes the residency and citizenship processes for migrants from Venezuela, Cuba, Haiti and 16 other countries",-0.125,2025_12_03
BBC Spanish,"""Apoyo a Maduro para la defensa de nuestra nación por la vía de las armas y para abrir el diálogo con EE.UU."": el Fiscal General de Venezuela en entrevista con la BBC","""I support Maduro to defend our nation through arms and to open dialogue with the US"": the Attorney General of Venezuela in an interview with the BBC",0.025,2025_12_03
BBC Spanish,Honduras en vilo tras el reinicio del conteo de votos de las presidenciales: el centrista Nasralla supera por la mínima al conservador Asfura,Honduras in suspense after the restart of the presidential vote count: the centrist Nasralla narrowly beats the conservative Asfura,-0.2,2025_12_03
BBC Spanish,"""Fue una tragedia anunciada"": el joven brasileño que murió tras meterse en el recinto de los leones en un zoológico de Brasil","""It was a tragedy foretold"": the young Brazilian who died after getting into the lion enclosure at a zoo in Brazil",0.1,2025_12_03
BBC Hindi,"पुतिन के दौरे से पहले रूस ने भारत के पाले में डाली गेंद, भारत क्या करेगा फ़ैसला?","Before Putin's visit, Russia put the ball in India's court, what will India decide?",0.0,2025_12_03
BBC Hindi,"लाइव,दिल्ली एमसीडी उपचुनाव नतीजे पर आम आदमी पार्टी ने लगाया आरोप, बीजेपी ने ये कहा","Live, Aam Aadmi Party made allegations on Delhi MCD by-election results, BJP said this",0.1363636363636363,2025_12_03
BBC Hindi,रुबैया सईद के अपहरण ने पूरे भारत को कैसे हिला दिया था,How Rubaiya Saeed's kidnapping shook the whole of India,0.2,2025_12_03
BBC Hindi,असम का 'स्पेशल रिवीज़न' दूसरे राज्यों में SIR से अलग कैसे? क्या हैं आशंकाएं?,How is Assam's 'Special Revision' different from SIR in other states? What are the fears?,0.0773809523809523,2025_12_03
BBC Hindi,'एक मक़सद ने दुश्मनों को एक साथ ला दिया': श्रीलंका में पाकिस्तानी और भारतीय सेना के बचाव कार्यों की चर्चा,'One cause brought together enemies': Discussion of rescue operations by Pakistani and Indian armies in Sri Lanka,0.0,2025_12_03
BBC Hindi,"दुनिया की सबसे तेज़ अर्थव्यवस्थाओं में शामिल भारत का रुपया दबाव में, क्या हैं संकेत?","India's rupee, which is among the fastest economies of the world, is under pressure, what are the signs?",0.0,2025_12_03
BBC Hindi,"पुतिन के भारत दौरे से पहले फ़्रांस, ब्रिटेन और जर्मनी के राजनयिकों के लेख पर विवाद","Controversy over article by diplomats of France, Britain and Germany before Putin's visit to India",0.0,2025_12_03
