Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,España borra del campo a la Argentina de Messi y consigue su segundo Mundial con un gran juego de equipo,Spain erases Messi's Argentina from the field and wins its second World Cup with a great team play,1.0,2026_07_20
BBC Mundo,¿Una victoria para el fútbol?: España derrota a Argentina con un juego limpio frente a la agresividad de sus rivales,A victory for football?: Spain defeats Argentina with fair play against the aggressiveness of its rivals,1.0,2026_07_20
BBC Mundo,"""Gracias, Messi"": por qué el capitán de Argentina demostró en este Mundial que es una leyenda del fútbol","""Thank you, Messi"": why the Argentina captain showed in this World Cup that he is a football legend",0.0,2026_07_20
BBC Mundo,16 títulos en 5 años: por qué España es una fuerza tan dominante en el fútbol masculino y femenino,16 titles in 5 years: why Spain is such a dominant force in men's and women's football,0.0,2026_07_20
BBC Mundo,7 en 10 años: por qué Reino Unido ha tenido tantos primeros ministros en la última década,7 in 10 years: why the UK has had so many prime ministers in the last decade,0.0,2026_07_20
BBC Mundo,Las imágenes que deja la final del Mundial más grande de la historia en la que España se coronó campeona y hubo un show de medio tiempo,The images left by the final of the biggest World Cup in history in which Spain was crowned champion and there was a halftime show,0.0,2026_07_20
BBC Mundo,La nueva generación dorada que dio otro Mundial a España (y cómo se compara con la campeona de Sudáfrica 2010),The new golden generation that gave Spain another World Cup (and how it compares to the 2010 South Africa champion),0.0,2026_07_20
BBC Mundo,"El legado que deja el Mundial 2026, el torneo más grande de la historia que dividió al mundo del fútbol y aumentó el escrutinio sobre la FIFA","The legacy left by the 2026 World Cup, the largest tournament in history that divided the world of football and increased scrutiny on FIFA",0.0,2026_07_20
BBC Mundo,"""A veces no sé cómo ayudarle"": Marc Cucurella, el campeón de la selección española al que el diagnóstico de autismo de su hijo le cambió la vida","""Sometimes I don't know how to help him"": Marc Cucurella, the Spanish national team champion whose son's autism diagnosis changed his life",0.0,2026_07_20
BBC Mundo,¡ESPAÑA CAMPEONA! Así te contamos cómo La Roja se impuso 1-0 contra Argentina y logró su segundo Mundial,SPAIN CHAMPION! This is how we tell you how La Roja won 1-0 against Argentina and won its second World Cup,0.0,2026_07_20
BBC Hindi,दिल्ली पुलिस के अभिजीत दीपके को ले लाने के दावे से पलटी सीजेपी,CJP backtracks on Delhi Police's claim of bringing Abhijeet Deepke,0.0,2026_07_20
