Source_Name,Entity,Label
BBC Spanish,Belgium,GPE
BBC Spanish,the European Union,ORG
BBC Spanish,Nasry Asfura,PERSON
BBC Spanish,Salvador Nasralla,PERSON
BBC Spanish,Honduras,GPE
BBC Spanish,Honduran,NORP
BBC Spanish,Asfura,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Nasralla,PERSON
BBC Spanish,Venezuelans,NORP
BBC Spanish,Miami,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Joaquín Guzmán,PERSON
BBC Spanish,one,CARDINAL
BBC Spanish,El Chapo's,ORG
BBC Spanish,US,GPE
BBC Hindi,Khaleda Zia,PERSON
BBC Hindi,Jyotiraditya Scindia,PERSON
BBC Hindi,Sanchar Sathi',PERSON
BBC Hindi,Sanchar Sathi,PERSON
BBC Hindi,West Bengal,GPE
BBC Hindi,Bangladesh,GPE
BBC Hindi,winter,DATE
BBC Hindi,IMF,ORG
BBC Hindi,India,GPE
BBC Hindi,Amitabh Bachchan,PERSON
BBC Hindi,22,CARDINAL
BBC Portuguese,Amazonian,NORP
BBC Portuguese,third,ORDINAL
BBC Portuguese,Brazil,GPE
BBC Portuguese,the year,DATE
BBC Portuguese,British,NORP
BBC Portuguese,Brazilian,NORP
BBC Portuguese,AI,GPE
BBC Portuguese,Dutch,NORP
BBC Portuguese,Denmark,GPE
BBC Portuguese,Vaca Muerta,PERSON
BBC Portuguese,Argentina,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,US Secret Service,ORG
BBC Portuguese,China,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Putin,PERSON
BBC Russian,Witkoff,ORG
BBC Russian,Luigi Mangione,PERSON
BBC Russian,New York,GPE
BBC Russian,the United States,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,about three,CARDINAL
BBC Russian,Witkoff,ORG
BBC Russian,Moscow,GPE
BBC Russian,South Korea,GPE
BBC Russian,more than 120 thousand,CARDINAL
BBC Russian,The Oxford Dictionary,ORG
BBC Russian,the year,DATE
BBC Russian,Three,CARDINAL
BBC Russian,Singapore,GPE
BBC Russian,two days,DATE
BBC Russian,Ali Karimli,PERSON
BBC Russian,one,CARDINAL
BBC Russian,Azerbaijan,GPE
BBC Russian,South Africa,GPE
BBC Russian,four,CARDINAL
BBC Russian,Russian,NORP
BBC Russian,Ukraine,GPE
BBC Japanese,US,GPE
BBC Japanese,Putin,PERSON
BBC Japanese,US Navy,ORG
BBC Japanese,White House,ORG
BBC Japanese,Venezuela,GPE
BBC Japanese,days,DATE
BBC Japanese,Four,CARDINAL
BBC Japanese,South Korea,GPE
BBC Japanese,"120,000",CARDINAL
BBC Japanese,IP,ORG
BBC Japanese,Southeast Asia,LOC
BBC Japanese,South Asia,LOC
BBC Japanese,"1,47",CARDINAL
BBC Japanese,British,NORP
BBC Japanese,Tom Stoppard,PERSON
BBC Japanese,Singapore,GPE
BBC Japanese,3,CARDINAL
BBC Japanese,2 days,DATE
BBC Japanese,this year,DATE
BBC Japanese,2003,DATE
BBC Japanese,year,DATE
BBC Japanese,English Dictionary,WORK_OF_ART
BBC Japanese,Sri Lanka,PERSON
BBC Japanese,more than 330,CARDINAL
BBC Swahili,Zelensky,PERSON
BBC Swahili,Ukraine,GPE
BBC Swahili,Russia,GPE
BBC Swahili,Liverpool,ORG
BBC Swahili,Salah,PERSON
BBC Swahili,12 Day War,DATE
BBC Swahili,Iran,GPE
BBC Swahili,Israeli,NORP
BBC Swahili,Tuesday,DATE
BBC Swahili,Trafford,ORG
BBC Swahili,Manchester City,GPE
BBC Swahili,9,CARDINAL
BBC Swahili,October 29,DATE
BBC Swahili,Russia,GPE
BBC Swahili,NATO,ORG
BBC Swahili,Ukraine,GPE
BBC Swahili,Nigeria,GPE
BBC Swahili,10,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,Green Card',PRODUCT
BBC Swahili,Tanzania,GPE
BBC Swahili,Thousands,CARDINAL
BBC Swahili,Georgia,GPE
