Source_Name,Entity,Label
BBC Spanish,Javier Milei's,ORG
BBC Spanish,Today,DATE
BBC Spanish,Argentina,GPE
BBC Spanish,Two,CARDINAL
BBC Spanish,Louvre,PERSON
BBC Spanish,48,CARDINAL
BBC Spanish,Russian,NORP
BBC Spanish,Ukraine,GPE
BBC Spanish,3,CARDINAL
BBC Spanish,Sammi,ORG
BBC Spanish,Safi,ORG
BBC Spanish,Muslim,NORP
BBC Spanish,Jewish,NORP
BBC Spanish,Taliban,ORG
BBC Hindi,Kailash Vijayvargiya's,ORG
BBC Hindi,5,CARDINAL
BBC Hindi,BJP,ORG
BBC Hindi,Delhi,GPE
BBC Hindi,the Supreme Court,ORG
BBC Hindi,Umar Khalid,PERSON
BBC Hindi,Trump,PERSON
BBC Hindi,first,ORDINAL
BBC Hindi,two,CARDINAL
BBC Hindi,MS Swaminathan,PERSON
BBC Hindi,India,GPE
BBC Hindi,Trump,PERSON
BBC Hindi,Soviet,NORP
BBC Hindi,UGC-NET,ORG
BBC Hindi,Gaza,GPE
BBC Hindi,the Middle East,LOC
BBC Hindi,the last few days,DATE
BBC Hindi,three,CARDINAL
BBC Hindi,Dalit,PERSON
BBC Hindi,UP,ORG
BBC Hindi,Aurangzeb,PERSON
BBC Hindi,the Mughal Empire - Discussion,ORG
BBC Portuguese,Trump,PERSON
BBC Portuguese,Argentina,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,Lula,PERSON
BBC Portuguese,0.47,CARDINAL
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,Brazilian,NORP
BBC Portuguese,Brazilian,NORP
BBC Portuguese,London,GPE
BBC Portuguese,Louvre Museum,ORG
BBC Portuguese,Paris,GPE
BBC Russian,Argentine,NORP
BBC Russian,Javier Miley's,PERSON
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,The Russian Ministry of Defense,ORG
BBC Russian,34,CARDINAL
BBC Russian,Moscow,GPE
BBC Russian,14,CARDINAL
BBC Russian,China,GPE
BBC Russian,US,GPE
BBC Russian,Xi-Trump,PERSON
BBC Russian,Russian,NORP
BBC Russian,General Staff,ORG
BBC Russian,14 thousand kilometers,QUANTITY
BBC Russian,France,GPE
BBC Russian,Louvre,PERSON
BBC Russian,One,CARDINAL
BBC Russian,Asia,LOC
BBC Russian,Thailand,GPE
BBC Russian,Cambodia,GPE
BBC Russian,Kharkov,GPE
BBC Russian,48,CARDINAL
BBC Russian,Russian,NORP
BBC Russian,about a night,TIME
BBC Japanese,Israel,GPE
BBC Japanese,Egypt,GPE
BBC Japanese,the Red Cross,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,US,GPE
BBC Japanese,China,GPE
BBC Japanese,two days later,DATE
BBC Japanese,UK,GPE
BBC Japanese,Two,CARDINAL
BBC Japanese,France,GPE
BBC Japanese,Louvre Museum,ORG
BBC Japanese,Thailand,GPE
BBC Japanese,Cambodia,GPE
BBC Japanese,Trump,ORG
BBC Japanese,the White House,ORG
BBC Japanese,Russian,NORP
BBC Japanese,Ukraine,GPE
BBC Japanese,Venezuelan,NORP
BBC Japanese,US,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Trump,PERSON
BBC Swahili,Venezuelan,NORP
BBC Swahili,October 29,DATE
BBC Swahili,European,NORP
BBC Swahili,Monday,DATE
BBC Swahili,Tottenham,GPE
BBC Swahili,Solanke,PERSON
BBC Swahili,Manchester,PERSON
BBC Swahili,Africa,LOC
BBC Swahili,Hamas,ORG
BBC Swahili,Israel,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Amnesty,ORG
BBC Swahili,four hours,TIME
BBC Swahili,40 years,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,Heche,ORG
BBC Swahili,Dodoma,GPE
