Source_Name,Entity,Label
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,the United States,GPE
BBC Spanish,Venezuelan,NORP
BBC Spanish,María Corina Machado,ORG
BBC Spanish,first,ORDINAL
BBC Spanish,Oslo,GPE
BBC Spanish,more than a year,DATE
BBC Spanish,Ana Corina Sosa,PERSON
BBC Spanish,María Corina Machado,ORG
BBC Spanish,the Nobel Peace Prize,WORK_OF_ART
BBC Hindi,CISF,ORG
BBC Hindi,Nitin Gadkari,PERSON
BBC Hindi,Parliament,ORG
BBC Hindi,India,GPE
BBC Hindi,Raghuram Rajan,PERSON
BBC Hindi,Accused Luthra,PERSON
BBC Hindi,Thailand,GPE
BBC Hindi,Smriti Mandhana,PERSON
BBC Hindi,India,GPE
BBC Hindi,Indonesia,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,Akshaye Khanna,PERSON
BBC Hindi,seven year old,DATE
BBC Hindi,Rajkot,GPE
BBC Hindi,Rahul Gandhi,PERSON
BBC Portuguese,Cubatão,GPE
BBC Portuguese,Carla Zambelli,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Chamber,ORG
BBC Portuguese,Glauber Braga,PERSON
BBC Portuguese,Gilmar Mendes,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,up to 120 km/h,QUANTITY
BBC Portuguese,Brazil,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,US,GPE
BBC Portuguese,the last 5 years,DATE
BBC Portuguese,Madeleine McCann's,PERSON
BBC Portuguese,BBC,ORG
BBC Portuguese,PL,ORG
BBC Russian,Russia,GPE
BBC Russian,US,GPE
BBC Russian,Venezuela,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,almost 300,CARDINAL
BBC Russian,Russian,NORP
BBC Russian,Kyiv,PERSON
BBC Russian,the United States,GPE
BBC Russian,Trump,ORG
BBC Russian,The United States,GPE
BBC Russian,Trump,ORG
BBC Russian,Ukraine,GPE
BBC Russian,Podcast,PERSON
BBC Russian,40.19,CARDINAL
BBC Russian,nearly 200,CARDINAL
BBC Russian,Europe,LOC
BBC Russian,Europe,LOC
BBC Russian,France,GPE
BBC Russian,French,NORP
BBC Russian,BBC,ORG
BBC Russian,Two,CARDINAL
BBC Russian,Morocco,GPE
BBC Russian,at least 22,CARDINAL
BBC Russian,Russia,GPE
BBC Russian,China,GPE
BBC Russian,Japan,GPE
BBC Russian,South Korea,GPE
BBC Russian,Tokyo,GPE
BBC Russian,Seoul,GPE
BBC Japanese,Machado,ORG
BBC Japanese,the Nobel Peace Prize,WORK_OF_ART
BBC Japanese,Britain,GPE
BBC Japanese,the United States,GPE
BBC Japanese,France,GPE
BBC Japanese,Germany,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Zelenskiy,ORG
BBC Japanese,South Korea,GPE
BBC Japanese,Chinese,NORP
BBC Japanese,Russian,NORP
BBC Japanese,Italian,NORP
BBC Japanese,UNESCO Intangible Cultural Heritage,ORG
BBC Japanese,under 16,DATE
BBC Japanese,Australia,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,Trump,ORG
BBC Japanese,European,NORP
BBC Japanese,European,NORP
BBC Japanese,Russian,NORP
BBC Japanese,Heroes of the Fatherland Day,WORK_OF_ART
BBC Japanese,Thailand,GPE
BBC Japanese,Cambodia,GPE
BBC Japanese,US,GPE
BBC Japanese,British,NORP
BBC Japanese,Ukraine,GPE
BBC Swahili,Drones,PERSON
BBC Swahili,100,CARDINAL
BBC Swahili,thousands,CARDINAL
BBC Swahili,Eastern DRC,LOC
BBC Swahili,Benin,PERSON
BBC Swahili,West Africa,GPE
BBC Swahili,Nigerian,NORP
BBC Swahili,Burkina Faso,ORG
BBC Swahili,European,NORP
BBC Swahili,Sergio Ramos,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,December 9,DATE
BBC Swahili,Britain,GPE
BBC Swahili,China,GPE
BBC Swahili,Russia,GPE
BBC Swahili,Maduro,PERSON
BBC Swahili,the United States,GPE
BBC Swahili,European,NORP
BBC Swahili,Salah,NORP
BBC Swahili,Saudi Arabia,GPE
BBC Swahili,January,DATE
BBC Swahili,2026,DATE
