Source_Name,Entity,Label
BBC Spanish,Kim Yong-nam,PERSON
BBC Spanish,North Korea,GPE
BBC Spanish,three,CARDINAL
BBC Spanish,the Kim dynasty,DATE
BBC Spanish,Thousands,CARDINAL
BBC Spanish,US,GPE
BBC Spanish,James Watson,PERSON
BBC Spanish,the Nobel Prize,WORK_OF_ART
BBC Spanish,Nawat Itsaragrisil,PERSON
BBC Spanish,Universe Thailand,PERSON
BBC Spanish,Mexico,GPE
BBC Spanish,20-minute,TIME
BBC Spanish,Tinder,ORG
BBC Spanish,years,DATE
BBC Hindi,Mahar Watan,PERSON
BBC Hindi,Ajit Pawar's,PERSON
BBC Hindi,300,MONEY
BBC Hindi,1800,MONEY
BBC Hindi,Hungary,GPE
BBC Hindi,one year,DATE
BBC Hindi,US,GPE
BBC Hindi,Russia,GPE
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,first,ORDINAL
BBC Hindi,daily,DATE
BBC Hindi,Brazilian,NORP
BBC Hindi,India,GPE
BBC Hindi,China,GPE
BBC Hindi,America,GPE
BBC Hindi,India,GPE
BBC Hindi,Delhi,GPE
BBC Hindi,many days,DATE
BBC Hindi,Europe,LOC
BBC Hindi,Bengaluru,GPE
BBC Hindi,Elon Musk,PERSON
BBC Hindi,one trillion dollars,MONEY
BBC Portuguese,STF,ORG
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,27-year,DATE
BBC Portuguese,Brazilian,NORP
BBC Portuguese,India,GPE
BBC Portuguese,Narco,ORG
BBC Portuguese,Europe,LOC
BBC Portuguese,AI,GPE
BBC Portuguese,5,CARDINAL
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Latinos,ORG
BBC Portuguese,Lula,PERSON
BBC Portuguese,Belém,ORG
BBC Portuguese,UK,GPE
BBC Russian,Moscow,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Trump,ORG
BBC Russian,Orban,ORG
BBC Russian,the United States,GPE
BBC Russian,Russian,NORP
BBC Russian,Hungary,GPE
BBC Russian,Algerian,NORP
BBC Russian,London,GPE
BBC Russian,only a week later,DATE
BBC Russian,Martha Washington,PERSON
BBC Russian,Melania Trump,PERSON
BBC Russian,US,GPE
BBC Russian,first,ORDINAL
BBC Russian,Ukraine,GPE
BBC Russian,the Ukrainian Armed Forces,ORG
BBC Russian,October,DATE
BBC Russian,The European Commission,ORG
BBC Russian,Schengen,PERSON
BBC Russian,Russians,NORP
BBC Russian,James Watson,PERSON
BBC Russian,a Nobel Prize,WORK_OF_ART
BBC Russian,China,GPE
BBC Russian,third,ORDINAL
BBC Russian,Xi Jinping,PERSON
BBC Russian,Trump’s “Crusade,ORG
BBC Russian,USA,GPE
BBC Russian,14.25,CARDINAL
BBC Japanese,Trump,ORG
BBC Japanese,the National Guard,ORG
BBC Japanese,Portland,GPE
BBC Japanese,Israel,GPE
BBC Japanese,Hamas,ORG
BBC Japanese,Hamas,ORG
BBC Japanese,At least 240,CARDINAL
BBC Japanese,Tanzanian,NORP
BBC Japanese,James Watson,PERSON
BBC Japanese,Nobel Prize,WORK_OF_ART
BBC Japanese,age 97,DATE
BBC Japanese,Thousands,CARDINAL
BBC Japanese,U.S.,GPE
BBC Japanese,U.S. House,ORG
BBC Japanese,Democrats,NORP
BBC Japanese,the House of Representatives,ORG
BBC Japanese,20 years,DATE
BBC Japanese,Bickering,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,Universe,PERSON
BBC Japanese,Mexico,GPE
BBC Japanese,Typhoon Faxai,PERSON
BBC Japanese,at least 193,CARDINAL
BBC Japanese,Philippines,GPE
BBC Japanese,Vietnam,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Bishop Gwajima,ORG
BBC Swahili,Chadema,PERSON
BBC Swahili,Turkey,GPE
BBC Swahili,Netanyahu,PERSON
BBC Swahili,35,CARDINAL
BBC Swahili,Israeli,NORP
BBC Swahili,Kenyan,NORP
BBC Swahili,Bob Njagi,PERSON
BBC Swahili,Nicholas Oyoo,PERSON
BBC Swahili,38 days,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,240,CARDINAL
BBC Swahili,European,NORP
BBC Swahili,Saturday,DATE
BBC Swahili,Kobbie Mainoo,PERSON
BBC Swahili,two,CARDINAL
BBC Swahili,Italian,NORP
BBC Swahili,Tulia,PERSON
BBC Swahili,Tanzanian,NORP
BBC Swahili,Tanzania,GPE
BBC Swahili,Israel,GPE
BBC Swahili,Iran,GPE
