Source_Name,Entity,Label,Scrape_Date
BBC Spanish,Latin America,LOC,2026_03_30
BBC Spanish,Trump,ORG,2026_03_30
BBC Spanish,US,GPE,2026_03_30
BBC Spanish,Jark Island,LOC,2026_03_30
BBC Spanish,Iran,GPE,2026_03_30
BBC Spanish,Artemis II,PRODUCT,2026_03_30
BBC Spanish,50 years,DATE,2026_03_30
BBC Spanish,just 3 minutes,TIME,2026_03_30
BBC Spanish,US$10 million,MONEY,2026_03_30
BBC Spanish,Italy,GPE,2026_03_30
BBC Spanish,Japan,GPE,2026_03_30
BBC Spanish,one,CARDINAL,2026_03_30
BBC Spanish,Russian,NORP,2026_03_30
BBC Spanish,Cuba,GPE,2026_03_30
BBC Spanish,Trump,ORG,2026_03_30
BBC Spanish,US,GPE,2026_03_30
BBC Spanish,Catholic,NORP,2026_03_30
BBC Spanish,Jerusalem,GPE,2026_03_30
BBC Spanish,Christianity,NORP,2026_03_30
BBC Spanish,Sunday,DATE,2026_03_30
BBC Spanish,first,ORDINAL,2026_03_30
BBC Spanish,Iran,GPE,2026_03_30
BBC Spanish,today,DATE,2026_03_30
BBC Spanish,The Wealth of Nations,WORK_OF_ART,2026_03_30
BBC Spanish,250 years ago,DATE,2026_03_30
BBC Spanish,Monobloc,PERSON,2026_03_30
BBC Hindi,Iran,GPE,2026_03_30
BBC Hindi,Pakistan,GPE,2026_03_30
BBC Hindi,US,GPE,2026_03_30
BBC Hindi,State,ORG,2026_03_30
BBC Hindi,Marco Rubio,PERSON,2026_03_30
BBC Hindi,Iran,GPE,2026_03_30
BBC Hindi,Hormuz,PERSON,2026_03_30
BBC Hindi,Pakistani Cricket League,ORG,2026_03_30
BBC Hindi,Lucknow,ORG,2026_03_30
BBC Hindi,188 years,DATE,2026_03_30
BBC Hindi,the Iran war,EVENT,2026_03_30
BBC Hindi,Bihar Board,ORG,2026_03_30
BBC Hindi,YouTube,ORG,2026_03_30
BBC Hindi,American,NORP,2026_03_30
BBC Hindi,two,CARDINAL,2026_03_30
BBC Hindi,Saudi,NORP,2026_03_30
BBC Hindi,one,CARDINAL,2026_03_30
BBC Hindi,21 thousand,CARDINAL,2026_03_30
BBC Hindi,Trump,ORG,2026_03_30
BBC Hindi,Iran,GPE,2026_03_30
BBC Hindi,Kharg Island,GPE,2026_03_30
BBC Portuguese,2026,DATE,2026_03_30
BBC Portuguese,zero,CARDINAL,2026_03_30
BBC Portuguese,Bolsa Família,WORK_OF_ART,2026_03_30
BBC Portuguese,Lula,PERSON,2026_03_30
BBC Portuguese,Trump,ORG,2026_03_30
BBC Portuguese,Iranian,NORP,2026_03_30
BBC Portuguese,Propaganda,ORG,2026_03_30
BBC Portuguese,Russian,NORP,2026_03_30
BBC Portuguese,Oscar,PERSON,2026_03_30
BBC Portuguese,US,GPE,2026_03_30
BBC Portuguese,Iranian,NORP,2026_03_30
BBC Portuguese,Kharg,GPE,2026_03_30
BBC Portuguese,Trump,ORG,2026_03_30
BBC Portuguese,Iran,GPE,2026_03_30
BBC Portuguese,Iran,GPE,2026_03_30
BBC Portuguese,Iran,GPE,2026_03_30
BBC Russian,BBC International,ORG,2026_03_30
BBC Russian,Trump,ORG,2026_03_30
BBC Russian,Iran,GPE,2026_03_30
BBC Russian,Mars,LOC,2026_03_30
BBC Russian,Artemis,ORG,2026_03_30
BBC Russian,NASA,ORG,2026_03_30
BBC Russian,Pakistan,GPE,2026_03_30
BBC Russian,Iran,GPE,2026_03_30
BBC Russian,the United States,GPE,2026_03_30
BBC Russian,the coming days,DATE,2026_03_30
BBC Russian,Ukraine,GPE,2026_03_30
BBC Russian,Zelensky,PERSON,2026_03_30
BBC Russian,Russian,NORP,2026_03_30
BBC Russian,Israel,GPE,2026_03_30
BBC Russian,Jerusalem,GPE,2026_03_30
BBC Russian,the Church of the Holy Sepulcher,ORG,2026_03_30
BBC Russian,Holy Week,DATE,2026_03_30
BBC Russian,Palm Sunday,DATE,2026_03_30
BBC Russian,Renoir,ORG,2026_03_30
BBC Russian,Cezanne,PERSON,2026_03_30
BBC Russian,Matisse,ORG,2026_03_30
BBC Russian,Italy,GPE,2026_03_30
BBC Russian,Trump,ORG,2026_03_30
BBC Russian,Russian,NORP,2026_03_30
BBC Russian,Cuba,GPE,2026_03_30
BBC Russian,American,NORP,2026_03_30
BBC Russian,Iranian,NORP,2026_03_30
BBC Russian,Saudi Arabia,GPE,2026_03_30
BBC Russian,Ukraine,GPE,2026_03_30
BBC Russian,Zelensky,PERSON,2026_03_30
BBC Russian,Orbán,ORG,2026_03_30
BBC Russian,Russian,NORP,2026_03_30
BBC Russian,Germany,GPE,2026_03_30
BBC Russian,Europe,LOC,2026_03_30
BBC Japanese,Trump,ORG,2026_03_30
BBC Japanese,US,GPE,2026_03_30
BBC Japanese,Iran,GPE,2026_03_30
BBC Japanese,Pakistan,GPE,2026_03_30
BBC Japanese,US,GPE,2026_03_30
BBC Japanese,Israeli,NORP,2026_03_30
BBC Japanese,Iran,GPE,2026_03_30
BBC Japanese,"2,43",CARDINAL,2026_03_30
BBC Japanese,Israel,GPE,2026_03_30
BBC Japanese,3,CARDINAL,2026_03_30
BBC Japanese,Lebanese,NORP,2026_03_30
BBC Japanese,Israel,GPE,2026_03_30
BBC Japanese,Catholic,NORP,2026_03_30
BBC Japanese,Netanyahu,PERSON,2026_03_30
BBC Japanese,US,GPE,2026_03_30
BBC Japanese,Iran,GPE,2026_03_30
BBC Japanese,Trump,ORG,2026_03_30
BBC Japanese,the United States,GPE,2026_03_30
BBC Japanese,Three,CARDINAL,2026_03_30
BBC Japanese,Bank of America,ORG,2026_03_30
BBC Japanese,Paris,GPE,2026_03_30
BBC Japanese,the Iran war,EVENT,2026_03_30
BBC Japanese,England,GPE,2026_03_30
BBC Japanese,7,CARDINAL,2026_03_30
BBC Japanese,Iran,GPE,2026_03_30
BBC Japanese,weeks,DATE,2026_03_30
BBC Japanese,US,GPE,2026_03_30
BBC Japanese,State,ORG,2026_03_30
BBC Japanese,Israel,GPE,2026_03_30
BBC Japanese,Iranian,NORP,2026_03_30
BBC Japanese,Iranian,NORP,2026_03_30
BBC Japanese,first day,DATE,2026_03_30
BBC Swahili,Trump,ORG,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,US,GPE,2026_03_30
BBC Swahili,Israel,GPE,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,US,GPE,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,Kharg Island,GPE,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,Israel,GPE,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,Trump,ORG,2026_03_30
BBC Swahili,Israel,GPE,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,440 kg,QUANTITY,2026_03_30
BBC Swahili,European,NORP,2026_03_30
BBC Swahili,Monday,DATE,2026_03_30
BBC Swahili,Bayern Munich,PERSON,2026_03_30
BBC Swahili,Saudi,NORP,2026_03_30
BBC Swahili,Hary Kane,PERSON,2026_03_30
BBC Swahili,CAF,ORG,2026_03_30
BBC Swahili,Afcon,ORG,2026_03_30
BBC Swahili,Iran,GPE,2026_03_30
BBC Swahili,the Strait of Hormuz,LOC,2026_03_30
