Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,"""No tiene el respeto ni el apoyo"": en qué lugar quedan María Corina Machado y la oposición de Venezuela tras la captura de Maduro","""He does not have the respect or the support"": where María Corina Machado and the Venezuelan opposition remain after the capture of Maduro",0.0,2026_01_06
BBC Spanish,"""Fui secuestrado y sigo siendo el presidente"": Nicolás Maduro se declara no culpable ante el tribunal de Nueva York","""I was kidnapped and I am still the president"": Nicolás Maduro pleads not guilty before the New York court",0.1931818181818181,2026_01_06
BBC Spanish,"""Vengo con dolor, pero también con honor"": Delcy Rodríguez juramenta como presidenta encargada de Venezuela tras la captura de Maduro","""I come with pain, but also with honor"": Delcy Rodríguez is sworn in as president in charge of Venezuela after the capture of Maduro",0.0,2026_01_06
BBC Spanish,Cómo la muerte de 32 cubanos en los ataques de EE.UU. en Venezuela confirmó los estrechos vínculos entre los cuerpos de seguridad de ambos países,How the death of 32 Cubans in the US attacks in Venezuela confirmed the close ties between the security forces of both countries,0.4,2026_01_06
BBC Spanish,5 países a los que Trump ha lanzado advertencias después de la detención de Maduro,5 countries to which Trump has issued warnings after Maduro's arrest,-0.05,2026_01_06
BBC Hindi,वेनेज़ुएला में 'तेल के खेल' का क्या भारत को फ़ायदा होगा?,Will India benefit from the 'oil game' in Venezuela?,-0.4,2026_01_06
BBC Hindi,"लाइव,मोहम्मद शमी को चुनाव आयोग ने क्यों भेजा नोटिस? जानिए पूरा मामला","Live, why did the Election Commission send notice to Mohammed Shami? Know the whole matter",0.1681818181818181,2026_01_06
BBC Hindi,"'मुझे किडनैप किया गया और मैं अब भी राष्ट्रपति हूँ', अमेरिकी कोर्ट में और क्या बोले मादुरो","'I was kidnapped and I am still the President', what else Maduro said in the US court",0.0,2026_01_06
BBC Hindi,"फ़िल्मों में एंग्री मेन की वाहवाही, पर्दे से क्यों लापता लेडीज़","Angry men praised in films, why are ladies missing from the screen?",-0.35,2026_01_06
BBC Hindi,"वीडियो,कंटेंट क्रिएशन में असली कमाई कौन कर रहा है- पैसा वसूल, अवधि 3,38","Who's Making Real Money in Video Content Creation - Paisa Vasool, Duration 3,38",0.2,2026_01_06
BBC Hindi,"वेनेज़ुएला के पास कितना गोल्ड, कॉपर और तेल है","How much gold, copper and oil does Venezuela have?",0.2,2026_01_06
BBC Hindi,इस्लाम क़ुबूल करके निकाह करने वाली भारतीय महिला को पाकिस्तान में 'हिरासत' में लिया गया,Indian woman who converted to Islam and got married was 'detained' in Pakistan,0.25,2026_01_06
BBC Hindi,मुस्तफ़िज़ुर रहमान विवाद और टी20 वर्ल्ड कप पर बांग्लादेश के पत्रकार और मीडिया क्या कह रहे हैं?,What are Bangladeshi journalists and media saying on Mustafizur Rahman controversy and T20 World Cup?,0.0,2026_01_06
BBC Hindi,वेनेज़ुएला पर भारत के बयान की विदेश नीति के विश्लेषक क्यों कर रहे हैं आलोचना?,Why are foreign policy analysts criticizing India's statement on Venezuela?,-0.125,2026_01_06
BBC Portuguese,"Na crise da Venezuela, Brasil é mais forte frente a Trump do que outros países da região, diz Ian Bremmer","In the Venezuela crisis, Brazil is stronger in the face of Trump than other countries in the region, says Ian Bremmer",-0.125,2026_01_06
BBC Portuguese,Filho de Maduro declara 'apoio incondicional' à presidente interina da Venezuela,Maduro's son declares 'unconditional support' for Venezuela's interim president,0.0,2026_01_06
BBC Portuguese,'Fui sequestrado e sigo presidente': o que Maduro disse sobre acusações de Trump em tribunal de NY,'I was kidnapped and I'm still president': what Maduro said about Trump's accusations in a NY court,0.0,2026_01_06
BBC Portuguese,"Depois de ameaçar Colômbia, Trump volta a falar em anexar a Groenlândia","After threatening Colombia, Trump once again talks about annexing Greenland",0.0,2026_01_06
BBC Portuguese,"Quem é Delcy Rodríguez, a poderosa sucessora de Maduro com trânsito nos EUA, na China e entre empresários","Who is Delcy Rodríguez, Maduro's powerful successor with a presence in the USA, China and among businesspeople",0.3,2026_01_06
BBC Portuguese,EUA ataca Venezuela e captura Maduro: confira a cobertura completa em tempo real da BBC,US attacks Venezuela and captures Maduro: check out BBC's complete real-time coverage,0.1,2026_01_06
BBC Portuguese,"A história de Maduro, da escolha por Chávez para dar continuidade a seu legado à captura em operação militar dos EUA","Maduro's story, from Chávez's choice to continue his legacy to his capture in a US military operation",-0.1,2026_01_06
BBC Portuguese,"Espiões, drones e maçaricos: como os EUA capturaram Maduro?","Spies, drones and blowtorches: how did the US capture Maduro?",0.0,2026_01_06
BBC Portuguese,Como é prisão onde Maduro está detido em Nova York: 'Inferno na Terra',What is it like in the prison where Maduro is being held in New York: 'Hell on Earth',0.1363636363636363,2026_01_06
