Source_Name,Entity,Label
BBC Spanish,Gaza,GPE
BBC Spanish,CIA,ORG
BBC Spanish,Latin America,LOC
BBC Spanish,Maduro,PERSON
BBC Spanish,Trump,ORG
BBC Spanish,CIA,ORG
BBC Spanish,Venezuela,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,US,GPE
BBC Spanish,Caribbean,LOC
BBC Spanish,Latin American,NORP
BBC Hindi,India,GPE
BBC Hindi,Russia,GPE
BBC Hindi,the Golden Temple,FAC
BBC Hindi,37 years ago,DATE
BBC Hindi,Rivaba Jadeja,PERSON
BBC Hindi,Gujarat,NORP
BBC Hindi,Muskaan Sharma,PERSON
BBC Hindi,Miss Rishikesh,ORG
BBC Hindi,Hindu,NORP
BBC Hindi,Digital Arrest',ORG
BBC Hindi,Indians,NORP
BBC Hindi,America,GPE
BBC Hindi,Canada,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,Zelensky,PERSON
BBC Hindi,Hungary,GPE
BBC Hindi,Taliban,ORG
BBC Hindi,Deoband,ORG
BBC Hindi,Maulana Madani,PERSON
BBC Hindi,Gujarat,GPE
BBC Hindi,Bangladesh,GPE
BBC Hindi,India,GPE
BBC Hindi,Pakistan,GPE
BBC Portuguese,Barroso,PERSON
BBC Portuguese,STF,ORG
BBC Portuguese,Brazil,GPE
BBC Portuguese,Petrobras,PERSON
BBC Portuguese,1st,DATE
BBC Portuguese,Brazilian,NORP
BBC Portuguese,US,GPE
BBC Portuguese,Lula,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,CIA,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Latin American,NORP
BBC Portuguese,Brazil,GPE
BBC Portuguese,Cuba,GPE
BBC Portuguese,Chile,GPE
BBC Portuguese,CIA,ORG
BBC Portuguese,Latin America,LOC
BBC Portuguese,CIA,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Sudan,GPE
BBC Portuguese,Marco Rubio,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,Brazil,GPE
BBC Russian,Russia,GPE
BBC Russian,Ukraine,GPE
BBC Russian,"1,332 days",DATE
BBC Russian,Gaza,GPE
BBC Russian,Budapest,GPE
BBC Russian,Trump,PERSON
BBC Russian,Putin,PERSON
BBC Russian,first,ORDINAL
BBC Russian,Alaska,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Washington,GPE
BBC Russian,today,DATE
BBC Russian,Trump,ORG
BBC Russian,Trump,PERSON
BBC Russian,John Bolton,PERSON
BBC Russian,Gulagu.net,ORG
BBC Russian,France,GPE
BBC Russian,Israel,GPE
BBC Russian,October 7,DATE
BBC Russian,creepy,NORP
BBC Russian,Belgorod,NORP
BBC Russian,the year,DATE
BBC Russian,Virginia Giuffre's,PERSON
BBC Russian,Prince Andrew,PERSON
BBC Russian,Battle for the Railways,WORK_OF_ART
BBC Russian,Russia,GPE
BBC Russian,Ukrainian,GPE
BBC Japanese,Putin,PERSON
BBC Japanese,Hungary,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,India,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Modi,PERSON
BBC Japanese,Russian,NORP
BBC Japanese,EU,ORG
BBC Japanese,2027,DATE
BBC Japanese,Russia,GPE
BBC Japanese,British,NORP
BBC Japanese,China,GPE
BBC Japanese,Netanyahu,PERSON
BBC Japanese,Hamas,ORG
BBC Japanese,U.S.,GPE
BBC Japanese,John Bolton,PERSON
BBC Japanese,first,ORDINAL
BBC Japanese,Trump,ORG
BBC Japanese,Bangladeshi,PERSON
BBC Japanese,Hasina,PERSON
BBC Japanese,Afghanistan,GPE
BBC Japanese,Taliban,ORG
BBC Japanese,Pakistan,GPE
BBC Swahili,Baba,PERSON
BBC Swahili,Nyayo Stadium,FAC
BBC Swahili,Kenyans,NORP
BBC Swahili,Raila,GPE
BBC Swahili,Raila Odinga,PERSON
BBC Swahili,Uganda,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,2025,DATE
BBC Swahili,European,NORP
BBC Swahili,Friday,DATE
BBC Swahili,40,MONEY
BBC Swahili,Bruno Fernandes,PERSON
BBC Swahili,Raila Odinga,PERSON
BBC Swahili,Tanzanian,NORP
BBC Swahili,Raila Odinga's,PERSON
BBC Swahili,Raila Odinga ',PERSON
BBC Swahili,Madagascar,GPE
