Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Peter Thiel,PERSON,2026_06_17
BBC Mundo,Argentina,GPE,2026_06_17
BBC Mundo,Iran,GPE,2026_06_17
BBC Mundo,US,GPE,2026_06_17
BBC Mundo,Messi,PERSON,2026_06_17
BBC Mundo,the 2026 World Cup:,EVENT,2026_06_17
BBC Mundo,Argentine,NORP,2026_06_17
BBC Mundo,the years,DATE,2026_06_17
BBC Mundo,7,CARDINAL,2026_06_17
BBC Mundo,FBI,ORG,2026_06_17
BBC Mundo,White House,ORG,2026_06_17
BBC Mundo,Trump,ORG,2026_06_17
BBC Mundo,Spanish,NORP,2026_06_17
BBC Mundo,Zapatero,PERSON,2026_06_17
BBC Mundo,Venezuela,GPE,2026_06_17
BBC Mundo,US,GPE,2026_06_17
BBC Mundo,Messi,PERSON,2026_06_17
BBC Mundo,Argentina,GPE,2026_06_17
BBC Mundo,3,CARDINAL,2026_06_17
BBC Mundo,Algeria,GPE,2026_06_17
BBC Mundo,the 2026,EVENT,2026_06_17
BBC Mundo,World Cup,EVENT,2026_06_17
BBC Hindi,Iran,GPE,2026_06_17
BBC Hindi,India,GPE,2026_06_17
BBC Hindi,403,CARDINAL,2026_06_17
BBC Hindi,Afghanistan,GPE,2026_06_17
BBC Hindi,Shubman,ORG,2026_06_17
BBC Hindi,154,CARDINAL,2026_06_17
BBC Hindi,Bike,ORG,2026_06_17
BBC Hindi,Iranian,NORP,2026_06_17
BBC Hindi,50 degree,QUANTITY,2026_06_17
BBC Hindi,Pakistan,GPE,2026_06_17
BBC Hindi,Iran,GPE,2026_06_17
BBC Hindi,America,GPE,2026_06_17
BBC Hindi,World Cup,EVENT,2026_06_17
BBC Hindi,Messi,PERSON,2026_06_17
BBC Hindi,Shiv Sena,ORG,2026_06_17
BBC Hindi,PM Modi,ORG,2026_06_17
BBC Hindi,Indian,NORP,2026_06_17
BBC Hindi,Trump,ORG,2026_06_17
BBC Hindi,America,GPE,2026_06_17
BBC Hindi,World Cup Football,EVENT,2026_06_17
BBC Hindi,Messi,PERSON,2026_06_17
BBC Portuguese,Brazil,GPE,2026_06_17
BBC Portuguese,Cristiano Ronaldo,PERSON,2026_06_17
BBC Portuguese,McDonald,ORG,2026_06_17
BBC Portuguese,first,ORDINAL,2026_06_17
BBC Portuguese,the White House,ORG,2026_06_17
BBC Portuguese,UFC,ORG,2026_06_17
BBC Portuguese,STF,ORG,2026_06_17
BBC Portuguese,Eduardo Bolsonaro,PERSON,2026_06_17
BBC Portuguese,Trump,ORG,2026_06_17
BBC Portuguese,Brazil,GPE,2026_06_17
BBC Portuguese,Eduardo Bolsonaro,PERSON,2026_06_17
BBC Portuguese,STF,ORG,2026_06_17
BBC Portuguese,PCC,ORG,2026_06_17
BBC Portuguese,CV,PERSON,2026_06_17
BBC Portuguese,Trump,PERSON,2026_06_17
BBC Portuguese,Brazilian,NORP,2026_06_17
BBC Portuguese,US,GPE,2026_06_17
BBC Portuguese,Messi,PERSON,2026_06_17
BBC Portuguese,3,CARDINAL,2026_06_17
BBC Portuguese,Algeria,GPE,2026_06_17
BBC Portuguese,World Cup,EVENT,2026_06_17
BBC Portuguese,38,DATE,2026_06_17
BBC Portuguese,US,GPE,2026_06_17
BBC Portuguese,Iran,GPE,2026_06_17
BBC Portuguese,Israel,GPE,2026_06_17
BBC Portuguese,Brazilian,NORP,2026_06_17
BBC Portuguese,UK,GPE,2026_06_17
BBC Portuguese,years,DATE,2026_06_17
BBC Russian,Skrepetsky,PERSON,2026_06_17
BBC Russian,Poland,GPE,2026_06_17
BBC Russian,Three,CARDINAL,2026_06_17
BBC Russian,the Strait of Hormuz,LOC,2026_06_17
BBC Russian,Tehran,GPE,2026_06_17
BBC Russian,US,GPE,2026_06_17
BBC Russian,Iranians,NORP,2026_06_17
BBC Russian,War,GPE,2026_06_17
BBC Russian,Ukraine,GPE,2026_06_17
BBC Russian,Kyiv,PERSON,2026_06_17
BBC Russian,USA,GPE,2026_06_17
BBC Russian,the World Cup,EVENT,2026_06_17
BBC Russian,Iraqi,NORP,2026_06_17
BBC Russian,Aymen Hussein,PERSON,2026_06_17
BBC Russian,US,GPE,2026_06_17
BBC Russian,Iran,GPE,2026_06_17
BBC Russian,Benjamin Netanyahu,PERSON,2026_06_17
BBC Russian,FBI,ORG,2026_06_17
BBC Russian,the White House,ORG,2026_06_17
BBC Russian,Russia,GPE,2026_06_17
BBC Russian,Starlink,ORG,2026_06_17
BBC Russian,Ukraine,GPE,2026_06_17
BBC Russian,Flash” Beskrestnov,WORK_OF_ART,2026_06_17
BBC Russian,India,GPE,2026_06_17
BBC Russian,Telegram,ORG,2026_06_17
BBC Russian,Russian,NORP,2026_06_17
BBC Russian,English,LANGUAGE,2026_06_17
BBC Japanese,British,NORP,2026_06_17
BBC Japanese,Hormuz,PERSON,2026_06_17
BBC Japanese,G7,GPE,2026_06_17
BBC Japanese,Ukraine,GPE,2026_06_17
BBC Japanese,Russian,NORP,2026_06_17
BBC Japanese,British,NORP,2026_06_17
BBC Japanese,English,LANGUAGE,2026_06_17
BBC Japanese,Russia,GPE,2026_06_17
BBC Japanese,British,NORP,2026_06_17
BBC Japanese,Starmer,PERSON,2026_06_17
BBC Japanese,BBC,ORG,2026_06_17
BBC Japanese,Vietnamese,NORP,2026_06_17
BBC Japanese,Trump,PERSON,2026_06_17
BBC Japanese,Netanyahu,PERSON,2026_06_17
BBC Japanese,Israel,GPE,2026_06_17
BBC Japanese,Lebanon,GPE,2026_06_17
BBC Japanese,Russian,NORP,2026_06_17
BBC Japanese,Putin,PERSON,2026_06_17
BBC Japanese,Poland,GPE,2026_06_17
BBC Japanese,2026,CARDINAL,2026_06_17
BBC Japanese,Messi,PERSON,2026_06_17
BBC Japanese,age 38,DATE,2026_06_17
BBC Japanese,3,CARDINAL,2026_06_17
BBC Japanese,first,ORDINAL,2026_06_17
BBC Japanese,Hungarian,NORP,2026_06_17
BBC Japanese,Orbán,NORP,2026_06_17
BBC Japanese,eight years,DATE,2026_06_17
BBC Japanese,Stanford University Graduation Ceremony,ORG,2026_06_17
BBC Japanese,Google,ORG,2026_06_17
BBC Japanese,US,GPE,2026_06_17
BBC Japanese,Iran,GPE,2026_06_17
BBC Japanese,Lebanon,GPE,2026_06_17
BBC Japanese,Israel,GPE,2026_06_17
