Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Abelardo de la Espriella,PERSON,2026_06_01
BBC Mundo,first,ORDINAL,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Iván Cepeda,ORG,2026_06_01
BBC Mundo,De la Espriella,PERSON,2026_06_01
BBC Mundo,second,ORDINAL,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Abelardo de la Espriella,PERSON,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Bukele,ORG,2026_06_01
BBC Mundo,Petro,PERSON,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Marilyn Monroe,PERSON,2026_06_01
BBC Mundo,Abelardo de la Espriella,PERSON,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Iván Cepeda,ORG,2026_06_01
BBC Mundo,Gustavo Petro,ORG,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Mundo,Ecuador,GPE,2026_06_01
BBC Mundo,Colombian,NORP,2026_06_01
BBC Mundo,Hitler,PERSON,2026_06_01
BBC Mundo,Nazi,NORP,2026_06_01
BBC Mundo,5,CARDINAL,2026_06_01
BBC Mundo,Colombia,GPE,2026_06_01
BBC Hindi,Tvisha Sharma,PERSON,2026_06_01
BBC Hindi,CBI,ORG,2026_06_01
BBC Hindi,MPs,ORG,2026_06_01
BBC Hindi,Taliban,ORG,2026_06_01
BBC Hindi,Afghanistan,GPE,2026_06_01
BBC Hindi,Shias,PERSON,2026_06_01
BBC Hindi,Cockroach Janata Party',ORG,2026_06_01
BBC Hindi,India,GPE,2026_06_01
BBC Hindi,June 6,DATE,2026_06_01
BBC Hindi,the India-Nepal,ORG,2026_06_01
BBC Hindi,China,GPE,2026_06_01
BBC Hindi,Virat,NORP,2026_06_01
BBC Hindi,16th,ORDINAL,2026_06_01
BBC Hindi,RCB,ORG,2026_06_01
BBC Hindi,Marilyn Monroe's,PERSON,2026_06_01
BBC Hindi,100th,ORDINAL,2026_06_01
