Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,Al Aqsa: el temor de los musulmanes ante los planes de los nacionalistas israelíes para uno de los lugares más sagrados del Islam en Jerusalén,Al Aqsa: Muslims' fear of Israeli nationalists' plans for one of Islam's holiest sites in Jerusalem,0.0,2026_06_24
BBC Mundo,40 muertos por ahogamiento en Francia: qué es el domo de calor que está causando temperaturas extremas en Europa,40 dead from drowning in France: what is the heat dome that is causing extreme temperatures in Europe,0.0,2026_06_24
BBC Mundo,Las 4 demandas judiciales en EE.UU. que pueden cambiar cómo operan las redes sociales,The 4 lawsuits in the US that can change how social networks operate,0.0,2026_06_24
BBC Mundo,"Cristiano Ronaldo, Messi, Modric... Qué dice la ciencia de las estrellas del Mundial que desafían los límites de la longevidad","Cristiano Ronaldo, Messi, Modric... What science says about World Cup stars who challenge the limits of longevity",0.0,2026_06_24
BBC Mundo,La espectacular imagen captada por un telescopio que muestra 60 millones de estrellas a la vez en la Vía Láctea,The spectacular image captured by a telescope that shows 60 million stars at the same time in the Milky Way,0.0,2026_06_24
BBC Mundo,Qué cambia para Colombia con la cercanía que Trump mantiene con De la Espriella tras las tensiones con Petro,What changes for Colombia with the closeness that Trump maintains with De la Espriella after the tensions with Petro,0.0,2026_06_24
BBC Mundo,"""Hermanas de esperma"": descubrimos que teníamos el mismo padre donante después de haber cumplido 20 años","""Sperm sisters"": we discovered we had the same donor father after we turned 20",0.0,2026_06_24
BBC Mundo,El gigante tecnológico Oracle despide a 21.000 empleados en su apuesta por la IA,"Tech giant Oracle lays off 21,000 employees in its commitment to AI",0.0,2026_06_24
BBC Mundo,Una comisión de investigación de la ONU dice que Israel está cometiendo genocidio en Gaza al atacar deliberadamente a niños,UN commission of inquiry says Israel is committing genocide in Gaza by deliberately targeting children,0.0,2026_06_24
BBC Mundo,"La historia de Alejandro Ojeda Carbajal, el fotógrafo mexicano que inmortalizó la ""mano de Dios"" de Maradona hace 40 años","The story of Alejandro Ojeda Carbajal, the Mexican photographer who immortalized Maradona's ""hand of God"" 40 years ago",0.0,2026_06_24
BBC Hindi,उषा वेंस ने पति जेडी वेंस के सामने ख़ुद के हिन्दू होने पर क्या कहा जिस पर छिड़ी बहस,"What did Usha Vance say to her husband JD Vance about being a Hindu, which sparked a debate",0.0,2026_06_24
BBC Hindi,"लाइव,कोलकाता के तारातला में निर्माणाधीन गोदाम ढहा, कई लोगों के फंसे होने की आशंका","Live, warehouse under construction collapsed in Taratala, Kolkata, many people feared trapped",-1.0,2026_06_24
BBC Hindi,"भगवंत मान का कथित वीडियो मामला: फ़र्ज़ी फॉरेंसिक रिपोर्ट तैयार करने के आरोप में दो लोग हिरासत में, जानें पूरा मामला","Bhagwant Mann's alleged video case: Two people detained for preparing fake forensic report, know the whole matter",0.0,2026_06_24
BBC Hindi,"पुणे की युवती पर मंगेतर की हत्या करने का आरोप, साथी भी गिरफ़्तार, पुलिस ने क्या बताया","Pune girl accused of killing her fiance, partner also arrested, what did the police tell",-1.0,2026_06_24
BBC Hindi,"बिहार में भरत तिवारी का 'एनकाउंटर', गाँव वालों का आक्रोश और सवालों के घेरे में पुलिस","Bharat Tiwari's 'encounter' in Bihar, villagers angry and police under scanner",-1.0,2026_06_24
BBC Hindi,टीएमसी में टूट के बीच महुआ मोइत्रा ने क्यों की शुभेंदु अधिकारी की तारीफ़- ख़ास इंटरव्यू,Why did Mahua Moitra praise Shubhendu Adhikari amid the split in TMC - Special Interview,0.0,2026_06_24
BBC Hindi,कुणाल शाह: बिना मैनेजमेंट और इंजीनियरिंग की डिग्री के कैसे बने व्हाट्सऐप के ग्लोबल हेड,Kunal Shah: How to become global head of WhatsApp without management and engineering degree,0.0,2026_06_24
BBC Hindi,"फ़ीफ़ा वर्ल्ड कप: 'मैं वापस आ गया हूं', दो गोल करने के बाद रोनाल्डो का करारा जवाब","FIFA World Cup: 'I am back', Ronaldo's befitting reply after scoring two goals",0.0,2026_06_24
BBC Hindi,महिला टी-20 वर्ल्ड कप: भारत ऐसे पहुँच सकता है सेमीफ़ाइनल में,Women's T20 World Cup: This is how India can reach the semi-finals,0.0,2026_06_24
