Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,Cómo logra Putin mantener la lealtad de los oligarcas rusos a pesar de las millonarias sanciones de Occidente,How Putin manages to maintain the loyalty of Russian oligarchs despite million-dollar sanctions from the West,0.0,2025_12_29
BBC Spanish,Accidente de tren en México deja 13 muertos y casi 100 heridos,Train accident in Mexico leaves 13 dead and almost 100 injured,-0.2,2025_12_29
BBC Spanish,El niño que pasó 2 años escondido en un bosque para escapar de los nazis,The boy who spent 2 years hiding in a forest to escape the Nazis,-0.1,2025_12_29
BBC Spanish,"Muere a los 91 años Brigitte Bardot, el ícono del cine que abandonó su carrera para dedicarse a los derechos de los animales","Brigitte Bardot, the film icon who abandoned her career to dedicate herself to animal rights, dies at 91",0.0,2025_12_29
BBC Spanish,"""Encontré una espada con una mano empuñándola""","""I found a sword with one hand holding it""",0.0,2025_12_29
BBC Hindi,क्रिकेट अंपायर कैसे बनते हैं और इस प्रोफ़ेशन में कमाई कितनी है?,How to become a cricket umpire and what is the earning in this profession?,0.0,2025_12_29
BBC Hindi,अरावली मामले में सुप्रीम कोर्ट ने अपने ही फ़ैसले पर रोक लगाई,Supreme Court stays its own decision in Aravali case,0.6,2025_12_29
BBC Hindi,"लाइव,ललित मोदी ने वायरल वीडियो के बाद मांगी माफ़ी, भारत सरकार से ये कहा","Live, Lalit Modi apologized after the viral video, said this to the Government of India",0.1363636363636363,2025_12_29
BBC Hindi,"'कुलदीप सेंगर को रिहा नहीं किया जा सकता', सुप्रीम कोर्ट ने दिल्ली हाई कोर्ट के आदेश पर रोक लगाते हुए क्या कहा?","'Kuldeep Sengar cannot be released', what did the Supreme Court say while staying the Delhi High Court order?",0.16,2025_12_29
BBC Hindi,छत्तीसगढ़: ईसाई धर्म अपनाने वाली महिला का शव तीन दिन तक गाँव-गाँव भटकता रहा,Chhattisgarh: The dead body of a woman who converted to Christianity kept wandering from village to village for three days.,-0.2,2025_12_29
BBC Hindi,"किसी की रहस्यमय हालात में मौत, किसी को रूस से भागना पड़ा, पुतिन के सामने नतमस्तक अरबपति","Someone died under mysterious circumstances, someone had to flee Russia, the billionaire bowed before Putin.",0.0,2025_12_29
BBC Hindi,उस्मान हादी और दीपू चंद्र दास की हत्या को लेकर एक बार फिर भारत-बांग्लादेश आमने-सामने,India-Bangladesh once again face to face over the murder of Osman Hadi and Dipu Chandra Das.,0.0,2025_12_29
BBC Hindi,"मनु की प्रतिमा पर कालिख पोतने राजस्थान गई थीं महाराष्ट्र की दो सहेलियां, उसके बाद क्या हुआ","Two friends from Maharashtra had gone to Rajasthan to blacken Manu's statue, what happened after that",0.0,2025_12_29
BBC Hindi,"यूपी: एक छात्रा की बर्थडे पार्टी में उत्पात का मामला, पुलिस की इस वजह से हो रही है आलोचना","UP: Case of violence in a student's birthday party, police is being criticized for this reason",0.0,2025_12_29
