Source_Name,Entity,Label
BBC Spanish,Trump,ORG
BBC Spanish,Colombia,GPE
BBC Spanish,Petro,GPE
BBC Spanish,US,GPE
BBC Spanish,Colombian,NORP
BBC Spanish,the Louvre museum,ORG
BBC Spanish,Paris,GPE
BBC Spanish,Israel,GPE
BBC Spanish,Gaza,GPE
BBC Spanish,Hamas,ORG
BBC Spanish,Trojan,PERSON
BBC Spanish,Soviets,NORP
BBC Spanish,the United States,GPE
BBC Spanish,Rodrigo Paz,PERSON
BBC Spanish,Tuto Quiroga,ORG
BBC Spanish,Bolivia,GPE
BBC Spanish,almost 20 years,DATE
BBC Hindi,seven minutes,TIME
BBC Hindi,Delhi-NCR,ORG
BBC Hindi,Pakistan,GPE
BBC Hindi,Jai Shah,PERSON
BBC Hindi,Australia,GPE
BBC Hindi,India,GPE
BBC Hindi,first,ORDINAL
BBC Hindi,ODI,ORG
BBC Hindi,Rohit-Kohli's,ORG
BBC Hindi,Syed Ahmed Khan,PERSON
BBC Hindi,Aligarh Muslim University,ORG
BBC Hindi,Bihar,GPE
BBC Hindi,Cricketer Pratika Rawal,ORG
BBC Hindi,28 years old,DATE
BBC Portuguese,Israel,GPE
BBC Portuguese,Gaza,GPE
BBC Portuguese,IDF,ORG
BBC Portuguese,Hamas,ORG
BBC Portuguese,Rodrigo Paz,PERSON
BBC Portuguese,Tuto Quiroga,ORG
BBC Portuguese,Bolivia,GPE
BBC Portuguese,Paris,GPE
BBC Portuguese,Gaza,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,USA,GPE
BBC Portuguese,Italian,NORP
BBC Portuguese,Venice,GPE
BBC Russian,the Louvre Museum,ORG
BBC Russian,Paris,GPE
BBC Russian,Israel,GPE
BBC Russian,Hamas,ORG
BBC Russian,Gaza,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Russia,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Millions,CARDINAL
BBC Russian,Americans,NORP
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Ukrainian,NORP
BBC Russian,Orenburg,GPE
BBC Russian,Novokuybyshevsk,GPE
BBC Russian,Israeli,NORP
BBC Russian,two,CARDINAL
BBC Russian,Gaza,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Kyiv,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Putin,PERSON
BBC Russian,Hungary,GPE
BBC Russian,0.34,CARDINAL
BBC Japanese,Zelensky,PERSON
BBC Japanese,British,NORP
BBC Japanese,Andrew,PERSON
BBC Japanese,Duke of York,ORG
BBC Japanese,Israeli,NORP
BBC Japanese,10-year-old,DATE
BBC Japanese,Palestinian,NORP
BBC Japanese,West Bank,GPE
BBC Japanese,Republican,NORP
BBC Japanese,Santos,PERSON
BBC Japanese,Putin,PERSON
BBC Japanese,Hungary,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Red Cross,ORG
BBC Japanese,one,CARDINAL
BBC Japanese,Gaza,GPE
BBC Japanese,Israel,GPE
BBC Japanese,India,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Modi,PERSON
BBC Japanese,Russian,NORP
BBC Japanese,EU,ORG
BBC Japanese,2027,DATE
BBC Japanese,Russia,GPE
BBC Japanese,British,NORP
BBC Japanese,China,GPE
BBC Swahili,Kenya,GPE
BBC Swahili,Odinga,PERSON
BBC Swahili,Russia,GPE
BBC Swahili,Turkic,ORG
BBC Swahili,Ida Odinga,PERSON
BBC Swahili,Raila,PERSON
BBC Swahili,European,NORP
BBC Swahili,Sunday,DATE
BBC Swahili,Chelsea,PERSON
BBC Swahili,Rogers,PERSON
BBC Swahili,Iranian,NORP
BBC Swahili,Western,NORP
BBC Swahili,Bondo,GPE
BBC Swahili,Kenyans,NORP
BBC Swahili,Raila Odinga,PERSON
