Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Iran,GPE,2026_06_16
BBC Mundo,Trump,ORG,2026_06_16
BBC Mundo,Abelardo de la Espriella,PERSON,2026_06_16
BBC Mundo,Colombia,GPE,2026_06_16
BBC Mundo,Maria Eduarda Rodrigues,PERSON,2026_06_16
BBC Mundo,Brazil,GPE,2026_06_16
BBC Mundo,US,GPE,2026_06_16
BBC Mundo,Iran,GPE,2026_06_16
BBC Mundo,Netanyahu,PERSON,2026_06_16
BBC Mundo,Cape Verde,PRODUCT,2026_06_16
BBC Mundo,Spain,GPE,2026_06_16
BBC Mundo,40 years old,DATE,2026_06_16
BBC Mundo,World Cup,EVENT,2026_06_16
BBC Mundo,the World Cup,EVENT,2026_06_16
BBC Mundo,Teherangeles,WORK_OF_ART,2026_06_16
BBC Mundo,Iran,GPE,2026_06_16
BBC Mundo,US,GPE,2026_06_16
BBC Mundo,Brazilian,NORP,2026_06_16
BBC Mundo,Gaspi,PERSON,2026_06_16
BBC Mundo,Oliver Tree,PERSON,2026_06_16
BBC Mundo,Argentine,NORP,2026_06_16
BBC Mundo,American,NORP,2026_06_16
BBC Mundo,Brazil,GPE,2026_06_16
BBC Mundo,the World Cup,EVENT,2026_06_16
BBC Mundo,Cape Verde,PERSON,2026_06_16
BBC Mundo,Saudi Arabia,GPE,2026_06_16
BBC Mundo,Spain,GPE,2026_06_16
BBC Mundo,Uruguay,GPE,2026_06_16
BBC Mundo,two,CARDINAL,2026_06_16
BBC Hindi,Punjab,NORP,2026_06_16
BBC Hindi,Akal Takht,ORG,2026_06_16
BBC Hindi,Bhagwant Mann,PERSON,2026_06_16
BBC Hindi,Mamata Banerjee,GPE,2026_06_16
BBC Hindi,Bhawanipur,PERSON,2026_06_16
BBC Hindi,Calcutta High Court,ORG,2026_06_16
BBC Hindi,Half,CARDINAL,2026_06_16
BBC Hindi,TMC,ORG,2026_06_16
BBC Hindi,Jahangir Khan,PERSON,2026_06_16
BBC Hindi,Falta,GPE,2026_06_16
BBC Hindi,Pakistan,GPE,2026_06_16
BBC Hindi,US,GPE,2026_06_16
BBC Hindi,Iran,GPE,2026_06_16
BBC Hindi,India,GPE,2026_06_16
BBC Hindi,two months',DATE,2026_06_16
BBC Hindi,World Cup,EVENT,2026_06_16
BBC Hindi,Iran,GPE,2026_06_16
BBC Hindi,Iran,GPE,2026_06_16
BBC Hindi,Azizan Bai,PERSON,2026_06_16
BBC Hindi,1857,DATE,2026_06_16
BBC Hindi,British,NORP,2026_06_16
BBC Hindi,Bangladesh,GPE,2026_06_16
BBC Hindi,India,GPE,2026_06_16
BBC Hindi,Indian,NORP,2026_06_16
BBC Hindi,World Cup Football,EVENT,2026_06_16
BBC Hindi,China,GPE,2026_06_16
BBC Portuguese,G7,ORG,2026_06_16
BBC Portuguese,Trump,ORG,2026_06_16
BBC Portuguese,Europe,LOC,2026_06_16
BBC Portuguese,Tunisia,GPE,2026_06_16
BBC Portuguese,World Cup,EVENT,2026_06_16
BBC Portuguese,FIFA,ORG,2026_06_16
BBC Portuguese,World Cup VAR,EVENT,2026_06_16
BBC Portuguese,the 2026 World Cup,EVENT,2026_06_16
BBC Portuguese,six,CARDINAL,2026_06_16
BBC Portuguese,Rio de Janeiro,GPE,2026_06_16
BBC Portuguese,Brazilian,NORP,2026_06_16
BBC Portuguese,PCC,ORG,2026_06_16
BBC Portuguese,CV,PERSON,2026_06_16
BBC Portuguese,USA,GPE,2026_06_16
BBC Portuguese,Messi,PERSON,2026_06_16
BBC Portuguese,Iran,GPE,2026_06_16
BBC Portuguese,American,NORP,2026_06_16
BBC Portuguese,Rogério Ceni,PERSON,2026_06_16
BBC Portuguese,Cape Verde,LOC,2026_06_16
BBC Portuguese,Spain,GPE,2026_06_16
BBC Portuguese,Brazilians,NORP,2026_06_16
BBC Russian,Jeremy Bowen,PERSON,2026_06_16
BBC Russian,Iran,GPE,2026_06_16
BBC Russian,Trump,PERSON,2026_06_16
BBC Russian,American,NORP,2026_06_16
BBC Russian,War,GPE,2026_06_16
BBC Russian,Ukraine,GPE,2026_06_16
BBC Russian,Zelensky,PERSON,2026_06_16
BBC Russian,G7,GPE,2026_06_16
BBC Russian,France,GPE,2026_06_16
BBC Russian,Cartoonist,NORP,2026_06_16
