Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,"""Nunca estuve en Afganistán"": los 6 millones de deportados obligados a empezar de nuevo bajo el Talibán","""I was never in Afghanistan"": the 6 million deportees forced to start over under the Taliban",0.0,2026_09_02
BBC Mundo,Cómo fueron los últimos minutos antes de que las inundaciones arrasaran la frontera entre Nepal y China,What were the last minutes like before floods devastated the border between Nepal and China?,0.0,2026_09_02
BBC Mundo,"""La inclusión y el empoderamiento son un discurso fracasado y adormecedor""","""Inclusion and empowerment are a failed and numbing discourse""",-1.0,2026_09_02
BBC Mundo,"Los adolescentes chinos que consumen fármacos para adormecer la mente y ""escapar de la realidad""",Chinese teens taking mind-numbing drugs to 'escape reality',0.0,2026_09_02
BBC Mundo,Compartimos casa con una familia de osos que se baña varios días a la semana en nuestra piscina,We share a house with a family of bears who bathe several days a week in our pool,0.0,2026_09_02
BBC Mundo,"""Que EE.UU. diga que es dueño de recursos en Venezuela puede generar el resentimiento del que surgen en América Latina líderes populistas de izquierda""","""That the US says it owns resources in Venezuela can generate resentment from which left-wing populist leaders emerge in Latin America""",1.0,2026_09_02
BBC Mundo,Por qué han disminuido tan drásticamente las muertes por sobredosis de fentanilo en EE.UU.,Why fentanyl overdose deaths in the US have dropped so dramatically,-1.0,2026_09_02
BBC Mundo,Las baterías cuánticas que desafían lo que sabemos sobre cómo se cargan estos dispositivos,Quantum batteries that challenge what we know about how these devices are charged,0.0,2026_09_02
BBC Mundo,"""El agua del río entró en el túnel y me persiguió durante 20 minutos"": el trabajador nepalí que sobrevivió a la avalancha","""The river water entered the tunnel and chased me for 20 minutes"": the Nepalese worker who survived the avalanche",0.0,2026_09_02
BBC Mundo,"""Fue como pelear contra un dinosaurio"": la historia de la mujer que sobrevivió al ataque de un tiburón blanco dándole golpes","""It was like fighting a dinosaur"": the story of the woman who survived the attack of a great white shark by hitting her",0.0,2026_09_02
BBC Hindi,"जीतेंद्र मिश्र होंगे अयोध्या राम मंदिर ट्रस्ट के पहले सीईओ, 'ऑपरेशन सिंदूर' में थी अहम भूमिका","Jitendra Mishra will be the first CEO of Ayodhya Ram Mandir Trust, had an important role in 'Operation Sindoor'",0.0,2026_09_02
BBC Hindi,"लाइव,नेपाल में एक ही घर से मिले 24 शव, हेलीकॉप्टर से एयर लिफ़्ट कर त्रिशूली ले जाए गए","Live, 24 dead bodies found in one house in Nepal, airlifted by helicopter and taken to Trishuli.",0.0,2026_09_02
BBC Hindi,"नेपाल में जिस 'ग्लेशियल लेक' के फटने का ख़तरा है, उसके बारे में क्या पता है",What is known about the 'glacial lake' in Nepal which is in danger of bursting?,0.0,2026_09_02
BBC Hindi,नेपाल में तबाही के लिए एक्सपर्ट क्यों उठा रहे हैं चीन पर उंगली,Why are experts pointing fingers at China for the destruction in Nepal?,0.0,2026_09_02
BBC Hindi,"स्वरा भास्कर ने क्या 'जौहर को कायरता' बताया था, अब क्या बोलीं?","Did Swara Bhaskar call 'Johar a cowardice', what did she say now?",-1.0,2026_09_02
BBC Hindi,ग्राहम स्टेन्स और उनके बेटों की हत्या के दोषी दारा सिंह को क्या जेल से रिहाई मिलेगी ?,"Will Dara Singh, convicted of murdering Graham Staines and his sons, be released from jail?",0.0,2026_09_02
BBC Hindi,क्या बिना पायलट के चलने वाले विमान आसमान को बदल देंगे?,Will pilotless planes change the skies?,0.0,2026_09_02
BBC Hindi,"वीडियो,नेपाल में तबाही के बाद अस्पतालों का हाल और हेल्थवर्कर्स की चुनौतियां, अवधि 5,29","Video, condition of hospitals and challenges of health workers after the disaster in Nepal, duration 5,29",-1.0,2026_09_02
BBC Hindi,भारत की जीडीपी ग्रोथ में आई मज़बूती पर क्यों उठ रहे हैं सवाल?,Why are questions being raised on the strength in India's GDP growth?,1.0,2026_09_02
