Source_Name,Entity,Label
BBC Spanish,Chile,GPE
BBC Spanish,Kast,LOC
BBC Spanish,Jara,PERSON
BBC Spanish,José Antonio Kast's,PERSON
BBC Spanish,first,ORDINAL
BBC Spanish,Chile,GPE
BBC Spanish,José Antonio Kast,PERSON
BBC Spanish,Chile,GPE
BBC Spanish,"Trump, Milei",ORG
BBC Spanish,Hollywood,GPE
BBC Spanish,Rob Reiner,PERSON
BBC Spanish,Michele,PERSON
BBC Spanish,Los Angeles,GPE
BBC Spanish,At least 16,CARDINAL
BBC Spanish,Jewish,NORP
BBC Spanish,Bondi Beach,GPE
BBC Spanish,Australia,GPE
BBC Hindi,Bahraich,PERSON
BBC Hindi,Bondi Beach,GPE
BBC Hindi,Bondi Beach,PERSON
BBC Hindi,Ahmed Al Ahmed,PERSON
BBC Hindi,Nitin Nabin,PERSON
BBC Hindi,BJP,ORG
BBC Hindi,RSS,ORG
BBC Hindi,Abhishek,PERSON
BBC Hindi,Indian,NORP
BBC Hindi,Dharamshala,GPE
BBC Hindi,Nitin Nabin,PERSON
BBC Hindi,National Working,ORG
BBC Hindi,BJP,ORG
BBC Hindi,Australia,GPE
BBC Hindi,12,CARDINAL
BBC Hindi,Sydney,GPE
BBC Hindi,Bondi Beach,GPE
BBC Hindi,Karnataka,PERSON
BBC Hindi,"22,000",CARDINAL
BBC Hindi,Aland,GPE
BBC Hindi,Venezuela,GPE
BBC Portuguese,Chilean Bolsonaro',PERSON
BBC Portuguese,Chile,GPE
BBC Portuguese,José Antonio Kast,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Chile,GPE
BBC Portuguese,Antonio Kast,PERSON
BBC Portuguese,Chile,GPE
BBC Portuguese,Jewish,NORP
BBC Portuguese,15,CARDINAL
BBC Portuguese,Australia,GPE
BBC Portuguese,Australian,NORP
BBC Portuguese,Jewish,NORP
BBC Portuguese,Australia,GPE
BBC Portuguese,Australia,GPE
BBC Portuguese,Carla Zambelli,PERSON
BBC Portuguese,Pascaline,PERSON
BBC Russian,15,CARDINAL
BBC Russian,Sydney,GPE
BBC Russian,Hanukkah,ORG
BBC Russian,Rob Reiner,PERSON
BBC Russian,One hundred percent,PERCENT
BBC Russian,Sydney,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,first day,DATE
BBC Russian,Zelensky,PERSON
BBC Russian,Berlin,GPE
BBC Russian,Hong Kong,GPE
BBC Russian,Jimmy Lai,PERSON
BBC Russian,Belarusian,NORP
BBC Russian,Kolesnikova,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Zelensky,PERSON
BBC Russian,Lukashenko,PERSON
BBC Russian,India,GPE
BBC Russian,millions,CARDINAL
BBC Russian,Marseille,GPE
BBC Russian,Odessa,ORG
BBC Russian,the second day,DATE
BBC Russian,Russia,GPE
BBC Russian,US,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Wittkoff,ORG
BBC Russian,Zelensky,PERSON
BBC Russian,Berlin,GPE
BBC Japanese,15,CARDINAL
BBC Japanese,Bondi Beach,GPE
BBC Japanese,Australia,GPE
BBC Japanese,Jewish,NORP
BBC Japanese,Australian,NORP
BBC Japanese,Ahmed Al Ahmed,PERSON
BBC Japanese,Reiner,ORG
BBC Japanese,Stand by Me,WORK_OF_ART
BBC Japanese,US,GPE
BBC Japanese,Belarus,ORG
BBC Japanese,123,CARDINAL
BBC Japanese,US,GPE
BBC Japanese,Two,CARDINAL
BBC Japanese,Brown University,ORG
BBC Japanese,US,GPE
BBC Japanese,Bondi Beach,GPE
BBC Japanese,Australia,GPE
BBC Japanese,"Duration 0,29",PERSON
BBC Japanese,EU,ORG
BBC Japanese,Russian,NORP
BBC Japanese,Ukraine,GPE
BBC Japanese,the new year,DATE
BBC Japanese,2023,DATE
BBC Japanese,Nobel Peace Prize,WORK_OF_ART
BBC Japanese,Mohammadi,PERSON
BBC Japanese,Iran,GPE
BBC Swahili,15,CARDINAL
BBC Swahili,Jews,NORP
BBC Swahili,Bondi,GPE
BBC Swahili,Australia,GPE
BBC Swahili,Trump,ORG
BBC Swahili,DRC,ORG
BBC Swahili,Americans,NORP
BBC Swahili,Trump,ORG
BBC Swahili,6,CARDINAL
BBC Swahili,AFCON,ORG
BBC Swahili,2025,DATE
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Monday,DATE
BBC Swahili,Muslims,NORP
BBC Swahili,Ahmed,PERSON
BBC Swahili,Islamic,NORP
BBC Swahili,Sudanese,NORP
BBC Swahili,hundreds,CARDINAL
BBC Swahili,Venezuela,GPE
