Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,Cómo Putin se obsesionó con controlar hasta el último detalle de su imagen pública,How Putin became obsessed with controlling every last detail of his public image,0.0,2026_06_05
BBC Mundo,"""Super El Niño"": los gráficos que muestran por qué puede ser el fenómeno más extremo en décadas (y cuáles serían sus efectos)","""Super El Niño"": the graphs that show why it may be the most extreme phenomenon in decades (and what its effects would be)",0.0,2026_06_05
BBC Mundo,"""Miraba dónde vivía y pensaba: ¿cómo eso va a pasar?"": el inesperado éxito de Yudi Heredia, la música cubana que conquistó a Rosalía y dirige la orquesta del Lux Tour","""I looked where I lived and thought: how is that going to happen?"": the unexpected success of Yudi Heredia, the Cuban musician who conquered Rosalía and directs the Lux Tour orchestra",1.0,2026_06_05
BBC Mundo,"Diabetes tipo 5, la nueva y desconocida categoría de la enfermedad que divide a científicos y médicos","Type 5 diabetes, the new and unknown category of the disease that divides scientists and doctors",0.0,2026_06_05
BBC Mundo,"""Pasé de llorar con su hija, a verlo llegar arrastrándose"": el emocionante relato del escalador que perdió al guía que sobrevivió solo durante 6 días en el Everest","""I went from crying with his daughter to seeing him arrive crawling"": the moving story of the climber who lost the guide who survived alone for 6 days on Everest",0.0,2026_06_05
BBC Mundo,"El sherpa dado por muerto en el Everest que fue encontrado ""milagrosamente"" cuando descendía por el hielo a rastras","The Sherpa presumed dead on Everest who was found ""miraculously"" while crawling down the ice",0.0,2026_06_05
BBC Mundo,Qué supone para Cuba la retirada de las principales multinacionales hoteleras que operaban en el país,What does the withdrawal of the main hotel multinationals that operated in the country mean for Cuba?,0.0,2026_06_05
BBC Mundo,Cómo el Mundial de fútbol expone la tensa relación que mantienen los 3 países vecinos de Norteamérica,How the World Cup exposes the tense relationship between the three neighboring countries of North America,0.0,2026_06_05
BBC Mundo,Zelensky propone conversaciones cara a cara con Putin en una carta abierta al presidente ruso,Zelensky proposes face-to-face talks with Putin in open letter to Russian president,0.0,2026_06_05
BBC Mundo,"Muere ""de tristeza"" a los 56 años Marjane Satrapi, la novelista gráfica y cineasta franco-iraní de ""Persépolis""","Marjane Satrapi, the French-Iranian graphic novelist and filmmaker of ""Persepolis,"" dies ""of sadness"" at the age of 56",0.0,2026_06_05
BBC Hindi,राजेश एक्सपोर्ट्स: 15 लाख करोड़ रुपए की 'फ़र्जी कमाई' दिखाने वाली कंपनी में एलआईसी के भारी निवेश पर उठे सवाल,Rajesh Exports: Questions raised on LIC's huge investment in a company showing 'fake earnings' of Rs 15 lakh crore,1.0,2026_06_05
BBC Hindi,"लाइव,भारत ने बांग्लादेश के 'जबरन लोगों को सीमा पार भेजने' के आरोपों पर क्या जवाब दिया?","Live, How did India respond to Bangladesh's allegations of 'forcibly sending people across the border'?",0.0,2026_06_05
BBC Hindi,इस गांव में फ़ोन चार्ज करने के लिए 45 किलोमीटर दूर जाने को मजबूर हैं लोग,People are forced to go 45 kilometers away to charge their phones in this village.,0.0,2026_06_05
