Source_Name,Entity,Label,Scrape_Date
BBC Mundo,BBC Mundo,ORG,2026_07_03
BBC Mundo,Los Silos,GPE,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,La Guaira,FAC,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,3,CARDINAL,2026_07_03
BBC Mundo,La Guaira,FAC,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,Hernán,ORG,2026_07_03
BBC Mundo,8 days,DATE,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,"6,000",MONEY,2026_07_03
BBC Mundo,the World Cup,EVENT,2026_07_03
BBC Mundo,Vatican,FAC,2026_07_03
BBC Mundo,Lefebvrian,NORP,2026_07_03
BBC Mundo,thousands,CARDINAL,2026_07_03
BBC Mundo,146,CARDINAL,2026_07_03
BBC Mundo,US,GPE,2026_07_03
BBC Mundo,the same day,DATE,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,2-year-old,DATE,2026_07_03
BBC Mundo,six days,DATE,2026_07_03
BBC Mundo,Venezuela,GPE,2026_07_03
BBC Mundo,BBC,ORG,2026_07_03
BBC Mundo,Residencia,PERSON,2026_07_03
BBC Mundo,one,CARDINAL,2026_07_03
BBC Mundo,Lefebvrians,NORP,2026_07_03
BBC Mundo,Vatican,FAC,2026_07_03
BBC Mundo,Pope,PERSON,2026_07_03
BBC Mundo,Leo XIV,PERSON,2026_07_03
BBC Mundo,4,CARDINAL,2026_07_03
BBC Hindi,Turkey,GPE,2026_07_03
BBC Hindi,Israel,GPE,2026_07_03
BBC Hindi,Narendra Modi,PERSON,2026_07_03
BBC Hindi,New Zealand,GPE,2026_07_03
BBC Hindi,Instagram,GPE,2026_07_03
BBC Hindi,BBC,ORG,2026_07_03
BBC Hindi,Nimbooda-Nimbooda',ORG,2026_07_03
BBC Hindi,Hampi,PERSON,2026_07_03
BBC Hindi,Konark Temple,PERSON,2026_07_03
BBC Hindi,Odisha,GPE,2026_07_03
BBC Hindi,British,NORP,2026_07_03
BBC Hindi,38,CARDINAL,2026_07_03
BBC Hindi,India,GPE,2026_07_03
BBC Hindi,Iran,GPE,2026_07_03
BBC Hindi,Will Mojtaba Khamenei,PERSON,2026_07_03
BBC Hindi,Karbala,GPE,2026_07_03
BBC Hindi,Tehran,GPE,2026_07_03
BBC Hindi,11 year old,DATE,2026_07_03
BBC Hindi,Bombay High Court,ORG,2026_07_03
BBC Hindi,the Government of India,ORG,2026_07_03
BBC Hindi,Russia,GPE,2026_07_03
BBC Hindi,India,GPE,2026_07_03
BBC Hindi,Syed Ata Hasnain,PERSON,2026_07_03
BBC Hindi,India,GPE,2026_07_03
BBC Hindi,Khamenei,PERSON,2026_07_03
BBC Portuguese,Flávio,PERSON,2026_07_03
BBC Portuguese,Trump,PERSON,2026_07_03
BBC Portuguese,Mercosul,PERSON,2026_07_03
BBC Portuguese,Venezuela,GPE,2026_07_03
BBC Portuguese,Northeast,LOC,2026_07_03
BBC Portuguese,Brazil,GPE,2026_07_03
BBC Portuguese,8,CARDINAL,2026_07_03
BBC Portuguese,10,CARDINAL,2026_07_03
BBC Portuguese,the World Cup,EVENT,2026_07_03
BBC Portuguese,Venezuelan,NORP,2026_07_03
BBC Portuguese,8 days,DATE,2026_07_03
BBC Portuguese,Taylor Swift's,PERSON,2026_07_03
BBC Portuguese,NY,GPE,2026_07_03
BBC Portuguese,Michelle,PERSON,2026_07_03
BBC Portuguese,Flávio,PERSON,2026_07_03
BBC Portuguese,Bolsonaro,PERSON,2026_07_03
BBC Portuguese,Senate,ORG,2026_07_03
BBC Portuguese,Pope,PERSON,2026_07_03
BBC Portuguese,Catholic,NORP,2026_07_03
BBC Portuguese,Latin,LANGUAGE,2026_07_03
BBC Portuguese,Brazil,GPE,2026_07_03
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_07_03
BBC Portuguese,BBC News,ORG,2026_07_03
BBC Portuguese,146,CARDINAL,2026_07_03
BBC Portuguese,the day,DATE,2026_07_03
BBC Portuguese,Venezuela,GPE,2026_07_03
BBC Russian,War,GPE,2026_07_03
BBC Russian,Ukraine,GPE,2026_07_03
BBC Russian,Kyiv,PERSON,2026_07_03
BBC Russian,Thursday,DATE,2026_07_03
BBC Russian,30,CARDINAL,2026_07_03
BBC Russian,Lukashenko,PERSON,2026_07_03
BBC Russian,32,CARDINAL,2026_07_03
BBC Russian,Nikolai,PERSON,2026_07_03
BBC Russian,Peking University,ORG,2026_07_03
BBC Russian,Belarus,GPE,2026_07_03
BBC Russian,a week,DATE,2026_07_03
BBC Russian,Seven days,DATE,2026_07_03
BBC Russian,millions,CARDINAL,2026_07_03
BBC Russian,Supreme,ORG,2026_07_03
BBC Russian,Iran,GPE,2026_07_03
BBC Russian,Ali Khamenei,PERSON,2026_07_03
BBC Russian,Taylor Swift,PERSON,2026_07_03
BBC Russian,Travis Kelsey,PERSON,2026_07_03
BBC Russian,SSPX,NORP,2026_07_03
BBC Russian,Soviet,NORP,2026_07_03
BBC Russian,British,NORP,2026_07_03
BBC Russian,Masha,PERSON,2026_07_03
BBC Russian,Bear,ORG,2026_07_03
BBC Russian,German,NORP,2026_07_03
BBC Russian,Ukrainian,NORP,2026_07_03
BBC Russian,Nord Stream,GPE,2026_07_03
BBC Russian,Ukraine,GPE,2026_07_03
BBC Russian,Russian,NORP,2026_07_03
BBC Russian,Europe,LOC,2026_07_03
BBC Russian,EU,ORG,2026_07_03
BBC Russian,Kyrgyzstan,GPE,2026_07_03
BBC Russian,Kamchybek Tashiev,PERSON,2026_07_03
BBC Japanese,8 days,DATE,2026_07_03
BBC Japanese,Venezuela,GPE,2026_07_03
BBC Japanese,At least 30,CARDINAL,2026_07_03
BBC Japanese,Russia,GPE,2026_07_03
BBC Japanese,KiV,ORG,2026_07_03
BBC Japanese,Russian,NORP,2026_07_03
BBC Japanese,Kiv,GPE,2026_07_03
BBC Japanese,BBC,ORG,2026_07_03
BBC Japanese,Vatican,FAC,2026_07_03
BBC Japanese,the Catholic Church,ORG,2026_07_03
BBC Japanese,2026,DATE,2026_07_03
BBC Japanese,World Cup],EVENT,2026_07_03
BBC Japanese,England,GPE,2026_07_03
BBC Japanese,Wales,GPE,2026_07_03
BBC Japanese,5am,TIME,2026_07_03
BBC Japanese,England,GPE,2026_07_03
BBC Japanese,Mexico,GPE,2026_07_03
BBC Japanese,Chinese,NORP,2026_07_03
BBC Japanese,Beijing,GPE,2026_07_03
BBC Japanese,11-year-old,DATE,2026_07_03
BBC Japanese,Canada,GPE,2026_07_03
BBC Japanese,US,GPE,2026_07_03
BBC Japanese,16-year,DATE,2026_07_03
BBC Japanese,North American,NORP,2026_07_03
BBC Japanese,U.S.,GPE,2026_07_03
BBC Japanese,more than 140,CARDINAL,2026_07_03
BBC Japanese,Venezuela,GPE,2026_07_03
BBC Japanese,Russia,GPE,2026_07_03
BBC Japanese,at least 13,CARDINAL,2026_07_03
BBC Swahili,Lissu,ORG,2026_07_03
BBC Swahili,DPP,ORG,2026_07_03
BBC Swahili,139 days,DATE,2026_07_03
BBC Swahili,US,GPE,2026_07_03
BBC Swahili,B-52,PRODUCT,2026_07_03
BBC Swahili,70 years later,DATE,2026_07_03
BBC Swahili,Lissu,ORG,2026_07_03
BBC Swahili,the Court of Appeal,ORG,2026_07_03
BBC Swahili,today,DATE,2026_07_03
BBC Swahili,the United States,GPE,2026_07_03
BBC Swahili,African,NORP,2026_07_03
BBC Swahili,Tehran,GPE,2026_07_03
BBC Swahili,Najaf,GPE,2026_07_03
BBC Swahili,Ali Khamenei's,PERSON,2026_07_03
BBC Swahili,Baleba,GPE,2026_07_03
BBC Swahili,South Africa,GPE,2026_07_03
BBC Swahili,Ghana,GPE,2026_07_03
BBC Swahili,Ghanaian,NORP,2026_07_03
Al Jazeera,Four,CARDINAL,2026_07_03
Al Jazeera,Ukraine,GPE,2026_07_03
Al Jazeera,Russian,NORP,2026_07_03
Al Jazeera,this year,DATE,2026_07_03
Al Jazeera,UN,ORG,2026_07_03
Al Jazeera,El Nino,LOC,2026_07_03
Al Jazeera,500,MONEY,2026_07_03
Al Jazeera,Trump,ORG,2026_07_03
Al Jazeera,Pakistan,GPE,2026_07_03
Al Jazeera,EU,ORG,2026_07_03
Al Jazeera,Israeli,NORP,2026_07_03
Al Jazeera,Iran,GPE,2026_07_03
Al Jazeera,Khamenei,PERSON,2026_07_03
Al Jazeera,Seven,CARDINAL,2026_07_03
Al Jazeera,US,GPE,2026_07_03
Al Jazeera,Ukraine,GPE,2026_07_03
Al Jazeera,Belgorod,ORG,2026_07_03
Al Jazeera,David vs Goliath,PERSON,2026_07_03
Al Jazeera,Argentina,GPE,2026_07_03
Al Jazeera,World Cup last-32,EVENT,2026_07_03
Al Jazeera,Tibetan,NORP,2026_07_03
Al Jazeera,UN,ORG,2026_07_03
Al Jazeera,At least 40,CARDINAL,2026_07_03
Al Jazeera,Pakistan,GPE,2026_07_03
The Hindu,Benoy Behl,PERSON,2026_07_03
The Hindu,Ajanta’s,ORG,2026_07_03
The Hindu,Perry,PERSON,2026_07_03
The Hindu,Ashleigh Gardner,PERSON,2026_07_03
The Hindu,Aussie,PERSON,2026_07_03
The Hindu,Blues,LOC,2026_07_03
The Hindu,Meghalaya,ORG,2026_07_03
The Hindu,Bijayini Satpathy’s,PERSON,2026_07_03
The Hindu,CJI,ORG,2026_07_03
The Hindu,RSS,ORG,2026_07_03
The Hindu,Allahabad HC,PERSON,2026_07_03
The Hindu,DMK,ORG,2026_07_03
The Hindu,Anitha Radhakrishnan,PERSON,2026_07_03
The Hindu,Tamil Nadu CM Vijay,ORG,2026_07_03
The Hindu,Supreme Court,ORG,2026_07_03
The Hindu,Sonam Raghuvanshi,PERSON,2026_07_03
The Hindu,honeymoon murder,PERSON,2026_07_03
BBC World RSS,France,GPE,2026_07_03
BBC World RSS,"2,025",CARDINAL,2026_07_03
BBC World RSS,Europe,LOC,2026_07_03
BBC World RSS,the Strait of Hormuz,LOC,2026_07_03
BBC World RSS,BBC,ORG,2026_07_03
BBC World RSS,Venezuela,GPE,2026_07_03
BBC World RSS,eight days,DATE,2026_07_03
BBC World RSS,At least 32,CARDINAL,2026_07_03
BBC World RSS,Pakistan,GPE,2026_07_03
BBC World RSS,India,GPE,2026_07_03
BBC World RSS,BBC,ORG,2026_07_03
BBC World RSS,Taylor Swift's,PERSON,2026_07_03
BBC World RSS,New York,GPE,2026_07_03
BBC World RSS,Iran,GPE,2026_07_03
BBC World RSS,Ayatollah,PERSON,2026_07_03
BBC World RSS,February,DATE,2026_07_03
BBC World RSS,Japan,GPE,2026_07_03
BBC World RSS,Russian,NORP,2026_07_03
BBC World RSS,Kyiv,PERSON,2026_07_03
BBC World RSS,at least 30,CARDINAL,2026_07_03
BBC World RSS,Damascus,GPE,2026_07_03
BBC World RSS,nine,CARDINAL,2026_07_03
BBC World RSS,Syrian,NORP,2026_07_03
NYT World RSS,Russia,GPE,2026_07_03
NYT World RSS,the World’s Largest Stadium Explain,ORG,2026_07_03
NYT World RSS,U.S.,GPE,2026_07_03
NYT World RSS,Iran,GPE,2026_07_03
NYT World RSS,Decades,DATE,2026_07_03
NYT World RSS,Iran,GPE,2026_07_03
NYT World RSS,Ayatollah Ali Khamenei,PERSON,2026_07_03
NYT World RSS,Iran War’s,EVENT,2026_07_03
NYT World RSS,Spanish,NORP,2026_07_03
NYT World RSS,Bomb Explodes,PERSON,2026_07_03
NYT World RSS,"Damascus Cafe, Killing at Least 6",FAC,2026_07_03
NYT World RSS,Dutch,NORP,2026_07_03
NYT World RSS,U.K.,GPE,2026_07_03
NYT World RSS,India,GPE,2026_07_03
NYT World RSS,Japan Expand Defense and Economic Ties,ORG,2026_07_03
NYT World RSS,9,CARDINAL,2026_07_03
NYT World RSS,Buddhist,NORP,2026_07_03
